Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
894	0.78	"1,196"	P	0.78
34335		5.865	A	0.677
28190	1.022	"6,842"	P	1.022
22602	1.182	"1,395"	P	1.182
8664	1.024	74.7	P	1.024
7275	0.757	"6,281"	P	0.757
22044	1.231	"2,434"	P	1.231
2793	1.323	"1,670"	P	1.323
7195		4.682	A	0.618
27041	0.762	89.68	P	0.762
9644	1.373	"2,297"	P	1.373
15884	0.533	281.2	P	0.533
713		12.56	A	1.492
1570	0.925	"21,385"	P	0.925
24507	0.654	144.8	P	0.654
31064	1.421	27.09	P	1.421
1091	1.652	256.4	P	1.652
2477	1.14	"3,009"	P	1.14
35276	1.344	"2,853"	P	1.344
16874	1.451	230.4	P	1.451
8057	1.36	391.6	P	1.36
18309	1.533	492.8	P	1.533
19463	0.624	637.1	P	0.624
13571	1.108	"3,249"	P	1.108
17783	1.199	"5,529"	P	1.199
1480	1.212	406.9	P	1.212
12973	0.63	"17,020"	P	0.63
8750		4.839	A	0.611
8547	0.556	19.55	P	0.556
22640	1.177	"15,594"	P	1.177
15569		4.056	A	0.589
19956	0.94	836.1	P	0.94
20706	2.178	"1,611"	P	2.178
13944	1.782	832.5	P	1.782
804	0.733	"24,238"	P	0.733
44581	1.076	"1,258"	P	1.076
1914	0.917	"2,948"	P	0.917
17433	0.822	"8,031"	P	0.822
33513		5.58	A	0.75
6682	1.018	265.1	P	1.018
19327	2.823	21.14	P	2.823
3131		4.301	A	0.603
26566		3.812	A	0.625
13775	1.099	49.84	P	1.099
30169	1.191	"3,008"	P	1.191
7074	1.181	"10,184"	P	1.181
11717	1.41	427	P	1.41
5164	0.649	91.6	P	0.649
10024	1.088	100.5	P	1.088
2954	1.905	653.3	P	1.905
31196	0.603	333.5	P	0.603
9694	0.888	168.4	P	0.888
30883	1.081	"3,027"	P	1.081
8036		4.287	A	0.39
16999	1.071	522.3	P	1.071
31305	0.891	"10,802"	P	0.891
6223	1.207	"2,644"	P	1.207
7870	0.696	827.6	P	0.696
25261	0.951	"2,951"	P	0.951
12661	0.662	"16,256"	P	0.662
9397	0.221	90.24	P	0.221
5804	1.254	"19,406"	P	1.254
1085	0.751	"1,917"	P	0.751
121	0.987	"1,472"	P	0.987
26195	0.835	55.78	P	0.835
5937	1.574	"2,248"	P	1.574
7113	1.164	"4,789"	P	1.164
4292	1.054	"12,813"	P	1.054
15959	1.028	190.9	P	1.028
28402	0.77	220.7	P	0.77
10621	0.968	149.7	P	0.968
25679	1.638	"3,239"	P	1.638
1643	0.72	538.3	P	0.72
6152	1.114	"3,901"	P	1.114
2711	0.58	61.4	P	0.58
13024	0.421	"3,497"	P	0.421
20166		4.176	A	0.628
4425	1.361	198.9	P	1.361
7299		4.164	A	0.606
24109	0.695	91.58	P	0.695
19527		7.903	A	1.176
16298	1.822	"1,731"	P	1.822
1280	0.714	"7,902"	P	0.714
23381	0.797	688.6	P	0.797
3342		4.67	A	0.594
18112		6.996	A	1.009
13043	0.559	"3,740"	P	0.559
17845	0.849	"7,532"	P	0.849
12627	0.949	"9,349"	P	0.949
45		6.423	A	0.841
11686	0.569	42	P	0.569
10887	1.365	"4,618"	P	1.365
9349	0.746	602.4	P	0.746
25757	1.105	355.7	P	1.105
29496	1.134	607.4	P	1.134
15728		4.706	A	0.619
16609	1.059	"14,040"	P	1.059
862	2.185	557.7	P	2.185
2865	1.067	"17,181"	P	1.067
22200		8.541	A	0.78
30456	0.891	"11,588"	P	0.891
3841	1.117	101.6	P	1.117
1264	1.267	135.2	P	1.267
2032	1.197	"14,066"	P	1.197
17111		8.738	A	1.146
32559	0.478	144.5	P	0.478
15675	1.062	"1,560"	P	1.062
6090		16.65	A	1.573
15343	0.955	50.06	P	0.955
17422		7.371	A	1.043
32525	0.697	"2,007"	P	0.697
4639	1.044	71.71	P	1.044
10123	0.81	76.35	P	0.81
2750	0.654	643.4	P	0.654
17936	1.155	57.43	P	1.155
4621	1.319	"32,460"	P	1.319
8136	2.19	143.1	P	2.19
309	0.82	748.9	P	0.82
20509	0.905	"12,354"	P	0.905
13936		5.872	A	0.275
61	1.293	"3,663"	P	1.293
7287	0.694	"2,775"	P	0.694
41946	1.041	"5,414"	P	1.041
34028	1.193	143.4	P	1.193
13687	0.874	"2,480"	P	0.874
4846	0.665	520.4	P	0.665
29521	1.058	353.1	P	1.058
18813	0.824	"3,840"	P	0.824
2724	0.577	373.2	P	0.577
1198	1.142	"1,412"	P	1.142
5207	0.747	41.42	P	0.747
2372	1.274	"2,972"	P	1.274
3084	1.225	"4,390"	P	1.225
26222	0.992	"3,321"	P	0.992
5233	1.059	"17,788"	P	1.059
32326	0.775	"53,987"	P	0.775
3329	1.173	"1,527"	P	1.173
28015	0.799	178.2	P	0.799
14307	1.416	"2,383"	P	1.416
21201	2.089	17.29	P	2.089
7684	0.926	"5,621"	P	0.926
28979	0.526	376.6	P	0.526
13730	0.863	88.08	P	0.863
5487	0.604	"1,118"	P	0.604
28394	0.99	"1,658"	P	0.99
36736		4.698	A	0.626
10699	0.791	63.09	P	0.791
22104	1.545	"1,052"	P	1.545
7980	1.446	248.4	P	1.446
4444	0.727	494.3	P	0.727
10166	0.761	"8,082"	P	0.761
11674	1.521	"9,767"	P	1.521
4767	1.432	971.9	P	1.432
4931	0.861	"6,987"	P	0.861
16677	1.498	"1,350"	P	1.498
7570		4.405	A	0.599
3279	0.926	"2,201"	P	0.926
13498	0.939	"8,435"	P	0.939
8908	0.852	248.6	P	0.852
7015	1.115	"8,786"	P	1.115
29272		8.652	A	0.745
2270	0.868	"7,197"	P	0.868
21522	0.861	972	P	0.861
19884	1.183	"4,128"	P	1.183
12952	1.368	39.13	P	1.368
6091		16.03	A	1.223
22868	1.309	"7,374"	P	1.309
32089		4.575	A	0.613
27729		4.756	A	0.638
14700	1.143	"3,127"	P	1.143
11419		12.79	A	0.814
25840	0.625	62.26	P	0.625
30806	0.877	973.7	P	0.877
19859	0.855	"3,344"	P	0.855
142	1.043	150.9	P	1.043
9465	1.42	"1,621"	P	1.42
3440	1.192	"3,956"	P	1.192
9795	1.081	461.3	P	1.081
15990	1.355	"4,745"	P	1.355
27933	1.069	"4,960"	P	1.069
22099	0.751	39.62	P	0.751
5537	0.912	"1,120"	P	0.912
12075		4.542	A	0.623
28577	0.879	46.7	P	0.879
9324	1.526	"1,340"	P	1.526
15330		4.588	A	0.548
35234	0.947	"17,775"	P	0.947
443	1.154	"3,560"	P	1.154
2589	0.737	"3,333"	P	0.737
1180	1.346	"4,955"	P	1.346
16668	1.453	"1,169"	P	1.453
30329	1.201	"44,599"	P	1.201
6360	1.254	397.6	P	1.254
11324	1.354	532.2	P	1.354
25326	1.212	"1,195"	P	1.212
1879	0.904	330.7	P	0.904
18306	1.003	"1,054"	P	1.003
21726	1.252	"18,265"	P	1.252
25145	0.767	"8,066"	P	0.767
11150	0.935	"12,041"	P	0.935
32030	2.904	44.72	P	2.904
6786	1.05	"9,746"	P	1.05
7658	1.066	"39,757"	P	1.066
9128	0.657	63.14	P	0.657
10530	0.818	115	P	0.818
14212	1.084	"26,719"	P	1.084
12604		4.027	A	0.61
3821	1.045	"7,701"	P	1.045
21093	1.527	478.9	P	1.527
14820	0.844	"1,157"	P	0.844
16473	3.288	26.92	P	3.288
25444	1.101	35.91	P	1.101
3687	0.768	204.2	P	0.768
7402	0.791	34.95	P	0.791
9544		5.52	A	0.783
19971	0.806	"55,376"	P	0.806
20623	0.987	400.5	P	0.987
5970	1.124	"6,631"	P	1.124
298	1.176	158.6	P	1.176
5985	1.086	"4,117"	P	1.086
7955	1.018	"3,112"	P	1.018
21051	1.049	"29,341"	P	1.049
5984	0.881	"55,629"	P	0.881
22694	0.603	227.1	P	0.603
1952	1.166	52.55	P	1.166
32715	0.681	"10,701"	P	0.681
28185	1.638	71.21	P	1.638
24012	0.474	"8,208"	P	0.474
3070	0.908	241.7	P	0.908
5906	1.385	643	P	1.385
3212	0.656	283.7	P	0.656
10412	1.032	"6,451"	P	1.032
13051	0.482	121.4	P	0.482
37499	0.984	"201,297"	P	0.984
535		4.54	A	0.581
31386		4.57	A	0.629
1257	0.839	158.8	P	0.839
4191	1.12	55.4	P	1.12
6895	0.456	"99,718"	P	0.456
5576	1.156	"36,678"	P	1.156
26849	1.139	"30,015"	P	1.139
2862	1.577	55.45	P	1.577
8443	1.847	24.09	P	1.847
999	0.601	100.8	P	0.601
2420		5.898	A	0.421
26182	1.741	"13,473"	P	1.741
22669	1.7	86.2	P	1.7
20903	0.947	"1,452"	P	0.947
4438	0.838	"1,698"	P	0.838
35429	1.034	81.98	P	1.034
24752	1.005	"1,197"	P	1.005
2831	1.083	"2,352"	P	1.083
12280	1.113	"1,779"	P	1.113
29916	1.059	"12,146"	P	1.059
5596	0.979	"14,579"	P	0.979
3788	0.909	"14,931"	P	0.909
10959	0.923	"9,801"	P	0.923
14052	0.943	"8,223"	P	0.943
9439		12.73	A	1.058
25223	0.346	53.07	P	0.346
4288	0.62	329.9	P	0.62
3078	1.378	917.4	P	1.378
33760	0.825	"8,471"	P	0.825
4712	1.36	762	P	1.36
27583	1.522	687.4	P	1.522
2809	1.09	"1,656"	P	1.09
5843	0.345	52.54	P	0.345
6582	1.06	"2,690"	P	1.06
5648	1.114	"1,104"	P	1.114
24224	0.999	"8,497"	P	0.999
19383	0.567	"1,091"	P	0.567
2070	1.704	"2,588"	P	1.704
31257	1.023	"32,703"	P	1.023
31513		4.148	A	0.648
9564	1.092	20.31	P	1.092
3683	1.508	"4,834"	P	1.508
33676	0.955	"2,595"	P	0.955
22260	0.785	449.3	P	0.785
3647		13.22	A	0.455
15341	1.633	18.98	P	1.633
21411	1.09	28.88	P	1.09
17175	1.094	"4,528"	P	1.094
11371	0.852	542.9	P	0.852
4470	0.835	384.4	P	0.835
35267	1.337	"5,924"	P	1.337
4950	1.057	567.9	P	1.057
31116		4.688	A	0.584
5007	1.877	226.9	P	1.877
26966	1.926	"1,840"	P	1.926
4570	0.789	"2,199"	P	0.789
28356	1.129	"1,627"	P	1.129
5602	0.879	"4,620"	P	0.879
10139	1.3	"1,258"	P	1.3
31275	1.09	"3,685"	P	1.09
458	0.918	"28,402"	P	0.918
538	0.766	"15,536"	P	0.766
18924	0.83	777.9	P	0.83
14632	0.466	54.53	P	0.466
5983	1.111	"11,493"	P	1.111
21805	1.258	"9,558"	P	1.258
12272	2.258	26.97	P	2.258
12134	0.813	"1,736"	P	0.813
13078	0.984	"1,841"	P	0.984
10951	0.375	177.8	P	0.375
24061	0.742	147	P	0.742
15821	0.878	164.5	P	0.878
9137	1.019	"1,376"	P	1.019
9060	1.05	"27,246"	P	1.05
8510		9.025	A	1.006
7634	1.102	354.5	P	1.102
35289		12.85	A	0.994
17142	0.82	289.1	P	0.82
1691	0.602	90.13	P	0.602
3162	0.665	"1,071"	P	0.665
1311	1.069	"14,177"	P	1.069
6387	0.684	225.4	P	0.684
16534	0.918	"21,333"	P	0.918
7409	0.982	"3,189"	P	0.982
6389	1.106	"10,592"	P	1.106
4471	0.863	"4,167"	P	0.863
11473	0.795	137.2	P	0.795
4559	1.075	"1,236"	P	1.075
20116	1.119	"15,953"	P	1.119
23102	1.237	"1,702"	P	1.237
236	1.216	545.2	P	1.216
3031	1.48	353.2	P	1.48
4075	1.21	"9,258"	P	1.21
35768	0.847	"4,072"	P	0.847
1730	0.834	"15,076"	P	0.834
16764	1.044	"7,300"	P	1.044
18564	0.381	70.43	P	0.381
28399	1.142	"1,846"	P	1.142
2945	1.027	"1,103"	P	1.027
16718	0.787	"24,700"	P	0.787
4228	1.181	40.39	P	1.181
11016	1.043	25	P	1.043
26746	0.922	"2,645"	P	0.922
3790	1.223	"1,070"	P	1.223
17623	1.831	68.84	P	1.831
31571	0.92	257.1	P	0.92
9515	0.651	113.3	P	0.651
10210	0.842	97.37	P	0.842
20499		4.308	A	0.591
6058	3.128	24.57	P	3.128
10334	1.12	"9,036"	P	1.12
7286	0.992	"1,850"	P	0.992
10688	0.94	70.12	P	0.94
32473	0.852	45.31	P	0.852
20738	1.14	668.1	P	1.14
1370	1.375	667.2	P	1.375
3594	1.075	"22,541"	P	1.075
1964	1.056	608.4	P	1.056
8142	0.964	"2,963"	P	0.964
39263	1.08	"5,060"	P	1.08
18455		6.028	A	0.928
28348	1.163	584.5	P	1.163
7724	1.351	"5,803"	P	1.351
26612	0.978	"1,997"	P	0.978
13330	0.934	"5,733"	P	0.934
2824	0.49	184.5	P	0.49
20650	1.335	208.8	P	1.335
12286	1.146	"8,568"	P	1.146
27156	1.714	770	P	1.714
542	1.171	"1,108"	P	1.171
20066	0.623	"1,197"	P	0.623
28805	0.903	26.9	P	0.903
10799	1.098	442.8	P	1.098
28741	0.798	"38,325"	P	0.798
4079		9.964	A	0.85
38436	1.099	207.2	P	1.099
22802	0.438	"1,236"	P	0.438
1677		5.016	A	0.434
26117	1.013	"15,963"	P	1.013
19881	0.856	563.6	P	0.856
17196	0.762	"73,812"	P	0.762
6141	1.041	"10,304"	P	1.041
10254	0.811	440.3	P	0.811
37101	0.986	"2,031"	P	0.986
4010	1.396	389.3	P	1.396
22915	1.14	38.11	P	1.14
20178	0.84	462.1	P	0.84
8170	0.688	"1,069"	P	0.688
8544	5.903	"1,838"	P	5.903
17618	0.951	844.2	P	0.951
29526	0.903	"10,132"	P	0.903
18048	1.664	"1,606"	P	1.664
2241		5.227	A	0.596
35687	1.2	872.2	P	1.2
7613	0.802	"10,171"	P	0.802
7672	1.014	"3,354"	P	1.014
238	0.907	86.97	P	0.907
474	0.95	93.53	P	0.95
18400	1.251	425.1	P	1.251
4424		4.809	A	0.461
5046	0.849	"6,494"	P	0.849
16286	0.892	"9,953"	P	0.892
7820	0.945	420.9	P	0.945
5385		4.57	A	0.632
3003		5.099	A	0.634
29470	1.207	649.5	P	1.207
12099	1.144	"2,348"	P	1.144
19806	1.059	"1,778"	P	1.059
9868	1.126	"2,179"	P	1.126
13269	0.189	118.5	P	0.189
14910		6.899	A	1.041
25293	1.052	"12,652"	P	1.052
30794	1.723	97.1	P	1.723
33439	1.132	"7,815"	P	1.132
14095	1.072	"11,057"	P	1.072
9050	0.835	"1,076"	P	0.835
28077	1.202	"2,080"	P	1.202
37544	0.957	56.16	P	0.957
20460	1.154	"6,685"	P	1.154
3120	1.052	"7,498"	P	1.052
32497	0.924	46.61	P	0.924
1757	1.174	27.92	P	1.174
4565	0.788	852.7	P	0.788
5163	1.151	"8,167"	P	1.151
16499	0.998	155.7	P	0.998
16589	1.162	"2,456"	P	1.162
9716	1.062	"45,149"	P	1.062
16337	0.985	100.8	P	0.985
19769	1.17	"1,800"	P	1.17
15929	1.092	"4,016"	P	1.092
8211	1.047	23.55	P	1.047
8181	1.007	"3,822"	P	1.007
36113	1.042	"2,917"	P	1.042
16873	1.352	"5,112"	P	1.352
23224	0.799	"1,705"	P	0.799
156	0.378	"2,284"	P	0.378
25540	0.777	255.1	P	0.777
8738	1.533	729.2	P	1.533
6236	0.974	810.5	P	0.974
811		4.997	A	0.598
4685		4.557	A	0.614
2292	1.567	"5,481"	P	1.567
30837	1.166	"7,523"	P	1.166
14818	1.015	"6,480"	P	1.015
8714	1.203	230.1	P	1.203
9501	0.978	"6,411"	P	0.978
21804		5.638	A	0.61
1177		9.467	A	1.284
15428	0.749	737.9	P	0.749
521	0.686	"1,558"	P	0.686
15880	1.075	"9,499"	P	1.075
26420	0.59	"1,180"	P	0.59
26848	0.995	"2,817"	P	0.995
2156	0.975	315.3	P	0.975
7712		4.739	A	0.618
28789	0.968	"9,528"	P	0.968
17631		4.318	A	0.631
16491	0.731	43.03	P	0.731
8973	0.357	108.4	P	0.357
40873	1.043	306.5	P	1.043
265	0.607	573.7	P	0.607
9004	1.229	"2,446"	P	1.229
30054	1.076	98.67	P	1.076
23960	1.421	403.3	P	1.421
6262	1.776	163.5	P	1.776
15842	1.571	938.2	P	1.571
4315	0.974	"13,211"	P	0.974
11469		8.949	A	1.32
840	0.98	"1,524"	P	0.98
7477		4.909	A	0.635
8598	1.016	"10,326"	P	1.016
28850	0.987	"9,868"	P	0.987
3362	0.941	325.1	P	0.941
22585	1.363	"2,359"	P	1.363
19386	1.032	198.2	P	1.032
4419	1.416	"7,442"	P	1.416
885	0.597	"9,918"	P	0.597
6483	0.625	179.7	P	0.625
13284	0.88	"1,794"	P	0.88
12963	0.976	"3,245"	P	0.976
5945		10.94	A	1.396
7257	0.677	"10,260"	P	0.677
28096	1.042	"1,388"	P	1.042
10950		4.083	A	0.504
14931	0.878	193.6	P	0.878
4866	0.538	27.95	P	0.538
2362	1.032	"5,317"	P	1.032
7229	1.168	569	P	1.168
12948	0.85	448.5	P	0.85
31549	1.995	44.36	P	1.995
8234	0.892	181.7	P	0.892
11055	0.776	264.5	P	0.776
16099	1.071	938.8	P	1.071
4211	1.166	"8,927"	P	1.166
33887	1.003	"1,253"	P	1.003
5636	0.933	"2,297"	P	0.933
14011	1.214	21.86	P	1.214
7947	1.37	"13,453"	P	1.37
5004	1.075	"40,694"	P	1.075
34471		8.705	A	1.122
5507	0.749	"3,215"	P	0.749
2880	1.126	268.9	P	1.126
8287	1.031	"10,643"	P	1.031
1121	0.916	450.1	P	0.916
13236	1.098	"1,302"	P	1.098
35724	0.802	36.08	P	0.802
23020	0.913	"124,300"	P	0.913
20125	1.224	"3,770"	P	1.224
14823	1.22	"2,007"	P	1.22
23006	1.384	112.3	P	1.384
13189	0.854	35.25	P	0.854
11940	0.945	"5,214"	P	0.945
11244	4.919	36.89	P	4.919
13968	0.93	"21,382"	P	0.93
5216	1.342	"21,666"	P	1.342
9963	0.854	"17,758"	P	0.854
3386	0.594	58.17	P	0.594
29300	1.818	51.57	P	1.818
24928	1.214	90.71	P	1.214
32223	1.167	"5,789"	P	1.167
524	0.899	527.1	P	0.899
16088	0.802	"2,914"	P	0.802
718	1.175	"26,693"	P	1.175
19578	0.449	"15,417"	P	0.449
9866	1.043	126.3	P	1.043
395		4.673	A	0.522
15716		4.036	A	0.606
15547	1.194	"4,012"	P	1.194
9553	0.808	43.91	P	0.808
16940	1.152	"20,909"	P	1.152
21351	1.04	"1,491"	P	1.04
28919	1.203	795.2	P	1.203
13272	1.053	"1,749"	P	1.053
8158	1.46	274	P	1.46
17131	0.891	25.26	P	0.891
8790	0.728	319.2	P	0.728
26219	1.293	"6,560"	P	1.293
4708		5.145	A	0.637
13532	1.048	"3,937"	P	1.048
1068	0.972	80.41	P	0.972
10307	1.102	"2,298"	P	1.102
11981	0.975	75.55	P	0.975
3441		12.82	A	0.253
925	0.98	"3,234"	P	0.98
37048	0.825	39.96	P	0.825
15010	1.321	929.5	P	1.321
20568	0.836	151.4	P	0.836
20540	0.487	"1,899"	P	0.487
25479		3.939	A	0.625
942	0.809	"5,790"	P	0.809
12018		4.49	A	0.642
1770	0.878	203	P	0.878
4468	1.131	"2,420"	P	1.131
4001	1.298	"14,767"	P	1.298
14899	1.172	"12,104"	P	1.172
1063	1.234	"1,679"	P	1.234
17865	0.665	300.9	P	0.665
29253	1.454	53.93	P	1.454
26886	1.118	326.9	P	1.118
33706	0.957	"1,274"	P	0.957
14933	1.213	"5,107"	P	1.213
31660	0.858	180.1	P	0.858
7951	0.435	66.36	P	0.435
13744		4.716	A	0.751
11374	1.181	250.5	P	1.181
7670	0.999	"1,011"	P	0.999
12617	0.767	"5,441"	P	0.767
26987	1.035	"7,951"	P	1.035
1767	1.161	"6,112"	P	1.161
6322	1.003	509.4	P	1.003
4580	1.015	"12,243"	P	1.015
22081	0.871	"8,168"	P	0.871
5914	0.81	"39,369"	P	0.81
5530	1.186	"6,142"	P	1.186
24614	1.511	47.91	P	1.511
16231	0.752	37.39	P	0.752
32923	0.658	24.79	P	0.658
20694	3.252	114.7	P	3.252
13009	1.224	854.5	P	1.224
5524	1.011	"1,846"	P	1.011
6108		13.55	A	0.718
24606	1.456	269	P	1.456
1708	0.723	388.6	P	0.723
13604	0.56	99.81	P	0.56
31484		4.574	A	0.618
3321	1.077	36.57	P	1.077
19814	1.719	381.5	P	1.719
4626		4.667	A	0.619
6721	0.586	125.3	P	0.586
18939	0.774	244.8	P	0.774
10809	0.965	"3,278"	P	0.965
2668	0.972	32.26	P	0.972
21176	0.728	"1,220"	P	0.728
10836	0.848	770	P	0.848
18352	1.047	632.4	P	1.047
1811	1.424	253.1	P	1.424
9924	0.835	115	P	0.835
17752	1.043	"3,384"	P	1.043
14389	1.557	"36,382"	P	1.557
32513	0.964	171.6	P	0.964
3666		4.942	A	0.629
7041	1.098	"37,556"	P	1.098
532	0.757	817.3	P	0.757
9562	0.729	"2,497"	P	0.729
21326	0.76	"1,427"	P	0.76
25402	1.182	236.9	P	1.182
17774	1.079	"1,167"	P	1.079
36697	1.172	821.8	P	1.172
21992	1.012	"134,778"	P	1.012
2157		4.702	A	0.586
28383	1.081	116.3	P	1.081
1549	1.234	"3,041"	P	1.234
13027		10.56	A	0.244
4012	1.126	439.1	P	1.126
8399	2.756	"1,257"	P	2.756
97	1.042	553.1	P	1.042
1972		16.04	A	1.753
36659		8.243	A	1.155
3910	0.227	"2,604"	P	0.227
4088	0.84	"2,201"	P	0.84
20322	0.828	123.2	P	0.828
25575	0.857	139.3	P	0.857
4404		4.651	A	0.611
1508		7.448	A	0.891
31770		19.7	A	1.233
11585		7.107	A	0.81
24780		3.767	A	0.599
15222	1.336	246.6	P	1.336
16769	0.55	20.66	P	0.55
3437	3.562	31.39	P	3.562
9236	0.652	"2,270"	P	0.652
484	1.214	"1,068"	P	1.214
10808	0.563	27.56	P	0.563
9386	0.837	163.5	P	0.837
21955	0.889	294.3	P	0.889
11849	0.868	"3,741"	P	0.868
16877	0.867	"40,512"	P	0.867
2955	2.263	"8,309"	P	2.263
568	0.839	"19,865"	P	0.839
11429	0.812	"8,080"	P	0.812
18602	1.271	"3,018"	P	1.271
19399		6.191	A	0.874
13044	0.692	266.8	P	0.692
13254	0.351	27.42	P	0.351
14230	0.888	"1,939"	P	0.888
1628	0.659	"2,530"	P	0.659
18500	0.757	35.76	P	0.757
10348	0.98	"18,504"	P	0.98
12357	1.312	311.8	P	1.312
17413	1.198	133.1	P	1.198
11711		16.73	A	0.893
33514		10.41	A	0.626
7959	2.462	29.67	P	2.462
9105	1.088	297.7	P	1.088
9915	0.886	"5,521"	P	0.886
4603	0.918	"1,020"	P	0.918
27266	0.701	521.7	P	0.701
17389	2.057	"19,481"	P	2.057
7377	0.492	83.22	P	0.492
21323	0.712	32.22	P	0.712
4117	1.218	"6,890"	P	1.218
5284	0.983	"14,569"	P	0.983
17664	6.649	44.68	P	6.649
40176	1.41	39.12	P	1.41
30852	1.397	"21,215"	P	1.397
7502	0.897	"3,150"	P	0.897
9299		4.3	A	0.617
17905	0.801	55.82	P	0.801
13838	0.963	"12,234"	P	0.963
4573	1.298	276.3	P	1.298
23848	1.11	"1,075"	P	1.11
32627		4.819	A	0.526
2641	0.661	41.57	P	0.661
31702	0.883	30.65	P	0.883
10653	1.111	"18,379"	P	1.111
26682	1.037	"6,117"	P	1.037
15050		4.521	A	0.297
1888	0.389	512.1	P	0.389
11346	1.099	"9,187"	P	1.099
5600	1.082	"3,046"	P	1.082
21740	1.007	441.8	P	1.007
6851	0.857	177.6	P	0.857
12599	0.782	"2,096"	P	0.782
8152	1.118	835.4	P	1.118
8584	0.789	669.3	P	0.789
2402	1.552	23.05	P	1.552
3096	1.276	"2,014"	P	1.276
1633	1.149	"2,063"	P	1.149
23152	0.623	"4,650"	P	0.623
37003	1.497	525.5	P	1.497
1853	1.044	"11,000"	P	1.044
37328		4.873	A	0.613
21516	1.269	"5,616"	P	1.269
8837	0.855	"17,086"	P	0.855
24669	1.169	267	P	1.169
5573	0.872	"69,147"	P	0.872
11843	0.877	"28,460"	P	0.877
16634	0.868	477.5	P	0.868
31836	0.891	"5,920"	P	0.891
8621	1.866	"6,957"	P	1.866
14182		11.16	A	1.7
8791	1.206	992.8	P	1.206
10922	0.842	79.84	P	0.842
14845	2.184	38.35	P	2.184
33891	0.871	"16,060"	P	0.871
14171	0.436	"2,160"	P	0.436
31973	1.129	"1,972"	P	1.129
27355		3.801	A	0.379
28206	0.735	285.8	P	0.735
9633	0.838	"3,822"	P	0.838
6240		6.88	A	0.546
1481	1.649	52.68	P	1.649
