Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
10166	1.397	"8,758"	P	1.397
11674	1.222	"4,630"	P	1.222
4767	2.774	"1,111"	P	2.774
4931	1.149	"5,503"	P	1.149
16677	1.016	540.2	P	1.016
7570		4.585	A	1.056
3279	0.442	620.4	P	0.442
13498	0.938	"4,969"	P	0.938
8908	0.97	167	P	0.97
7015	1.226	"5,703"	P	1.226
29272		10.03	A	1.463
2270	1.448	"7,085"	P	1.448
21522	1.353	901.8	P	1.353
19884	0.995	"2,048"	P	0.995
12952		10.92	A	0.647
6091		4.509	A	0.583
22868	1.265	"4,208"	P	1.265
32089		4.966	A	1.128
27729		4.343	A	0.988
14700	0.986	"1,593"	P	0.986
11419		12.17	A	1.312
25840	0.471	27.67	P	0.471
30806	2.885	"1,890"	P	2.885
19859	0.81	"1,870"	P	0.81
142	0.637	54.41	P	0.637
9465	1.003	675.6	P	1.003
3440	0.714	"1,399"	P	0.714
9795	0.962	242.3	P	0.962
15990	1.376	"2,843"	P	1.376
27933	0.686	"1,878"	P	0.686
22099	0.974	30.3	P	0.974
5537	1.222	885.6	P	1.222
12075		5.91	A	1.374
28577	1.545	48.42	P	1.545
9324	1.425	738.6	P	1.425
15330		4.942	A	1
35234	3.103	"34,358"	P	3.103
443	1.122	"2,042"	P	1.122
2589	0.673	"1,795"	P	0.673
1180	1.055	"2,292"	P	1.055
16668	1.647	782.4	P	1.647
30329	0.963	"21,099"	P	0.963
6360	1.257	235.2	P	1.257
11324	1.596	370.3	P	1.596
25326	1.136	661.2	P	1.136
1879	1.138	245.7	P	1.138
18306	1.011	627.4	P	1.011
21726	0.716	"6,167"	P	0.716
25145	1.408	"8,743"	P	1.408
11150	1.278	"9,716"	P	1.278
32030		4.335	A	0.477
6786	1.717	"9,409"	P	1.717
7658	0.743	"16,349"	P	0.743
9128	1.16	65.81	P	1.16
10530	0.795	65.94	P	0.795
14212	0.238	"3,463"	P	0.238
12604		4.211	A	1.081
3821	1.045	"4,547"	P	1.045
21093	1.817	336.3	P	1.817
14820	1.085	877.6	P	1.085
16473	7.364	35.58	P	7.364
25444	2.37	45.61	P	2.37
3687	0.693	108.7	P	0.693
7402		19.6	A	0.752
9544		6.173	A	1.483
19971	1.217	"49,363"	P	1.217
20623	0.807	193.2	P	0.807
5970	0.954	"3,323"	P	0.954
298	0.624	49.69	P	0.624
5985	1.027	"2,297"	P	1.027
7955	1.134	"2,046"	P	1.134
21051	0.916	"15,125"	P	0.916
5984	0.995	"37,084"	P	0.995
22694	1.228	273.1	P	1.228
1952		18.88	A	0.71
32715	0.772	"7,155"	P	0.772
28185	0.813	20.88	P	0.813
24012	1.318	"13,481"	P	1.318
3070	1.84	289	P	1.84
5906	2.661	729.2	P	2.661
3212	1.554	396.7	P	1.554
10412	1.302	"4,803"	P	1.302
13051	0.881	131.1	P	0.881
37499	1.051	"126,814"	P	1.051
535		5.074	A	1.1
31386		4.786	A	1.116
1257	1.193	133.3	P	1.193
4191	1.885	55.01	P	1.885
6895	0.973	"125,587"	P	0.973
5576	1.094	"20,484"	P	1.094
26849	1.009	"15,691"	P	1.009
2862	1.46	30.31	P	1.46
8443		4.966	A	0.645
999	1.279	126.6	P	1.279
2420		5.058	A	0.612
26182	0.962	"4,393"	P	0.962
22669	1.701	50.89	P	1.701
20903	0.851	770.6	P	0.851
4438	0.672	803.8	P	0.672
35429	1.193	55.82	P	1.193
24752	0.919	645.8	P	0.919
2831	0.987	"1,265"	P	0.987
12280	0.812	766.4	P	0.812
29916	0.949	"6,428"	P	0.949
5596	0.673	"5,915"	P	0.673
3788	0.871	"8,439"	P	0.871
10959	1.136	"7,123"	P	1.136
14052	1.393	"7,166"	P	1.393
9439		5.232	A	0.737
25223	0.742	67.17	P	0.742
4288	1.897	595.7	P	1.897
3078	1.649	647.7	P	1.649
33760	1.169	"7,085"	P	1.169
4712	0.93	307.5	P	0.93
27583	0.713	189.9	P	0.713
2809	1.169	"1,048"	P	1.169
5843	1.217	109.3	P	1.217
6582	0.698	"1,046"	P	0.698
5648	1.185	693.4	P	1.185
24224	1.453	"7,295"	P	1.453
19383	1.175	"1,334"	P	1.175
2070	1.258	"1,128"	P	1.258
31257	1.967	"37,131"	P	1.967
31513		4.266	A	1.13
9564	3.003	32.98	P	3.003
3683	1.025	"1,938"	P	1.025
33676	2.041	"3,273"	P	2.041
22260	0.567	191.4	P	0.567
3647		10.71	A	0.624
15341		4.144	A	0.604
21411		3.962	A	0.253
17175	1.168	"2,854"	P	1.168
11371	1.587	597.1	P	1.587
4470	2.22	603.6	P	2.22
35267	1.386	"3,626"	P	1.386
4950	2.003	635.3	P	2.003
31116		6.016	A	1.269
5007	1.099	78.41	P	1.099
26966	0.755	425.7	P	0.755
4570	0.741	"1,219"	P	0.741
28356	0.912	775.8	P	0.912
5602	0.639	"1,980"	P	0.639
10139	0.632	360.8	P	0.632
31275	0.574	"1,144"	P	0.574
458	0.874	"15,957"	P	0.874
538	1.146	"13,727"	P	1.146
18924	0.944	522.3	P	0.944
14632	2.064	142.6	P	2.064
5983	1.113	"6,801"	P	1.113
21805	1.242	"5,569"	P	1.242
12272		13.25	A	1.88
12134	0.692	871.6	P	0.692
13078	1.204	"1,329"	P	1.204
10951	1.077	301.4	P	1.077
24061	0.573	67	P	0.573
15821	0.48	53.13	P	0.48
9137	1.566	"1,248"	P	1.566
9060	0.94	"14,409"	P	0.94
8510		5.571	A	1.052
7634	2.566	487.2	P	2.566
35289		4.755	A	0.623
17142	0.992	206.5	P	0.992
1691	1.323	117	P	1.323
3162	0.383	363.9	P	0.383
1311	1.046	"8,187"	P	1.046
6387	1.806	351.1	P	1.806
16534	0.797	"10,939"	P	0.797
7409	0.978	"1,876"	P	0.978
6389	0.671	"3,796"	P	0.671
4471	0.606	"1,728"	P	0.606
11473	0.823	83.82	P	0.823
4559	0.667	452.6	P	0.667
20116	0.96	"8,080"	P	0.96
23102	1.142	927.2	P	1.142
236	1.118	296	P	1.118
3031	0.976	137.4	P	0.976
4075	0.825	"3,726"	P	0.825
35768	1.191	"3,378"	P	1.191
1730	0.719	"7,679"	P	0.719
16764	1.127	"4,653"	P	1.127
18564	1.591	173.8	P	1.591
28399	1.083	"1,034"	P	1.083
2945	0.892	565.5	P	0.892
16718	0.759	"14,052"	P	0.759
4228	1.305	26.35	P	1.305
11016		7.408	A	0.523
26746	0.542	917	P	0.542
3790	1.137	587.1	P	1.137
17623		21.2	A	0.955
31571	0.855	141.1	P	0.855
9515	0.856	87.85	P	0.856
10210	1.102	75.22	P	1.102
20499		4.485	A	1.042
6058		4.771	A	1.029
10334	0.803	"3,827"	P	0.803
7286	1.437	"1,582"	P	1.437
10688	2.371	104.4	P	2.371
32473		19.07	A	0.607
20738	3.444	"1,191"	P	3.444
1370	1.326	379.9	P	1.326
3594	0.992	"12,280"	P	0.992
1964	0.606	205.9	P	0.606
8142	0.962	"1,746"	P	0.962
39263	0.999	"2,764"	P	0.999
18455		4.22	A	1.101
28348	1.271	377.1	P	1.271
7724	1.142	"2,895"	P	1.142
26612	1.388	"1,673"	P	1.388
13330	1.074	"3,890"	P	1.074
2824	0.94	208.8	P	0.94
20650	1.865	172.2	P	1.865
12286	1.237	"5,458"	P	1.237
27156	0.904	239.9	P	0.904
542	1.868	"1,043"	P	1.868
20066	0.903	"1,023"	P	0.903
28805		14.58	A	0.829
10799	2.627	625.1	P	2.627
28741	1.162	"32,929"	P	1.162
4079		5.572	A	0.806
38436	4.086	454.5	P	4.086
22802	0.681	"1,135"	P	0.681
1677		5.022	A	0.737
26117	0.706	"6,568"	P	0.706
19881	0.919	357.5	P	0.919
17196	1.054	"60,280"	P	1.054
6141	1.088	"6,356"	P	1.088
10254	1.231	394.3	P	1.231
37101	1.004	"1,221"	P	1.004
4010	2.828	465.3	P	2.828
22915		13.71	A	0.695
20178	3.161	"1,027"	P	3.161
8170	0.804	737.1	P	0.804
8544	1.195	219.6	P	1.195
17618	1.389	727.9	P	1.389
29526	1.304	"8,635"	P	1.304
18048	1.074	611.5	P	1.074
2241		5.545	A	1.07
35687	1.709	733.3	P	1.709
7613	1.28	"9,578"	P	1.28
7672	1.352	"2,638"	P	1.352
238	2.047	115.8	P	2.047
474	2.064	120	P	2.064
18400	2.418	485.1	P	2.418
4424		9.963	A	1.619
5046	0.949	"4,284"	P	0.949
16286	0.93	"6,130"	P	0.93
7820	1.834	482.3	P	1.834
5385		4.725	A	1.107
3003		5.33	A	1.124
29470	0.653	207.5	P	0.653
12099	1.258	"1,524"	P	1.258
19806	0.647	641.8	P	0.647
9868	0.577	658.6	P	0.577
13269	0.707	262.1	P	0.707
14910		4.342	A	1.11
25293	0.97	"6,885"	P	0.97
30794	0.777	25.83	P	0.777
33439	0.7	"2,851"	P	0.7
14095	1.282	"7,806"	P	1.282
9050	1.274	969.6	P	1.274
28077	1.358	"1,387"	P	1.358
37544		12.82	A	0.37
20460	1.096	"3,750"	P	1.096
3120	0.91	"3,829"	P	0.91
32497		13.99	A	0.47
1757	3.37	47.32	P	3.37
4565	1.159	740.5	P	1.159
5163	1.178	"4,935"	P	1.178
16499	1.056	97.3	P	1.056
16589	1.034	"1,289"	P	1.034
9716	0.428	"10,743"	P	0.428
16337	0.932	56.28	P	0.932
19769	1.44	"1,308"	P	1.44
15929	0.49	"1,064"	P	0.49
8211		15.14	A	1.141
8181	1.181	"2,647"	P	1.181
36113	1.182	"1,951"	P	1.182
16873	0.761	"1,698"	P	0.761
23224	0.806	"1,016"	P	0.806
156	1.386	"4,938"	P	1.386
25540	1.638	317.5	P	1.638
8738	0.91	255.4	P	0.91
6236	0.759	372.9	P	0.759
811		5.292	A	1.073
4685		7.222	A	1.648
2292	0.615	"1,269"	P	0.615
30837	1.406	"5,352"	P	1.406
14818	0.715	"2,693"	P	0.715
8714	1.154	130.3	P	1.154
9501	3.137	"12,141"	P	3.137
21804	3.603	19.66	P	3.603
1177		4.575	A	1.052
15428	0.65	377.5	P	0.65
521	0.963	"1,291"	P	0.963
15880	1.251	"6,526"	P	1.251
26420	0.196	231.5	P	0.196
26848	1.377	"2,302"	P	1.377
2156	2.23	425.8	P	2.23
7712		4.724	A	1.044
28789	0.891	"5,178"	P	0.891
17631		4.44	A	1.099
16491	0.751	26.07	P	0.751
8973	0.816	146.3	P	0.816
40873	0.279	48.43	P	0.279
265	1.992	"1,112"	P	1.992
9004	0.655	769.5	P	0.655
30054	0.641	34.69	P	0.641
23960	1.457	244	P	1.457
6262	0.602	32.73	P	0.602
15842	1.248	439.8	P	1.248
4315	0.778	"6,230"	P	0.778
11469		4.181	A	1.045
840	1.136	"1,042"	P	1.136
7477		4.901	A	1.074
8598	1.401	"8,403"	P	1.401
28850	1.028	"6,068"	P	1.028
3362	2.254	459.6	P	2.254
22585	1.375	"1,405"	P	1.375
19386	2.477	280.8	P	2.477
4419	0.996	"3,089"	P	0.996
885	0.459	"4,502"	P	0.459
6483	1.625	275.6	P	1.625
13284	1.444	"1,738"	P	1.444
12963	1.568	"3,079"	P	1.568
5945		4.684	A	1.012
7257	0.642	"5,742"	P	0.642
28096	2.917	"2,293"	P	2.917
10950		4.48	A	0.937
14931	1.409	183.4	P	1.409
4866	0.654	20.06	P	0.654
2362	1.08	"3,283"	P	1.08
7229	1.351	388.6	P	1.351
12948	1.333	415	P	1.333
31549	2.24	29.41	P	2.24
8234	0.822	98.77	P	0.822
11055	0.664	133.6	P	0.664
16099	0.603	312.2	P	0.603
4211	0.733	"3,312"	P	0.733
33887	1.386	"1,022"	P	1.386
5636	0.886	"1,287"	P	0.886
14011		10.52	A	0.99
7947	1.536	"8,899"	P	1.536
5004	0.88	"19,648"	P	0.88
34471		5.154	A	1.126
5507	1.376	"3,483"	P	1.376
2880	1.881	265	P	1.881
8287	0.704	"4,288"	P	0.704
1121	1.261	365.8	P	1.261
13236	1.133	792.8	P	1.133
35724	1.068	28.36	P	1.068
23020	0.792	"63,651"	P	0.792
20125	0.924	"1,680"	P	0.924
14823	1.71	"1,661"	P	1.71
23006	2.085	99.79	P	2.085
13189		19.88	A	0.816
11940	1.101	"3,587"	P	1.101
11244		4.889	A	1.104
13968	0.88	"11,940"	P	0.88
5216	0.646	"6,156"	P	0.646
9963	1.456	"17,866"	P	1.456
3386	1.29	74.5	P	1.29
29300	1.763	29.51	P	1.763
24928	1.334	58.84	P	1.334
32223	1.135	"3,324"	P	1.135
524	0.593	205.2	P	0.593
16088	0.523	"1,121"	P	0.523
718	1.34	"17,964"	P	1.34
19578	0.796	"16,138"	P	0.796
9866	1.293	92.46	P	1.293
395		5.822	A	1.101
15716		7.418	A	1.886
15547	0.566	"1,124"	P	0.566
9553	0.916	29.39	P	0.916
16940	0.791	"8,474"	P	0.791
21351	0.606	512.8	P	0.606
28919	0.503	196.2	P	0.503
13272	1.058	"1,037"	P	1.058
8158	1.087	120.5	P	1.087
17131	1.307	21.86	P	1.307
8790	1.309	338.7	P	1.309
26219	0.923	"2,764"	P	0.923
4708		5.299	A	1.111
13532	0.667	"1,478"	P	0.667
1068	2.325	113.5	P	2.325
10307	0.937	"1,153"	P	0.937
11981	1.315	60.1	P	1.315
3441	1.673	50	P	1.673
925	1.109	"2,159"	P	1.109
37048	1.59	45.45	P	1.59
15010	0.514	213.4	P	0.514
20568	0.79	84.47	P	0.79
20540	2.19	"5,039"	P	2.19
25479		9.104	A	2.45
942	1.305	"5,509"	P	1.305
12018		4.532	A	1.099
1770	1.06	144.6	P	1.06
4468	0.817	"1,031"	P	0.817
4001	0.799	"5,367"	P	0.799
14899	0.862	"5,254"	P	0.862
1063	1.111	891.9	P	1.111
17865	2.81	750.2	P	2.81
29253	1.375	30.12	P	1.375
26886	0.493	85.12	P	0.493
33706	0.837	657.6	P	0.837
14933	0.615	"1,527"	P	0.615
31660	1.488	184.2	P	1.488
7951	0.463	41.66	P	0.463
13744		5.448	A	1.469
11374	1.748	219	P	1.748
7670	1.369	817.5	P	1.369
12617	1.295	"5,419"	P	1.295
26987	0.733	"3,326"	P	0.733
1767	1.428	"4,437"	P	1.428
6322	0.526	157.6	P	0.526
4580	0.956	"6,802"	P	0.956
22081	1.254	"6,947"	P	1.254
5914	0.01	282.7	P	0.01
5530	0.916	"2,799"	P	0.916
24614		15.71	A	0.839
16231	2.66	78.05	P	2.66
32923	6.487	144.2	P	6.487
20694	1.197	24.92	P	1.197
13009	1.539	634.1	P	1.539
5524	0.739	796.3	P	0.739
6108	6.588	73.35	P	6.588
24606	0.868	94.64	P	0.868
1708	1.025	325.4	P	1.025
13604	0.86	90.52	P	0.86
31484		4.845	A	1.109
3321		4.881	A	0.244
19814	2.105	275.7	P	2.105
4626		4.874	A	1.096
6721	1.781	225.1	P	1.781
18939	1.66	309.8	P	1.66
10809	1.757	"3,521"	P	1.757
2668	1.267	24.82	P	1.267
21176	1.898	"1,878"	P	1.898
10836	0.79	423.2	P	0.79
18352	0.722	257.3	P	0.722
1811	1.199	125.7	P	1.199
9924	0.932	75.81	P	0.932
17752	0.389	746.1	P	0.389
14389	1.363	"18,793"	P	1.363
32513	1.773	186.3	P	1.773
3666		5.118	A	1.103
7041	0.856	"17,273"	P	0.856
532	0.67	426.8	P	0.67
9562	1.689	"3,415"	P	1.689
21326	0.586	649.2	P	0.586
25402	0.904	107	P	0.904
17774	0.621	396.5	P	0.621
36697	0.469	193.8	P	0.469
21992	1.099	"86,343"	P	1.099
2157		5.077	A	1.073
28383	0.777	49.35	P	0.777
1549	1.195	"1,738"	P	1.195
13027	0.898	22.95	P	0.898
4012	1.18	271.6	P	1.18
8399	0.165	44.45	P	0.165
97	1.502	470.6	P	1.502
1972		5.533	A	1.024
36659		4.695	A	1.115
3910	0.349	"2,363"	P	0.349
4088	0.521	804.7	P	0.521
20322	1.058	92.94	P	1.058
25575	0.854	81.94	P	0.854
4404		4.673	A	1.041
1508		16.4	A	3.325
31770	2.328	21.97	P	2.328
11585		7.171	A	1.385
24780		4.111	A	1.108
15222	2.168	236.2	P	2.168
16769		7.088	A	0.32
3437		5.565	A	1.07
9236	1.211	"2,487"	P	1.211
484	0.884	458.9	P	0.884
10808		12.09	A	0.419
9386	1.14	131.4	P	1.14
21955	0.617	120.7	P	0.617
11849	1.113	"2,831"	P	1.113
16877	1.183	"32,620"	P	1.183
2955	0.954	"2,068"	P	0.954
568	1.503	"21,014"	P	1.503
11429	0.706	"4,146"	P	0.706
18602	0.698	977.5	P	0.698
19399		4.667	A	1.116
13044	1.12	254.9	P	1.12
13254	2.593	119.6	P	2.593
14230	0.665	857.1	P	0.665
1628	0.797	"1,807"	P	0.797
18500	1.85	51.58	P	1.85
10348	0.933	"10,389"	P	0.933
12357	0.723	101.3	P	0.723
17413	0.708	46.43	P	0.708
11711		6.576	A	0.594
33514		4.605	A	0.469
7959		4.945	A	0.695
9105	1.99	321.4	P	1.99
9915	1.407	"5,174"	P	1.407
4603	0.793	520.4	P	0.793
27266	1.428	627.2	P	1.428
17389	1.413	"7,903"	P	1.413
7377	1.072	107	P	1.072
21323	1.221	32.61	P	1.221
4117	1.14	"3,806"	P	1.14
5284	1.294	"11,311"	P	1.294
17664		4.193	A	1.057
40176	4.204	68.84	P	4.204
30852	0.994	"8,911"	P	0.994
7502	1.103	"2,287"	P	1.103
9299		4.498	A	1.094
17905	1.354	55.69	P	1.354
13838	0.542	"4,060"	P	0.542
4573	0.758	95.26	P	0.758
23848	1.513	864.6	P	1.513
32627		17.63	A	3.257
2641	1.141	42.34	P	1.141
31702	1.434	29.38	P	1.434
10653	1.118	"10,916"	P	1.118
26682	0.958	"3,334"	P	0.958
15050	7.559	68.02	P	7.559
1888	1.461	"1,135"	P	1.461
11346	1.07	"5,282"	P	1.07
5600	1.763	"2,929"	P	1.763
21740	0.982	254.3	P	0.982
6851	1.155	141.3	P	1.155
12599	0.623	985.4	P	0.623
8152	0.819	361.2	P	0.819
8584	0.806	403.4	P	0.806
2402		6.635	A	0.757
3096	0.876	815.5	P	0.876
1633	1.647	"1,745"	P	1.647
23152	1.727	"7,612"	P	1.727
37003	0.492	101.9	P	0.492
1853	0.774	"4,814"	P	0.774
37328		4.987	A	1.062
21516	1.108	"2,893"	P	1.108
8837	0.83	"9,782"	P	0.83
24669	0.801	108	P	0.801
5573	1.311	"61,327"	P	1.311
11843	0.791	"15,160"	P	0.791
16634	0.977	317.5	P	0.977
31836	1.12	"4,391"	P	1.12
8621	0.743	"1,634"	P	0.743
14182		4.313	A	1.113
8791	0.935	454.1	P	0.935
10922	0.827	46.3	P	0.827
14845	5.245	54.36	P	5.245
33891	1.089	"11,842"	P	1.089
14171	1.245	"3,644"	P	1.245
31973	0.896	923.2	P	0.896
27355		9.155	A	1.547
28206	0.995	228.3	P	0.995
9633	1.069	"2,879"	P	1.069
6240		4.875	A	0.656
1481		17.95	A	0.952
627	0.985	"9,586"	P	0.985
13491	0.906	"2,163"	P	0.906
12851	1.351	"3,795"	P	1.351
1348	1.132	283.1	P	1.132
16810	2.928	"42,412"	P	2.928
2899		4.854	A	1.075
22593	1.08	"2,284"	P	1.08
18689		16.56	A	0.739
26262	1.151	444.9	P	1.151
12525	1.145	"3,468"	P	1.145
9009	0.841	211.4	P	0.841
13302	1.752	938.7	P	1.752
13143	1.027	"2,755"	P	1.027
36073	0.817	26.54	P	0.817
25776	1.377	"6,510"	P	1.377
15606	1.221	223.8	P	1.221
3509		6.377	A	1.286
