Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
1570	2.057	"40,162"	P	2.057
24507	0.855	160	P	0.855
31064		13.73	A	0.853
1091	0.715	93.74	P	0.715
2477	1.424	"3,175"	P	1.424
35276	1.437	"2,577"	P	1.437
16874	1.634	219.2	P	1.634
8057	1.178	286.6	P	1.178
18309	0.974	264.5	P	0.974
19463	0.689	594.6	P	0.689
13571	1.151	"2,851"	P	1.151
17783	0.758	"2,952"	P	0.758
1480	1.081	306.4	P	1.081
12973	0.735	"16,764"	P	0.735
8750		4.779	A	0.714
8547	0.843	25.01	P	0.843
22640	1.183	"13,245"	P	1.183
15569		6.013	A	1.033
19956	1.4	"1,052"	P	1.4
20706	1.602	"1,001"	P	1.602
13944	1.633	644.2	P	1.633
804	1.317	"36,779"	P	1.317
44581	0.784	774.1	P	0.784
1914	0.679	"1,844"	P	0.679
17433	0.61	"5,034"	P	0.61
33513		15.09	A	2.4
6682	0.85	187.1	P	0.85
19327		17.81	A	2.815
3131		5.1	A	0.847
26566		4.943	A	0.96
13775	0.691	26.47	P	0.691
30169	1.299	"2,769"	P	1.299
7074	0.769	"5,604"	P	0.769
11717	15.18	"3,882"	P	15.18
5164	1.473	175.6	P	1.473
10024	1.094	85.38	P	1.094
2954	1.192	345.1	P	1.192
31196	4.437	"2,072"	P	4.437
9694	1.926	308.6	P	1.926
30883	0.929	"2,198"	P	0.929
8036		13.77	A	1.485
16999	0.514	211.7	P	0.514
31305	1.175	"12,032"	P	1.175
6223	0.942	"1,742"	P	0.942
7870	0.28	281.4	P	0.28
25261	0.867	"2,273"	P	0.867
12661	0.872	"18,081"	P	0.872
9397	1.31	452	P	1.31
5804	0.801	"10,475"	P	0.801
1085	4.294	"9,253"	P	4.294
121	1.13	"1,422"	P	1.13
26195	1.002	56.52	P	1.002
5937	1.17	"1,411"	P	1.17
7113	0.916	"3,184"	P	0.916
4292	1.051	"10,794"	P	1.051
15959	0.618	96.94	P	0.618
28402	0.968	234.3	P	0.968
10621	1.246	162.8	P	1.246
25679	0.916	"1,530"	P	0.916
1643	0.763	481.7	P	0.763
6152	0.87	"2,572"	P	0.87
2711	1.337	119.6	P	1.337
13024	1.519	"10,659"	P	1.519
20166		4.789	A	0.853
4425	1.955	241.2	P	1.955
7299		4.939	A	0.852
24109	0.811	90.28	P	0.811
19527		5.656	A	0.997
16298	1.322	"1,061"	P	1.322
1280	0.985	"9,210"	P	0.985
23381	0.879	641.4	P	0.879
3342		4.615	A	0.695
18112		9.567	A	1.634
13043	0.592	"3,344"	P	0.592
17845	1.541	"11,547"	P	1.541
12627	0.813	"6,765"	P	0.813
45		5.997	A	0.93
11686	1.072	66.88	P	1.072
10887	1.727	"4,935"	P	1.727
9349	4.331	"2,954"	P	4.331
25757	1.024	278.4	P	1.024
29496	1.624	734.6	P	1.624
15728		4.764	A	0.741
16609	0.811	"9,076"	P	0.811
862	0.828	178.5	P	0.828
2865	0.809	"11,008"	P	0.809
22200	3.08	28.47	P	3.08
30456	0.514	"5,649"	P	0.514
3841	1.255	96.34	P	1.255
1264	4.051	365.2	P	4.051
2032	0.838	"8,322"	P	0.838
17111		4.784	A	0.743
32559	0.767	195.7	P	0.767
15675	0.926	"1,149"	P	0.926
6090		19.34	A	2.163
15343	1.629	72.07	P	1.629
17422		4.641	A	0.777
32525	1.876	"4,562"	P	1.876
4639	0.81	47.02	P	0.81
10123	0.711	56.62	P	0.711
2750	0.785	651.5	P	0.785
17936	2.331	97.89	P	2.331
4621	1.433	"29,794"	P	1.433
8136	1.068	58.95	P	1.068
309	1.317	"1,017"	P	1.317
20509	0.475	"5,481"	P	0.475
13936		10.26	A	0.569
61	0.989	"2,366"	P	0.989
7287	1.664	"5,618"	P	1.664
41946	0.888	"3,901"	P	0.888
34028	1.06	107.6	P	1.06
13687	0.668	"1,601"	P	0.668
4846	0.366	241.5	P	0.366
29521	0.997	280.9	P	0.997
18813	0.906	"3,568"	P	0.906
2724	0.821	448.6	P	0.821
1198	1.899	"1,984"	P	1.899
5207	2.568	120.2	P	2.568
2372	0.865	"1,704"	P	0.865
3084	0.645	"1,954"	P	0.645
26222	0.856	"2,420"	P	0.856
5233	1.201	"17,030"	P	1.201
32326	0.49	"28,847"	P	0.49
3329	2.755	"3,030"	P	2.755
28015	0.946	178.1	P	0.946
14307	0.0782	111.2	P	0.0782
21201		5.635	A	0.806
7684	0.843	"4,324"	P	0.843
28979	1.034	625.9	P	1.034
13730		12.68	A	0.147
5487	2.538	"3,964"	P	2.538
28394	0.527	745.3	P	0.527
36736		20.24	A	3.195
10699	1.333	89.76	P	1.333
22104	1.55	891.3	P	1.55
7980	7.461	"1,083"	P	7.461
4444	0.881	506.1	P	0.881
10166	0.52	"4,669"	P	0.52
11674	1.356	"7,355"	P	1.356
4767	19.66	"11,268"	P	19.66
4931	0.76	"5,207"	P	0.76
16677	0.603	458.7	P	0.603
7570		4.862	A	0.782
3279	0.705	"1,415"	P	0.705
13498	0.847	"6,427"	P	0.847
8908	1.245	307	P	1.245
7015	0.529	"3,521"	P	0.529
29272	2.861	28.07	P	2.861
2270	0.912	"6,384"	P	0.912
21522	1.052	"1,003"	P	1.052
19884	0.914	"2,692"	P	0.914
12952		10.18	A	0.421
6091		9.204	A	0.832
22868	1.445	"6,877"	P	1.445
32089		6.826	A	1.084
27729		4.671	A	0.742
14700	0.862	"1,994"	P	0.862
11419	2.82	37.41	P	2.82
25840	0.89	74.84	P	0.89
30806	0.807	756.7	P	0.807
19859	1.189	"3,930"	P	1.189
142	1.323	161.7	P	1.323
9465	1.065	"1,027"	P	1.065
3440	1.096	"3,073"	P	1.096
9795	0.981	353.8	P	0.981
15990	0.741	"2,192"	P	0.741
27933	1.812	"7,099"	P	1.812
22099	1.039	46.3	P	1.039
5537	1.125	"1,166"	P	1.125
12075		5.914	A	0.961
28577	1.699	76.2	P	1.699
9324	0.842	624.5	P	0.842
15330		20.22	A	2.86
35234	0.859	"13,612"	P	0.859
443	0.858	"2,236"	P	0.858
2589	0.675	"2,577"	P	0.675
1180	1.103	"3,432"	P	1.103
16668	0.513	348.5	P	0.513
30329	1.063	"33,342"	P	1.063
6360	1.289	345.2	P	1.289
11324	2.49	826.8	P	2.49
25326	3.699	"3,080"	P	3.699
1879	1.793	553.8	P	1.793
18306	1.121	995.3	P	1.121
21726	1.319	"16,253"	P	1.319
25145	0.534	"4,748"	P	0.534
11150	0.985	"10,714"	P	0.985
32030		12.76	A	0.981
6786	0.943	"7,394"	P	0.943
7658	1.089	"34,288"	P	1.089
9128	0.526	42.68	P	0.526
10530	0.337	39.96	P	0.337
14212	0.28	"5,838"	P	0.28
12604		4.724	A	0.848
3821	1.455	"9,056"	P	1.455
21093	3.936	"1,043"	P	3.936
14820	0.594	687.1	P	0.594
16473		6.965	A	1.007
25444		9.5	A	0.345
3687	1.098	246.4	P	1.098
7402	1.208	45.05	P	1.208
9544		11.28	A	1.894
19971	1.568	"91,019"	P	1.568
20623	1.111	380.8	P	1.111
5970	0.744	"3,707"	P	0.744
298	0.954	108.6	P	0.954
5985	1.221	"3,907"	P	1.221
7955	0.603	"1,559"	P	0.603
21051	0.573	"13,547"	P	0.573
5984	1.175	"62,687"	P	1.175
22694	0.709	225.6	P	0.709
1952	2.06	78.44	P	2.06
32715	1.28	"16,983"	P	1.28
28185	1.36	49.96	P	1.36
24012	1.227	"17,953"	P	1.227
3070	1.718	386.1	P	1.718
5906	0.916	359.4	P	0.916
3212	0.101	37.04	P	0.101
10412	2.765	"14,598"	P	2.765
13051	2.265	482.2	P	2.265
37499	1.086	"187,627"	P	1.086
535		4.84	A	0.733
31386		4.8	A	0.782
1257	1.272	203.4	P	1.272
4191	0.623	26.01	P	0.623
6895	1.207	"222,967"	P	1.207
5576	0.794	"21,273"	P	0.794
26849	1.131	"25,190"	P	1.131
2862	4.795	142.5	P	4.795
8443		17.28	A	1.569
999	1.953	276.8	P	1.953
2420	2.086	24.69	P	2.086
26182	1.053	"6,883"	P	1.053
22669	2.994	128.2	P	2.994
20903	0.771	998.5	P	0.771
4438	0.867	"1,483"	P	0.867
35429	1.27	85.06	P	1.27
24752	0.924	929.6	P	0.924
2831	0.676	"1,239"	P	0.676
12280	1.123	"1,516"	P	1.123
29916	1.101	"10,672"	P	1.101
5596	0.821	"10,332"	P	0.821
3788	0.99	"13,722"	P	0.99
10959	0.632	"5,674"	P	0.632
14052	1.309	"9,637"	P	1.309
9439		22.58	A	2.223
25223	1.082	140.1	P	1.082
4288	0.492	220.8	P	0.492
3078	0.528	296.6	P	0.528
33760	0.685	"5,940"	P	0.685
4712	1.121	530.7	P	1.121
27583	1.701	648.7	P	1.701
2809	1.383	"1,774"	P	1.383
5843	0.724	93.13	P	0.724
6582	0.605	"1,298"	P	0.605
5648	1.912	"1,601"	P	1.912
24224	1.072	"7,702"	P	1.072
19383	1.512	"2,457"	P	1.512
2070	0.653	837.5	P	0.653
31257	0.691	"18,653"	P	0.691
31513		4.791	A	0.886
9564		11.37	A	0.724
3683	1.719	"4,654"	P	1.719
33676	0.567	"1,302"	P	0.567
22260	0.582	281.2	P	0.582
3647	2.222	54.54	P	2.222
15341		14.12	A	1.439
21411	1.843	41.26	P	1.843
17175	1.153	"4,032"	P	1.153
11371	1.229	661.9	P	1.229
4470	0.936	364	P	0.936
35267	1.873	"7,012"	P	1.873
4950	1.562	709.2	P	1.562
31116		4.802	A	0.708
5007	1.229	125.6	P	1.229
26966	2.151	"1,735"	P	2.151
4570	0.709	"1,670"	P	0.709
28356	0.708	862.5	P	0.708
5602	0.882	"3,913"	P	0.882
10139	1.175	960	P	1.175
31275	1.07	"3,056"	P	1.07
458	1.249	"32,652"	P	1.249
538	0.641	"10,991"	P	0.641
18924	0.78	617.7	P	0.78
14632	5.996	592.6	P	5.996
5983	1.052	"9,199"	P	1.052
21805	0.551	"3,537"	P	0.551
12272	5.759	58.09	P	5.759
12134	1.031	"1,859"	P	1.031
13078	0.713	"1,127"	P	0.713
10951	0.669	267.9	P	0.669
24061	1.762	295	P	1.762
15821	1.421	225	P	1.421
9137	0.573	653.8	P	0.573
9060	0.996	"21,831"	P	0.996
8510		8.013	A	1.058
7634	0.798	216.7	P	0.798
35289	3.033	33.13	P	3.033
17142	0.918	273.2	P	0.918
1691	0.817	103.4	P	0.817
3162	0.303	412.7	P	0.303
1311	1.943	"21,769"	P	1.943
6387	0.669	186.2	P	0.669
16534	1.248	"24,502"	P	1.248
7409	1.581	"4,338"	P	1.581
6389	0.94	"7,606"	P	0.94
4471	1.547	"6,312"	P	1.547
11473	1.063	155.1	P	1.063
4559	0.998	968.7	P	0.998
20116	0.887	"10,688"	P	0.887
23102	0.486	564.4	P	0.486
236	0.667	252.6	P	0.667
3031	1.569	316.2	P	1.569
4075	1.709	"11,047"	P	1.709
35768	1.017	"4,127"	P	1.017
1730	0.674	"10,303"	P	0.674
16764	2.022	"11,945"	P	2.022
18564	1.277	199.7	P	1.277
28399	2.247	"3,070"	P	2.247
2945	1.034	937.5	P	1.034
16718	1.084	"28,733"	P	1.084
4228	1.864	53.86	P	1.864
11016	1.723	34.9	P	1.723
26746	0.878	"2,126"	P	0.878
3790	2.129	"1,573"	P	2.129
17623	1.251	39.72	P	1.251
31571	0.801	189.2	P	0.801
9515	0.615	90.31	P	0.615
10210	0.972	94.89	P	0.972
20499		4.62	A	0.75
6058		18.16	A	2.737
10334	1.315	"8,964"	P	1.315
7286	0.988	"1,557"	P	0.988
10688	0.511	32.19	P	0.511
32473	1.466	65.86	P	1.466
20738	0.967	478.6	P	0.967
1370	0.92	377	P	0.92
3594	1.33	"23,565"	P	1.33
1964	1.355	659.4	P	1.355
8142	0.595	"1,545"	P	0.595
39263	1.105	"4,374"	P	1.105
18455		4.696	A	0.856
28348	1.029	436.7	P	1.029
7724	0.662	"2,401"	P	0.662
26612	1.026	"1,770"	P	1.026
13330	1.369	"7,094"	P	1.369
2824	0.577	183.5	P	0.577
20650	0.65	85.91	P	0.65
12286	1.074	"6,784"	P	1.074
27156	1.058	401.5	P	1.058
542	1.429	"1,142"	P	1.429
20066	1.298	"2,106"	P	1.298
28805		5.217	A	0.207
10799	1.183	402.8	P	1.183
28741	0.939	"38,075"	P	0.939
4079		9.514	A	0.961
38436	0.832	132.5	P	0.832
22802	0.717	"1,710"	P	0.717
1677		4.857	A	0.498
26117	1.638	"21,798"	P	1.638
19881	0.536	298.1	P	0.536
17196	1.417	"115,963"	P	1.417
6141	0.954	"7,973"	P	0.954
10254	0.781	358.2	P	0.781
37101	1.14	"1,984"	P	1.14
4010	1.753	412.9	P	1.753
22915	1.098	31.02	P	1.098
20178	1.029	478.3	P	1.029
8170	0.515	676.4	P	0.515
8544	1.677	440.9	P	1.677
17618	0.913	684.5	P	0.913
29526	0.786	"7,444"	P	0.786
18048	0.979	797.8	P	0.979
2241		8.086	A	1.091
35687	0.834	511.9	P	0.834
7613	1.176	"12,598"	P	1.176
7672	0.776	"2,166"	P	0.776
238	4.345	351.8	P	4.345
474	1.383	115	P	1.383
18400	0.896	257.1	P	0.896
4424		5.009	A	0.569
5046	1.058	"6,833"	P	1.058
16286	0.724	"6,830"	P	0.724
7820	3.229	"1,215"	P	3.229
5385		4.764	A	0.78
3003		7.829	A	1.153
29470	1.038	471.6	P	1.038
12099	1.02	"1,769"	P	1.02
19806	0.579	821.7	P	0.579
9868	1.279	"2,090"	P	1.279
13269	0.465	247	P	0.465
14910		12.37	A	2.211
25293	0.863	"8,764"	P	0.863
30794	0.667	31.73	P	0.667
33439	0.897	"5,226"	P	0.897
14095	0.742	"6,461"	P	0.742
9050	1.247	"1,358"	P	1.247
28077	1.154	"1,688"	P	1.154
37544	1.205	59.7	P	1.205
20460	1.203	"5,890"	P	1.203
3120	0.932	"5,612"	P	0.932
32497	0.67	28.57	P	0.67
1757		22.55	A	1.122
4565	0.824	753.9	P	0.824
5163	0.782	"4,688"	P	0.782
16499	1.963	258.7	P	1.963
16589	0.97	"1,731"	P	0.97
9716	0.427	"15,336"	P	0.427
16337	1.013	87.53	P	1.013
19769	0.883	"1,148"	P	0.883
15929	0.991	"3,081"	P	0.991
8211	1.885	35.79	P	1.885
8181	0.594	"1,904"	P	0.594
36113	1.046	"2,472"	P	1.046
16873	2.72	"8,690"	P	2.72
23224	0.973	"1,754"	P	0.973
156	1.243	"6,338"	P	1.243
25540	0.2	55.41	P	0.2
8738	1.224	491.8	P	1.224
6236	1.402	985.6	P	1.402
811		4.805	A	0.681
4685		4.965	A	0.792
2292	5.284	"15,610"	P	5.284
30837	1.169	"6,367"	P	1.169
14818	1.305	"7,036"	P	1.305
8714	2.417	390.5	P	2.417
9501	0.816	"4,519"	P	0.816
21804		9.049	A	1.159
1177		4.936	A	0.793
15428	1.106	919.8	P	1.106
521	1.205	"2,312"	P	1.205
15880	0.612	"4,567"	P	0.612
26420	0.275	464.3	P	0.275
26848	0.73	"1,745"	P	0.73
2156	0.85	232.4	P	0.85
7712		7.384	A	1.14
28789	0.763	"6,342"	P	0.763
17631		4.96	A	0.858
16491	0.929	46.15	P	0.929
8973	0.66	169.4	P	0.66
40873	0.79	196.2	P	0.79
265	4.3	"3,435"	P	4.3
9004	2.293	"3,854"	P	2.293
30054	1.391	107.7	P	1.391
23960	2.229	534.2	P	2.229
6262	2.477	192.6	P	2.477
15842	1.038	523.5	P	1.038
4315	0.833	"9,535"	P	0.833
11469		5.089	A	0.889
840	0.926	"1,216"	P	0.926
7477		12.89	A	1.974
8598	0.642	"5,515"	P	0.642
28850	0.804	"6,795"	P	0.804
3362	5.489	"1,602"	P	5.489
22585	0.74	"1,083"	P	0.74
19386	1.195	193.9	P	1.195
4419	0.944	"4,188"	P	0.944
885	0.424	"5,958"	P	0.424
6483	1.127	273.5	P	1.127
13284	1.233	"2,124"	P	1.233
12963	1.047	"2,942"	P	1.047
5945		4.764	A	0.719
7257	1.047	"13,398"	P	1.047
28096	0.898	"1,010"	P	0.898
10950		6.446	A	0.943
14931	1.043	194.4	P	1.043
4866	0.584	25.61	P	0.584
2362	0.614	"2,672"	P	0.614
7229	0.514	211.6	P	0.514
12948	0.994	443.1	P	0.994
31549	7.847	147.4	P	7.847
8234	0.709	122	P	0.709
11055	0.941	271.1	P	0.941
16099	0.779	576.8	P	0.779
4211	0.875	"5,659"	P	0.875
33887	1.186	"1,252"	P	1.186
5636	1.684	"3,502"	P	1.684
14011		5.729	A	0.377
7947	0.81	"6,720"	P	0.81
5004	1.289	"41,222"	P	1.289
34471		4.908	A	0.749
5507	0.805	"2,918"	P	0.805
2880	1.039	209.5	P	1.039
8287	1.084	"9,457"	P	1.084
1121	0.312	129.3	P	0.312
13236	1.532	"1,534"	P	1.532
35724		14.85	A	0.391
23020	1.441	"165,578"	P	1.441
20125	1.077	"2,801"	P	1.077
14823	0.753	"1,047"	P	0.753
23006	1.667	114.2	P	1.667
13189	1.796	62.62	P	1.796
11940	0.804	"3,748"	P	0.804
11244		21.95	A	3.465
13968	1.611	"31,286"	P	1.611
5216	1.086	"14,808"	P	1.086
9963	0.822	"14,432"	P	0.822
3386	1.079	89.16	P	1.079
29300	2.638	63.21	P	2.638
24928	1.78	112.4	P	1.78
32223	1.064	"4,460"	P	1.064
524	0.738	365.4	P	0.738
16088	1.01	"3,101"	P	1.01
718	0.933	"17,893"	P	0.933
19578	0.608	"17,650"	P	0.608
9866	1.349	138	P	1.349
395	6.42	48.59	P	6.42
15716		4.775	A	0.848
15547	0.548	"1,557"	P	0.548
9553	1.821	83.58	P	1.821
16940	1.029	"15,775"	P	1.029
21351	1.013	"1,227"	P	1.013
28919	0.831	463.9	P	0.831
13272	1.196	"1,678"	P	1.196
8158	0.829	131.5	P	0.829
17131	14.62	349.9	P	14.62
8790	0.673	249.3	P	0.673
26219	1.06	"4,542"	P	1.06
4708		4.829	A	0.707
13532	1.068	"3,390"	P	1.068
1068	0.901	62.96	P	0.901
10307	2.264	"3,987"	P	2.264
11981		4.858	A	0.0743
3441	0.888	37.97	P	0.888
925	0.921	"2,566"	P	0.921
37048	1.461	59.76	P	1.461
15010	1.095	651	P	1.095
20568	1.142	174.8	P	1.142
20540	0.473	"1,556"	P	0.473
25479		15.62	A	2.936
942	0.823	"4,973"	P	0.823
12018		10.38	A	1.758
1770	1.385	270.3	P	1.385
4468	1.535	"2,773"	P	1.535
4001	1.444	"13,879"	P	1.444
14899	3.062	"26,712"	P	3.062
1063	0.925	"1,063"	P	0.925
17865	0.693	264.9	P	0.693
29253	1.281	40.15	P	1.281
26886	1.477	364.9	P	1.477
33706	0.937	"1,054"	P	0.937
14933	1.062	"3,777"	P	1.062
31660	0.587	104.1	P	0.587
7951	0.404	51.95	P	0.404
13744		5	A	0.942
11374	1.193	213.8	P	1.193
7670	1.314	"1,123"	P	1.314
12617	0.937	"5,611"	P	0.937
26987	1.771	"11,496"	P	1.771
1767	1.003	"4,458"	P	1.003
6322	0.67	287.4	P	0.67
4580	1.565	"15,948"	P	1.565
22081	0.793	"6,282"	P	0.793
5914	0.0237	973.1	P	0.0237
5530	0.39	"1,706"	P	0.39
24614	4.135	110.8	P	4.135
16231		11.83	A	0.282
32923	17.38	553	P	17.38
20694	0.964	28.74	P	0.964
13009	1.058	623.8	P	1.058
5524	1.093	"1,686"	P	1.093
6108	3.277	52.22	P	3.277
24606	1.028	160.5	P	1.028
1708	1.053	478.1	P	1.053
13604	0.732	110.2	P	0.732
31484		4.975	A	0.796
3321	1.224	35.1	P	1.224
19814	1.039	194.7	P	1.039
4626		4.843	A	0.761
6721	0.214	38.66	P	0.214
18939	0.567	151.4	P	0.567
10809	0.903	"2,590"	P	0.903
2668	2.682	75.16	P	2.682
21176	0.386	546.3	P	0.386
10836	1.329	"1,019"	P	1.329
18352	0.898	458.1	P	0.898
1811	0.806	121	P	0.806
9924	2.351	273.7	P	2.351
17752	0.805	"2,207"	P	0.805
14389	3.515	"69,351"	P	3.515
32513	0.906	136.2	P	0.906
3666		4.944	A	0.745
7041	1.392	"40,208"	P	1.392
532	0.89	811.7	P	0.89
9562	1.86	"5,385"	P	1.86
21326	0.672	"1,066"	P	0.672
25402	1.979	334.9	P	1.979
17774	0.76	694.6	P	0.76
36697	1.248	739	P	1.248
21992	1.369	"153,953"	P	1.369
2157		4.864	A	0.718
28383	2.034	184.8	P	2.034
1549	0.918	"1,913"	P	0.918
13027	1.774	64.92	P	1.774
4012	0.813	267.7	P	0.813
8399	0.491	189.1	P	0.491
97	0.911	408.3	P	0.911
1972		6.744	A	0.872
36659		16.65	A	2.762
3910	0.123	"1,194"	P	0.123
4088	1.05	"2,324"	P	1.05
20322	0.707	88.87	P	0.707
25575	1.256	172.5	P	1.256
4404		4.687	A	0.729
1508		17.21	A	2.439
31770	1.808	24.41	P	1.808
11585		4.748	A	0.641
24780		13.56	A	2.553
15222	1.361	212.2	P	1.361
16769	1.244	39.5	P	1.244
3437		13.6	A	1.826
9236	1.428	"4,197"	P	1.428
484	0.922	685.1	P	0.922
10808	0.636	26.28	P	0.636
9386	2.199	362.6	P	2.199
21955	0.735	205.6	P	0.735
11849	0.85	"3,094"	P	0.85
16877	1.612	"63,616"	P	1.612
2955	0.737	"2,286"	P	0.737
568	0.32	"6,398"	P	0.32
11429	1.082	"9,098"	P	1.082
18602	0.529	"1,061"	P	0.529
19399	6.983	41.78	P	6.983
13044	1.999	651	P	1.999
13254	0.48	31.67	P	0.48
14230	1.063	"1,961"	P	1.063
1628	1.281	"4,154"	P	1.281
18500	2.643	105.4	P	2.643
10348	1.004	"16,014"	P	1.004
12357	1	200.8	P	1
17413	1.663	156.1	P	1.663
11711	2.121	33.58	P	2.121
33514		4.847	A	0.345
7959		21.45	A	2.108
9105	1.605	371	P	1.605
9915	0.498	"2,623"	P	0.498
4603	0.961	902.7	P	0.961
27266	0.276	173.2	P	0.276
17389	5.066	"40,535"	P	5.066
7377	1.027	146.6	P	1.027
21323	1.032	39.44	P	1.032
4117	0.957	"4,573"	P	0.957
5284	0.874	"10,938"	P	0.874
17664		9.554	A	1.683
40176	3.213	75.3	P	3.213
30852	0.928	"11,909"	P	0.928
7502	0.937	"2,781"	P	0.937
9299		4.633	A	0.787
17905	1.556	91.58	P	1.556
13838	0.972	"10,428"	P	0.972
4573	0.722	129.7	P	0.722
23848	0.603	493	P	0.603
32627		7.107	A	0.918
2641	1.685	89.52	P	1.685
31702	1.811	53.1	P	1.811
10653	1.115	"15,576"	P	1.115
26682	0.978	"4,873"	P	0.978
15050	2.021	26.02	P	2.021
1888	2.846	"3,164"	P	2.846
11346	1.057	"7,467"	P	1.057
5600	0.816	"1,939"	P	0.816
21740	1.685	624.6	P	1.685
6851		5.772	A	0.033
12599	0.638	"1,444"	P	0.638
8152	1.772	"1,118"	P	1.772
8584	0.936	670.4	P	0.936
2402		15.91	A	1.268
3096	0.681	907.1	P	0.681
1633	0.707	"1,073"	P	0.707
23152	2.377	"14,997"	P	2.377
37003	1.179	349.6	P	1.179
1853	0.909	"8,087"	P	0.909
37328	3.987	26.78	P	3.987
21516	1.16	"4,338"	P	1.16
8837	1.06	"17,894"	P	1.06
24669	1.422	274.3	P	1.422
5573	1.296	"86,812"	P	1.296
11843	1.248	"34,224"	P	1.248
16634	1.185	550.9	P	1.185
31836	1.136	"6,374"	P	1.136
8621	1.433	"4,512"	P	1.433
14182		4.76	A	0.858
8791	1.244	865.1	P	1.244
10922	0.834	66.79	P	0.834
14845	11.21	166.3	P	11.21
33891	0.877	"13,653"	P	0.877
14171	1.56	"6,533"	P	1.56
31973	0.931	"1,373"	P	0.931
27355		4.712	A	0.556
28206	0.711	233.4	P	0.711
9633	0.908	"3,499"	P	0.908
6240		10.16	A	0.955
1481	1.435	38.7	P	1.435
627	1.036	"14,427"	P	1.036
13491	0.923	"3,153"	P	0.923
12851	0.775	"3,114"	P	0.775
1348	1.794	642.2	P	1.794
16810	0.853	"17,679"	P	0.853
