Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
16873	1.023	"3,595"	P	1.023
23224	0.908	"1,800"	P	0.908
156	1.261	"7,070"	P	1.261
25540	1.551	473.2	P	1.551
8738	0.78	344.7	P	0.78
6236	1.026	793.4	P	1.026
811		3.818	A	0.492
4685		6.339	A	0.919
2292	1.257	"4,085"	P	1.257
30837	1.124	"6,733"	P	1.124
14818	1.153	"6,836"	P	1.153
8714	1.32	234.6	P	1.32
9501	2.013	"12,262"	P	2.013
21804		10.06	A	1.172
1177		3.486	A	0.509
15428	0.838	766.4	P	0.838
521	0.826	"1,744"	P	0.826
15880	1.2	"9,846"	P	1.2
26420	0.727	"1,351"	P	0.727
26848	1.375	"3,617"	P	1.375
2156	1.626	488.8	P	1.626
7712		3.381	A	0.475
28789	0.989	"9,043"	P	0.989
17631		3.278	A	0.516
16491	0.655	35.8	P	0.655
8973	0.688	194.3	P	0.688
40873	0.231	63.2	P	0.231
265	2.148	"1,887"	P	2.148
9004	0.922	"1,705"	P	0.922
30054	0.596	50.78	P	0.596
23960	1.468	386.9	P	1.468
6262	0.706	60.39	P	0.706
15842	1.025	568.9	P	1.025
4315	0.802	"10,107"	P	0.802
11469		3.203	A	0.509
840	0.945	"1,364"	P	0.945
7477		3.64	A	0.507
8598	1.391	"13,131"	P	1.391
28850	0.973	"9,040"	P	0.973
3362	2.597	833.3	P	2.597
22585	1.191	"1,915"	P	1.191
19386	1.952	348.3	P	1.952
4419	0.978	"4,776"	P	0.978
885	0.752	"11,609"	P	0.752
6483	0.721	192.6	P	0.721
13284	1.375	"2,604"	P	1.375
12963	1.146	"3,543"	P	1.146
5945		3.554	A	0.488
7257	0.781	"10,994"	P	0.781
28096	2.019	"2,497"	P	2.019
10950		8.15	A	1.083
14931	0.819	167.9	P	0.819
4866	0.765	36.92	P	0.765
2362	1.229	"5,883"	P	1.229
7229	1.109	501.6	P	1.109
12948	1.144	560.8	P	1.144
31549	2.467	50.96	P	2.467
8234	0.911	172.3	P	0.911
11055	0.818	259.3	P	0.818
16099	0.708	576.9	P	0.708
4211	0.641	"4,557"	P	0.641
33887	1.185	"1,376"	P	1.185
5636	0.929	"2,125"	P	0.929
14011	1.084	18.12	P	1.084
7947	0.907	"8,275"	P	0.907
5004	0.907	"31,877"	P	0.907
34471		3.761	A	0.522
5507	1.201	"4,785"	P	1.201
2880	1.5	332.6	P	1.5
8287	0.78	"7,478"	P	0.78
1121	1.148	524	P	1.148
13236	0.936	"1,031"	P	0.936
35724	1.059	44.26	P	1.059
23020	0.827	"104,505"	P	0.827
20125	0.886	"2,534"	P	0.886
14823	1.434	"2,193"	P	1.434
23006	1.803	135.8	P	1.803
13189	1.283	49.21	P	1.283
11940	1.131	"5,799"	P	1.131
11244		7.324	A	1.051
13968	0.833	"17,784"	P	0.833
5216	0.898	"13,462"	P	0.898
9963	1.318	"25,442"	P	1.318
3386	0.78	70.88	P	0.78
29300	1.546	40.75	P	1.546
24928	2.058	142.9	P	2.058
32223	1.043	"4,806"	P	1.043
524	0.766	416.9	P	0.766
16088	0.685	"2,313"	P	0.685
718	1.05	"22,148"	P	1.05
19578	0.643	"20,533"	P	0.643
9866	1.163	130.9	P	1.163
395		5.511	A	0.662
15716		14	A	2.261
15547	0.748	"2,335"	P	0.748
9553	1.699	85.75	P	1.699
16940	0.815	"13,739"	P	0.815
21351	0.836	"1,114"	P	0.836
28919	0.599	367.9	P	0.599
13272	0.923	"1,425"	P	0.923
8158	1.029	179.5	P	1.029
17131	3.086	81.25	P	3.086
8790	1.137	463.1	P	1.137
26219	0.941	"4,433"	P	0.941
4708		8.499	A	1.132
13532	0.723	"2,522"	P	0.723
1068	1.803	138.6	P	1.803
10307	1.311	"2,539"	P	1.311
11981	1.204	86.61	P	1.204
3441	2.168	101.9	P	2.168
925	1.004	"3,078"	P	1.004
37048	2.192	98.61	P	2.192
15010	0.539	352.5	P	0.539
20568	1.07	180.1	P	1.07
20540	1.83	"6,628"	P	1.83
25479		7.486	A	1.28
942	1.282	"8,522"	P	1.282
12018		3.278	A	0.505
1770	1.093	234.7	P	1.093
4468	0.82	"1,630"	P	0.82
4001	0.742	"7,846"	P	0.742
14899	1.033	"9,912"	P	1.033
1063	1.19	"1,504"	P	1.19
17865	0.785	329.7	P	0.785
29253	1.223	42.16	P	1.223
26886	0.853	231.7	P	0.853
33706	0.715	885.1	P	0.715
14933	0.761	"2,975"	P	0.761
31660	1.509	294	P	1.509
7951	0.42	59.53	P	0.42
13744		5.428	A	0.93
11374	1.488	293.3	P	1.488
7670	1.197	"1,126"	P	1.197
12617	1.178	"7,759"	P	1.178
26987	0.835	"5,960"	P	0.835
1767	1.244	"6,083"	P	1.244
6322	0.611	288.6	P	0.611
4580	1.327	"14,867"	P	1.327
22081	1.189	"10,363"	P	1.189
5914	0.0156	703.4	P	0.0156
5530	0.839	"4,034"	P	0.839
24614	0.94	27.67	P	0.94
16231	1.09	50.32	P	1.09
32923	4.158	145.5	P	4.158
20694	0.814	26.69	P	0.814
13009	1.061	688.5	P	1.061
5524	0.744	"1,263"	P	0.744
6108	1.694	29.69	P	1.694
24606	1.122	192.6	P	1.122
1708	1.086	542.5	P	1.086
13604	0.758	125.5	P	0.758
31484		3.797	A	0.552
3321	0.602	18.98	P	0.602
19814	1.373	283	P	1.373
4626		3.641	A	0.52
6721	1.288	256.2	P	1.288
18939	1.557	457.3	P	1.557
10809	1.508	"4,757"	P	1.508
2668	2.036	62.73	P	2.036
21176	1.736	"2,704"	P	1.736
10836	0.892	752.6	P	0.892
18352	0.715	401.1	P	0.715
1811	1.194	197.1	P	1.194
9924	0.942	120.6	P	0.942
17752	0.461	"1,391"	P	0.461
14389	1.369	"29,714"	P	1.369
32513	1.554	257	P	1.554
3666		3.71	A	0.508
7041	0.939	"29,827"	P	0.939
532	0.758	759.6	P	0.758
9562	1.186	"3,777"	P	1.186
21326	0.611	"1,066"	P	0.611
25402	1.014	188.8	P	1.014
17774	0.853	857.7	P	0.853
36697	0.902	587	P	0.902
21992	0.981	"121,388"	P	0.981
2157		4.347	A	0.584
28383	0.701	70.08	P	0.701
1549	1.091	"2,498"	P	1.091
13027		13.88	A	0.345
4012	0.986	357.3	P	0.986
8399	0.163	69.23	P	0.163
97	1.386	683.7	P	1.386
1972		10.79	A	1.269
36659		3.348	A	0.505
3910	0.611	"6,509"	P	0.611
4088	0.847	"2,060"	P	0.847
20322	1.175	162.5	P	1.175
25575	0.647	97.69	P	0.647
4404		3.435	A	0.486
1508		5.592	A	0.72
31770	2.204	32.74	P	2.204
11585		3.263	A	0.4
24780		7.904	A	1.353
15222	1.772	303.8	P	1.772
16769	0.994	34.7	P	0.994
3437		6.105	A	0.746
9236	0.825	"2,665"	P	0.825
484	0.847	692.3	P	0.847
10808	0.542	24.63	P	0.542
9386	1.475	267.5	P	1.475
21955	0.654	201.3	P	0.654
11849	1.04	"4,161"	P	1.04
16877	1.139	"49,404"	P	1.139
2955	1.051	"3,584"	P	1.051
568	1.372	"30,193"	P	1.372
11429	0.778	"7,190"	P	0.778
18602	0.914	"2,017"	P	0.914
19399		5.044	A	0.767
13044	1.134	406.2	P	1.134
13254	2.036	147.8	P	2.036
14230	0.807	"1,636"	P	0.807
1628	1.026	"3,660"	P	1.026
18500	1.474	64.65	P	1.474
10348	0.717	"12,574"	P	0.717
12357	1.173	258.9	P	1.173
17413	0.802	82.83	P	0.802
11711		10.12	A	0.581
33514		8.52	A	0.551
7959		13.97	A	1.248
9105	1.583	402.5	P	1.583
9915	1.446	"8,368"	P	1.446
4603	0.697	719.6	P	0.697
27266	1.364	942.7	P	1.364
17389	1.556	"13,695"	P	1.556
7377	0.791	124.3	P	0.791
21323	0.796	33.46	P	0.796
4117	1.111	"5,838"	P	1.111
5284	1.011	"13,912"	P	1.011
17664		6.265	A	1.004
40176	2.928	75.47	P	2.928
30852	0.946	"13,351"	P	0.946
7502	0.887	"2,894"	P	0.887
9299		3.254	A	0.503
17905	0.958	62.02	P	0.958
13838	0.615	"7,260"	P	0.615
4573	0.654	129.3	P	0.654
23848	1.355	"1,219"	P	1.355
32627	2.174	18.52	P	2.174
2641	0.815	47.63	P	0.815
31702	0.794	25.6	P	0.794
10653	1.108	"17,021"	P	1.108
26682	0.98	"5,369"	P	0.98
15050	3.751	53.12	P	3.751
1888	3.023	"3,696"	P	3.023
11346	1.021	"7,933"	P	1.021
5600	1.478	"3,863"	P	1.478
21740	1.224	499.1	P	1.224
6851	1.189	229	P	1.189
12599	0.759	"1,889"	P	0.759
8152	1.01	700.6	P	1.01
8584	0.881	694.1	P	0.881
2402		12.27	A	0.889
3096	0.996	"1,459"	P	0.996
1633	1.393	"2,324"	P	1.393
23152	2.325	"16,136"	P	2.325
37003	0.859	280	P	0.859
1853	0.713	"6,974"	P	0.713
37328		3.552	A	0.481
21516	0.956	"3,932"	P	0.956
8837	0.897	"16,639"	P	0.897
24669	1.087	230.6	P	1.087
5573	1.011	"74,484"	P	1.011
11843	0.936	"28,236"	P	0.936
16634	1.068	546	P	1.068
31836	1.057	"6,523"	P	1.057
8621	0.813	"2,816"	P	0.813
14182		3.067	A	0.503
8791	0.883	675.6	P	0.883
10922	0.896	78.89	P	0.896
14845	4.597	74.98	P	4.597
33891	1.154	"19,752"	P	1.154
14171	0.807	"3,716"	P	0.807
31973	0.853	"1,384"	P	0.853
27355		12.67	A	1.36
28206	1.088	393.1	P	1.088
9633	0.909	"3,854"	P	0.909
6240	1.826	21.36	P	1.826
1481	1.095	32.5	P	1.095
627	1.135	"17,384"	P	1.135
