Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
2414	1.019	661.7	P	1.019
23209	1.06	20.77	P	1.06
20046	1.146	"12,607"	P	1.146
30749		4.991	A	0.754
13001		13.75	A	0.956
15902	1.27	"1,541"	P	1.27
8880	1.048	"6,782"	P	1.048
4476		7.312	A	0.925
15998	1.241	98.65	P	1.241
10087	1.153	"2,603"	P	1.153
31971	1.79	195.5	P	1.79
10147	0.676	"13,327"	P	0.676
1440		6.257	A	0.796
10849	0.979	"3,116"	P	0.979
10304		5.641	A	0.729
9804	1.318	393.5	P	1.318
6882		3.925	A	0.465
18591	0.875	557.1	P	0.875
26253	1.105	116.4	P	1.105
13853	1.007	"8,825"	P	1.007
41375	0.773	"2,084"	P	0.773
2840	1.263	932.1	P	1.263
12575	0.974	"1,099"	P	0.974
15710	0.897	"1,547"	P	0.897
6379	0.9	994.2	P	0.9
18524	1.174	28.87	P	1.174
1670	1.383	112	P	1.383
14619	1.038	"4,167"	P	1.038
37585		3.581	A	0.479
10066	0.952	"21,839"	P	0.952
29321	1.05	"6,715"	P	1.05
4131	0.998	"4,638"	P	0.998
25273	1.106	571.2	P	1.106
18154	0.973	"10,642"	P	0.973
30768	0.966	"5,864"	P	0.966
42847	0.969	798.3	P	0.969
3534	0.945	758.5	P	0.945
9661		4.024	A	0.497
13948	1.102	"1,504"	P	1.102
32434		11	A	0.998
9992	1.266	292.8	P	1.266
4143	0.689	249.1	P	0.689
26654	0.922	"13,036"	P	0.922
13249	0.877	"3,327"	P	0.877
10964	0.896	39.28	P	0.896
313	1.49	"1,527"	P	1.49
21348	1.232	59.66	P	1.232
2894	0.89	"1,027"	P	0.89
9353		3.455	A	0.461
9496		3.816	A	0.565
26540	1.117	"1,665"	P	1.117
11911	1.514	695.7	P	1.514
19586	0.623	"6,039"	P	0.623
23060	0.953	"9,106"	P	0.953
32013	0.934	899.3	P	0.934
27077	1.923	27.22	P	1.923
28458	1.004	"3,505"	P	1.004
19085	1.15	"2,443"	P	1.15
11999	1.285	"9,757"	P	1.285
9479	1.018	"4,285"	P	1.018
887	1.032	"1,012"	P	1.032
23635	0.934	"2,063"	P	0.934
17555	1.803	23.9	P	1.803
35782	0.342	"5,126"	P	0.342
18032	0.858	592.6	P	0.858
23602	0.73	295.9	P	0.73
29038	0.658	219.5	P	0.658
13198	1.22	220.6	P	1.22
1436	1.257	"7,779"	P	1.257
15447	1.084	"4,882"	P	1.084
27174		2.992	A	0.477
4320	1.303	369.5	P	1.303
36281	1.122	198.6	P	1.122
9509	0.574	281.4	P	0.574
13932	0.962	247.5	P	0.962
24842		2.888	A	0.477
13447	0.426	85.74	P	0.426
1910	1.075	63.25	P	1.075
11439	0.762	127.9	P	0.762
8552	0.906	"1,014"	P	0.906
1123	0.306	708.4	P	0.306
2486	1.026	"4,691"	P	1.026
22970	1.323	"4,620"	P	1.323
28258	0.949	"10,605"	P	0.949
1427	1.077	"4,732"	P	1.077
11565		3.331	A	0.467
5291		14.65	A	1.181
15365	0.614	283.4	P	0.614
12078	0.813	"9,847"	P	0.813
8469	0.858	"6,104"	P	0.858
15661	1.034	"14,384"	P	1.034
9301	0.693	258.4	P	0.693
8511	0.723	255.5	P	0.723
4160	1.132	"3,055"	P	1.132
7356	0.586	391.1	P	0.586
2191	0.984	795.4	P	0.984
30851		3.258	A	0.487
42626		13.42	A	0.925
9102	0.812	209.5	P	0.812
9834	0.595	"7,889"	P	0.595
15984	0.911	"3,025"	P	0.911
39458		12.24	A	0.375
23902	0.99	"7,387"	P	0.99
5341	5.217	40.11	P	5.217
22333	0.928	23.69	P	0.928
24122		3.11	A	0.474
6139		3.758	A	0.487
20693	1.037	"12,039"	P	1.037
12982		12.36	A	1.092
24812	1.072	"16,252"	P	1.072
7293	1.043	668.2	P	1.043
15537	1.908	"4,408"	P	1.908
1697	0.826	103.5	P	0.826
1133	0.922	"40,428"	P	0.922
29171		4.439	A	0.639
8537	0.955	45.02	P	0.955
2300	1.108	"20,725"	P	1.108
9421	0.999	"4,120"	P	0.999
22794	0.728	945.1	P	0.728
6980	1.393	"1,800"	P	1.393
702		6.348	A	0.808
4173		3.577	A	0.453
17570	0.893	"3,755"	P	0.893
21399	0.82	699.9	P	0.82
19907	1.105	"5,958"	P	1.105
9855	1.081	"2,848"	P	1.081
33452		5.815	A	0.745
15721	0.908	"8,030"	P	0.908
30237		3.19	A	0.483
3857	0.957	707.3	P	0.957
8889	1.103	"12,022"	P	1.103
666	1.523	465.9	P	1.523
12979	1.249	522.9	P	1.249
27605	0.944	644.3	P	0.944
11399	1.273	782.6	P	1.273
17184	0.85	824.5	P	0.85
37560	0.805	"1,066"	P	0.805
37423	1.391	"10,969"	P	1.391
3775	1.091	"59,164"	P	1.091
14180	1.242	"6,232"	P	1.242
5642	0.744	"2,113"	P	0.744
5064		12.16	A	1.497
8210	0.796	"7,982"	P	0.796
21295	1.307	"5,252"	P	1.307
27159	0.848	32.2	P	0.848
25379	0.896	"1,017"	P	0.896
7292	1.062	"23,696"	P	1.062
1371	0.969	"21,364"	P	0.969
11168	1.087	"23,108"	P	1.087
3520		4.204	A	0.473
23318	1.141	"1,196"	P	1.141
12120		10.55	A	0.516
14179	0.755	91.01	P	0.755
20595	1.223	"1,732"	P	1.223
21895	0.644	873.2	P	0.644
11258	1.103	"7,182"	P	1.103
7322	0.895	"1,699"	P	0.895
12406	0.914	115.4	P	0.914
19700	1.246	"11,836"	P	1.246
22254		3.398	A	0.579
11354	1.195	"7,485"	P	1.195
1113	1.02	"5,053"	P	1.02
12547	1.181	"3,049"	P	1.181
17117		3.151	A	0.509
25316	1.017	"11,307"	P	1.017
15419	1.078	"5,009"	P	1.078
31644	1.182	"3,915"	P	1.182
11283	1.889	106.7	P	1.889
9188	0.898	"5,601"	P	0.898
835	0.984	"21,327"	P	0.984
11788		2.991	A	0.454
28456	1.243	"4,585"	P	1.243
827	0.943	"82,857"	P	0.943
35939	1.313	66.29	P	1.313
26012	1.009	"1,507"	P	1.009
3936	1.294	973.2	P	1.294
16827	1.216	"4,019"	P	1.216
20747	1.701	392.1	P	1.701
14637	0.963	"13,324"	P	0.963
36500	1.007	377	P	1.007
27480	0.547	134.4	P	0.547
11009	1.901	"4,336"	P	1.901
17505	0.747	"2,149"	P	0.747
20960	0.566	"7,608"	P	0.566
10141	1.275	44.98	P	1.275
7760	1.183	"1,632"	P	1.183
27400	0.828	992	P	0.828
29748	0.892	60.54	P	0.892
3430	1.129	"2,149"	P	1.129
11725	1.388	"9,113"	P	1.388
4854	1.221	"3,954"	P	1.221
3420	1.115	"58,390"	P	1.115
33190	0.891	"1,723"	P	0.891
4673	0.901	"4,651"	P	0.901
4258	0.0846	16.13	P	0.0846
19515	0.993	"9,908"	P	0.993
5078	1.496	65.94	P	1.496
11446	0.528	"3,979"	P	0.528
28607	1.026	"7,866"	P	1.026
1612	1.153	"17,211"	P	1.153
1979	1.271	"8,478"	P	1.271
29736	1.166	759.9	P	1.166
20282	0.625	178.1	P	0.625
17249		9.099	A	1.014
8464	2.57	17.95	P	2.57
3589	0.767	211.2	P	0.767
24260		2.927	A	0.474
18	0.829	"1,063"	P	0.829
43	0.863	"3,125"	P	0.863
2507	1.543	69.11	P	1.543
36941	0.846	"75,763"	P	0.846
31022	1.054	72.8	P	1.054
16470	1.42	210.9	P	1.42
16756	1.703	50.21	P	1.703
34611		13.98	A	0.826
26581	0.822	"1,732"	P	0.822
11575	1.471	20.24	P	1.471
10160		7.916	A	1.179
16086	0.785	"1,095"	P	0.785
2648	1.056	"6,320"	P	1.056
12216	1.074	"15,457"	P	1.074
13370	0.839	117.7	P	0.839
2484	1.002	"3,081"	P	1.002
17046	0.933	"3,405"	P	0.933
5599	0.934	"1,400"	P	0.934
9317	0.543	80.36	P	0.543
12296	0.987	"4,423"	P	0.987
16063	0.879	"2,310"	P	0.879
15748	0.867	850.9	P	0.867
14226	1.213	93.92	P	1.213
5194	1.12	"1,443"	P	1.12
9588	0.788	"2,769"	P	0.788
2633		7.628	A	1.072
27928	1.132	498.1	P	1.132
4530	1.181	503.2	P	1.181
7663		3.233	A	0.477
18826	1.334	110.4	P	1.334
11538	0.748	"15,804"	P	0.748
10138	0.985	"1,845"	P	0.985
9622	1.048	484.3	P	1.048
8907	0.912	55.03	P	0.912
13109	1.205	598.2	P	1.205
26627	0.59	76.92	P	0.59
14711	1.219	"25,258"	P	1.219
14459	0.719	206.7	P	0.719
8457	3.003	25.21	P	3.003
20078	0.902	"6,879"	P	0.902
3621	1.13	103.5	P	1.13
8335	0.825	"1,901"	P	0.825
29323		3.745	A	0.488
9310	1.009	"23,259"	P	1.009
10513	0.668	"8,722"	P	0.668
3558		3.668	A	0.436
19962	0.343	646.1	P	0.343
11170	1.283	265.1	P	1.283
39164	1.42	"1,099"	P	1.42
16045		2.853	A	0.459
10485		3.577	A	0.518
19017	1.113	22.12	P	1.113
11937	1.33	416.7	P	1.33
5138	0.678	174.3	P	0.678
8564	1.62	"13,128"	P	1.62
187	1.947	60.84	P	1.947
11718	0.628	"1,306"	P	0.628
14499	1.249	"2,790"	P	1.249
14983	1.011	661.5	P	1.011
18094	0.905	"1,655"	P	0.905
15123	1.785	77.02	P	1.785
18252	1.47	378.4	P	1.47
6784	1.145	"6,330"	P	1.145
2288	1.373	"3,299"	P	1.373
28444	1.123	"18,900"	P	1.123
12562	3.301	32.19	P	3.301
28769	2.436	"1,647"	P	2.436
18824	1.107	"2,188"	P	1.107
3930	0.783	"1,378"	P	0.783
31997	1.253	16.14	P	1.253
3860	1.434	39.78	P	1.434
1931	1.13	"7,729"	P	1.13
16408	2.259	17.61	P	2.259
34080	1.192	"14,811"	P	1.192
9077	0.672	21.56	P	0.672
2364	0.843	433.9	P	0.843
1320	1.174	123.6	P	1.174
25911	0.943	200.5	P	0.943
15700	1.031	"37,439"	P	1.031
10156	2.556	19.3	P	2.556
7676	1.413	762.1	P	1.413
4247	0.905	"1,088"	P	0.905
19504	1.346	88.26	P	1.346
3007	0.504	109.7	P	0.504
14340	1.175	994.6	P	1.175
32288	2.937	25.95	P	2.937
28391	0.821	50.48	P	0.821
3075	0.987	"2,254"	P	0.987
6046	1.158	"1,141"	P	1.158
10705	1.049	"1,935"	P	1.049
31662		3.315	A	0.486
31297	1.185	"4,267"	P	1.185
3189	1.046	"1,366"	P	1.046
10965	1.099	"4,549"	P	1.099
8129	0.299	171.5	P	0.299
6315	1.188	369.5	P	1.188
26964	0.946	"8,898"	P	0.946
20196	0.805	762	P	0.805
11017	0.692	748.3	P	0.692
13901	0.975	"1,329"	P	0.975
20076	0.906	"1,615"	P	0.906
6135	1.087	"4,997"	P	1.087
29887	1.309	"12,433"	P	1.309
15651	0.252	88.83	P	0.252
11647	1.1	"3,571"	P	1.1
16056	0.661	"24,153"	P	0.661
10375	0.916	"5,034"	P	0.916
16211		3.098	A	0.47
25024	1.033	"21,693"	P	1.033
33165	1.229	"1,049"	P	1.229
37330	0.916	"2,101"	P	0.916
12576		3.162	A	0.46
16294	1.012	43.53	P	1.012
34355	0.987	"24,324"	P	0.987
5861	2.258	"3,598"	P	2.258
22089	1.035	"5,721"	P	1.035
25908		3.163	A	0.485
24164	1.431	423.1	P	1.431
18079	1.129	805.1	P	1.129
17267	0.799	"1,021"	P	0.799
13359	1.311	"4,832"	P	1.311
1661	0.975	"2,413"	P	0.975
10152	1.424	105	P	1.424
22112	1.424	683.7	P	1.424
10603	0.721	"7,861"	P	0.721
11753	0.763	76.24	P	0.763
16302	1.067	83.97	P	1.067
7800	0.771	"5,965"	P	0.771
30952	0.959	82.22	P	0.959
2694	1.249	"1,042"	P	1.249
12875	1.336	"8,306"	P	1.336
6639	1.01	808.2	P	1.01
11482	1.084	656.7	P	1.084
20537	1.06	"10,199"	P	1.06
37071	1.099	"14,476"	P	1.099
20132	1.463	150.8	P	1.463
13688	1.188	"6,926"	P	1.188
1674	0.773	"2,320"	P	0.773
31533	1.375	875.9	P	1.375
19120	0.79	103.2	P	0.79
30430		8.166	A	0.59
4345	1.716	158.1	P	1.716
41930	1.081	"7,032"	P	1.081
32567	0.538	348.8	P	0.538
5396	0.917	117.8	P	0.917
20355	0.992	617.2	P	0.992
5621	0.651	25.28	P	0.651
5248	0.707	"12,120"	P	0.707
7075	1.031	"7,307"	P	1.031
27901	0.963	32.08	P	0.963
5787		4.181	A	0.559
6909	1.103	"325,481"	P	1.103
747	1.02	"2,296"	P	1.02
5251	1.024	34.24	P	1.024
13947	1.991	26.19	P	1.991
6171	1.063	"6,033"	P	1.063
15125	1.276	85.6	P	1.276
1303	1.321	119.9	P	1.321
561	0.797	"9,588"	P	0.797
29855	1.266	287	P	1.266
4417	1.113	307.9	P	1.113
13945	0.796	132.1	P	0.796
32479	0.701	58.1	P	0.701
1057	1.089	"2,303"	P	1.089
20411	1.253	"134,595"	P	1.253
5703	0.939	205.9	P	0.939
1453	0.963	"21,391"	P	0.963
14446	1.134	400.1	P	1.134
19840	1.671	330.8	P	1.671
25982	0.734	16.35	P	0.734
12585	0.696	162.9	P	0.696
1313	0.845	"70,734"	P	0.845
35919		4.383	A	0.586
30443	0.992	"10,813"	P	0.992
14503	1.124	445.9	P	1.124
498	0.933	"1,800"	P	0.933
1765	1.461	45.21	P	1.461
18709	0.437	37.1	P	0.437
1983	1.266	102.5	P	1.266
23919	1.185	"10,552"	P	1.185
39892	1.204	"3,965"	P	1.204
8014	1.39	"1,172"	P	1.39
9688		3.187	A	0.453
9717	0.867	"1,468"	P	0.867
4028	1.062	"3,013"	P	1.062
13605	1.237	"17,130"	P	1.237
28043	0.944	"81,790"	P	0.944
22900	1.227	203.2	P	1.227
26422	0.715	822.3	P	0.715
2098	1.076	"4,327"	P	1.076
16735	0.73	"4,260"	P	0.73
14680	1.284	707.2	P	1.284
32907	1.241	"4,814"	P	1.241
2758	1.033	"18,952"	P	1.033
18821	1.135	161.8	P	1.135
33232		3.642	A	0.493
4492	0.843	599.3	P	0.843
18473	1.146	41.21	P	1.146
8409	1.073	"10,326"	P	1.073
8835	0.936	"6,843"	P	0.936
34731		3.625	A	0.484
13700	1.339	"1,614"	P	1.339
5497	0.829	836.9	P	0.829
3725	1.048	"7,097"	P	1.048
31521	1.097	"8,405"	P	1.097
22193	1.133	"240,092"	P	1.133
11394	0.856	"2,628"	P	0.856
13061	3.276	108.4	P	3.276
15533	1.1	"2,725"	P	1.1
4059	0.794	"2,593"	P	0.794
10390	0.677	174.9	P	0.677
22167	0.837	"2,232"	P	0.837
23519	1.02	543.4	P	1.02
31140	1.434	60.58	P	1.434
8163	0.697	363.6	P	0.697
3563	2.027	14.09	P	2.027
3668	0.887	"2,247"	P	0.887
6935	1.035	"26,685"	P	1.035
13769	1.246	"5,116"	P	1.246
20655	0.682	"2,055"	P	0.682
28733	1.041	56.73	P	1.041
20018	0.853	"6,178"	P	0.853
29302	0.932	"8,565"	P	0.932
21404	1.09	"6,122"	P	1.09
18918	1.652	69.37	P	1.652
16414	0.96	"19,783"	P	0.96
16068	0.968	"1,273"	P	0.968
30445	1.099	39.12	P	1.099
6336	0.722	349.2	P	0.722
13742	0.752	615.6	P	0.752
7444	1.923	26.71	P	1.923
12541	1.116	86.21	P	1.116
17562	0.72	"1,303"	P	0.72
7406	0.983	864.9	P	0.983
11316		7.854	A	0.526
7367	0.955	"5,076"	P	0.955
20338		6.158	A	1.066
26652	1.893	586.2	P	1.893
194		3.631	A	0.483
11412	0.796	737.4	P	0.796
8563	1.126	"42,780"	P	1.126
12207	0.569	"20,546"	P	0.569
40175	1.42	215	P	1.42
16145	0.82	73.74	P	0.82
1355	0.711	"35,406"	P	0.711
25498	1.221	"1,501"	P	1.221
27326	1.183	"13,419"	P	1.183
18747	1.328	204.3	P	1.328
12977	1.516	"2,314"	P	1.516
3439	1.178	388.4	P	1.178
11104	1.269	"3,356"	P	1.269
20587	0.689	"1,278"	P	0.689
13373	1.027	"3,481"	P	1.027
30800	0.813	"6,717"	P	0.813
19654	0.916	"11,841"	P	0.916
1936	1.761	59.49	P	1.761
21649	0.883	"1,598"	P	0.883
5161	0.883	"5,405"	P	0.883
6843	1.118	113.2	P	1.118
16367	1.185	993	P	1.185
12788	1.164	"261,241"	P	1.164
39197		10.65	A	1.024
4271	1.781	"2,353"	P	1.781
34481	1.306	"2,210"	P	1.306
2733	0.918	"14,558"	P	0.918
6495	1.055	"1,060"	P	1.055
810	1.027	"5,665"	P	1.027
17743	0.534	716.5	P	0.534
9861	0.655	685	P	0.655
14361		4.005	A	0.623
1603	0.824	49.73	P	0.824
10861	1.181	"22,812"	P	1.181
13315	0.789	151	P	0.789
25515		3.059	A	0.484
16070	1.089	"1,778"	P	1.089
25687	0.866	"1,334"	P	0.866
27984		3.114	A	0.438
32735	0.783	"1,223"	P	0.783
11919	0.822	25.85	P	0.822
13031	0.842	343.1	P	0.842
5014	0.723	203.8	P	0.723
16893	0.569	471.2	P	0.569
32377	1.019	"2,621"	P	1.019
15490	0.731	450.3	P	0.731
15764	1.096	"9,351"	P	1.096
37697	1.427	"4,994"	P	1.427
13893		3.914	A	0.53
20232	0.764	634.7	P	0.764
24284	0.844	116.7	P	0.844
2579	0.779	"1,893"	P	0.779
15366		3.266	A	0.469
5761	0.953	25.86	P	0.953
3126	1.186	599.9	P	1.186
3367	1.319	"6,915"	P	1.319
22829	0.76	"52,453"	P	0.76
21773	0.677	835.5	P	0.677
7033	1.051	292.6	P	1.051
11389	1.021	820.7	P	1.021
34283		5.395	A	0.62
2018	0.323	982.1	P	0.323
3129	0.874	922.7	P	0.874
8604	1.44	"12,215"	P	1.44
8691	1.142	149.5	P	1.142
799	1.153	166.9	P	1.153
29288	1.17	24.05	P	1.17
11619		2.901	A	0.446
16749	1.326	"8,735"	P	1.326
7291	1.582	24.09	P	1.582
42664	0.741	"3,750"	P	0.741
29416	0.993	"22,330"	P	0.993
6080	0.609	991.8	P	0.609
28848	0.556	"4,567"	P	0.556
11029		3.15	A	0.453
38598	0.543	402.1	P	0.543
19836		8.746	A	1.012
30770	1.023	"8,075"	P	1.023
26069	1.003	"7,512"	P	1.003
13386	1.564	"1,254"	P	1.564
4904	0.873	"4,685"	P	0.873
23746	0.41	510.3	P	0.41
2702		3.254	A	0.322
16232		13.58	A	1.545
9305	0.823	"2,344"	P	0.823
8574	1.031	"12,995"	P	1.031
9752	1.265	"1,889"	P	1.265
20327	0.902	69.87	P	0.902
7925	0.726	151.1	P	0.726
14430	0.598	84.69	P	0.598
17817	1.056	"6,073"	P	1.056
9499	1.13	"8,875"	P	1.13
8347		9.258	A	0.729
2749		11.17	A	1.376
20432	1.113	"282,726"	P	1.113
14537	1.29	"1,461"	P	1.29
5774		3.417	A	0.446
31229	0.619	207.6	P	0.619
14654	1.422	"7,407"	P	1.422
5857	1.619	17.51	P	1.619
541		11.54	A	0.795
2649	0.955	217.3	P	0.955
8415		7.771	A	1.092
14708	0.888	696.8	P	0.888
20667	1.569	142.2	P	1.569
5091	1.424	"13,137"	P	1.424
19096	0.442	14.67	P	0.442
17640	1.144	"1,968"	P	1.144
26683	1.242	82.99	P	1.242
1843	1.36	187.9	P	1.36
14934	0.849	"11,967"	P	0.849
34413	1.043	"17,637"	P	1.043
13770		7.774	A	1.087
10257		2.889	A	0.456
4990	1.272	"6,347"	P	1.272
19699	0.9	455.7	P	0.9
4514		3.447	A	0.468
9597	1.23	75.21	P	1.23
25187	1.049	61.63	P	1.049
2284	1.432	715	P	1.432
303	1.893	460.9	P	1.893
13065		6.082	A	0.621
21746	0.794	501.5	P	0.794
3871	0.804	"1,772"	P	0.804
1310	2.284	21.68	P	2.284
9839	0.989	509.1	P	0.989
8772	1.138	"19,404"	P	1.138
5346	0.957	"15,501"	P	0.957
3482	0.956	589.4	P	0.956
14376	0.981	"1,379"	P	0.981
31294	1.054	137.3	P	1.054
13393	1.814	170.5	P	1.814
5501		3.56	A	0.458
315	0.749	304.3	P	0.749
23980	1.011	"24,895"	P	1.011
21826	0.838	"4,027"	P	0.838
13184	2.334	324.2	P	2.334
12822	0.85	"2,496"	P	0.85
550		5.085	A	0.661
2939	1.26	"4,860"	P	1.26
25196		5.392	A	0.778
5154	0.999	"1,026"	P	0.999
28053	0.917	"2,935"	P	0.917
14892	1.805	145.3	P	1.805
22590	1.087	"13,536"	P	1.087
10791	0.501	902.3	P	0.501
7748		3.273	A	0.48
24071	2.047	412.2	P	2.047
1142	0.897	"1,635"	P	0.897
16079	0.779	"6,580"	P	0.779
16591	1.272	86.56	P	1.272
20213		4.375	A	0.667
1976	1.396	28.38	P	1.396
19053	1.037	81	P	1.037
8701	1.071	"3,789"	P	1.071
21763	1.018	54.69	P	1.018
6295	1	"8,197"	P	1
19646		11.31	A	1.076
2601	1.282	"92,506"	P	1.282
13256	1.176	99.3	P	1.176
26676	1.033	"10,135"	P	1.033
25295	1.046	"10,795"	P	1.046
29950		3.268	A	0.483
23070	2.309	72.81	P	2.309
5876	2.618	263.6	P	2.618
21042	1.307	425.4	P	1.307
8080		3.555	A	0.474
8232	1.138	21.87	P	1.138
12826	0.75	"30,036"	P	0.75
26026	1.02	342.2	P	1.02
16267	0.713	"2,785"	P	0.713
14439	1.016	"9,974"	P	1.016
6229	4.531	"3,634"	P	4.531
8566	1.092	270.8	P	1.092
15970	0.694	31.23	P	0.694
14949	0.723	226.8	P	0.723
7302	0.947	"8,942"	P	0.947
15029	0.78	298.2	P	0.78
665	0.991	642.8	P	0.991
14556	1.266	18.45	P	1.266
2810	1.194	23.12	P	1.194
21100		3.096	A	0.458
12899	1.05	"4,896"	P	1.05
4019	1.034	"2,532"	P	1.034
27403		5.402	A	0.737
14360	1.062	"71,021"	P	1.062
22516	1.188	"3,354"	P	1.188
3164	1.033	"14,325"	P	1.033
4611	1.308	"3,344"	P	1.308
28175	0.556	479.8	P	0.556
1001	1.198	"2,539"	P	1.198
6120		3.403	A	0.467
13590	0.831	270	P	0.831
35116	1.291	610.1	P	1.291
916	0.941	439	P	0.941
5903		3.377	A	0.461
21269	1.048	"13,451"	P	1.048
3111	1.551	30.64	P	1.551
28587	0.362	334.1	P	0.362
41237		10.18	A	1.269
317	0.929	"9,499"	P	0.929
23616	1.523	131.8	P	1.523
11746	0.505	30.76	P	0.505
27288		3.291	A	0.477
14562	1.174	"12,536"	P	1.174
29829	0.933	859.8	P	0.933
7009	0.791	"1,906"	P	0.791
7856	0.869	130.3	P	0.869
29796	1.046	78.67	P	1.046
18051	0.942	"14,235"	P	0.942
17065	1.11	970.8	P	1.11
2087	1.274	155.1	P	1.274
22760	0.983	560.3	P	0.983
12878		3.236	A	0.453
672		3.432	A	0.473
11955	1.49	"1,622"	P	1.49
12299	1.482	160.4	P	1.482
4161	1.029	"8,410"	P	1.029
34864	1.337	"1,064"	P	1.337
4637	0.935	"7,824"	P	0.935
2580	0.974	"13,941"	P	0.974
22353	0.891	"12,007"	P	0.891
17932	0.958	223.8	P	0.958
17910	0.868	"13,298"	P	0.868
23688	1.959	"1,544"	P	1.959
14712	1.232	286.1	P	1.232
2827		3.521	A	0.465
17976	1.093	"110,919"	P	1.093
11984	0.814	"3,458"	P	0.814
13404	0.467	16.08	P	0.467
25097	0.592	290.1	P	0.592
21733	1.005	"3,710"	P	1.005
14193	1.315	"24,296"	P	1.315
22573	1.252	602.7	P	1.252
38667		3.997	A	0.463
1297	1.844	15.05	P	1.844
25221	0.948	"3,600"	P	0.948
1082		4.207	A	0.491
14344	1.628	370.4	P	1.628
11720		2.996	A	0.456
34155	0.532	"2,304"	P	0.532
9263	0.652	"6,199"	P	0.652
954	1.545	25.08	P	1.545
10984	1.02	"2,006"	P	1.02
12855	1.139	"32,108"	P	1.139
21120	1.092	"3,083"	P	1.092
19272	1.196	"8,204"	P	1.196
19339	0.589	39.27	P	0.589
8849	1.141	"154,604"	P	1.141
25949	0.909	"2,161"	P	0.909
27585	1.23	"12,156"	P	1.23
14071	1.059	"5,770"	P	1.059
21038		3.656	A	0.561
22864	0.734	"5,004"	P	0.734
7904		3.485	A	0.457
10675	1.006	"6,393"	P	1.006
32409		3.624	A	0.476
22205	0.824	"3,068"	P	0.824
3449	1.962	17.86	P	1.962
2748	1.21	"6,022"	P	1.21
20793	0.937	"3,613"	P	0.937
4408	0.848	"15,889"	P	0.848
35115	0.713	195.4	P	0.713
19774	0.999	668.7	P	0.999
7140	1.151	"2,040"	P	1.151
1916	1.171	"32,960"	P	1.171
8792	2.784	35.42	P	2.784
4981	1.789	42.81	P	1.789
13951	1.181	"4,573"	P	1.181
10190	1.025	"3,240"	P	1.025
656	1.602	367.9	P	1.602
34826	1.253	"2,127"	P	1.253
5062	0.923	"1,064"	P	0.923
29378	1.455	"4,165"	P	1.455
29468	1.132	879.1	P	1.132
12660	1.004	"13,240"	P	1.004
33270	1.001	"185,059"	P	1.001
3561	1.02	"1,628"	P	1.02
3598	0.851	"2,882"	P	0.851
9770	1.784	22.99	P	1.784
18280	1.131	"24,596"	P	1.131
26859	0.38	24.78	P	0.38
11240	1.928	555.5	P	1.928
7218	1.088	734.1	P	1.088
394		3.492	A	0.442
891	1.052	"11,511"	P	1.052
19271	2.587	15.91	P	2.587
38690	1.048	"7,214"	P	1.048
4107	1.04	90.51	P	1.04
26442	1.253	"1,466"	P	1.253
4084		5.996	A	0.586
23403		2.895	A	0.483
12324	0.821	"1,834"	P	0.821
24815	0.993	"14,386"	P	0.993
3000	0.839	30.82	P	0.839
7664	0.657	445.8	P	0.657
7093	0.985	72.47	P	0.985
16515		3.057	A	0.324
16478		3.184	A	0.463
40955	0.667	353.7	P	0.667
4280	0.961	"5,111"	P	0.961
10136	0.762	210.5	P	0.762
25673	0.675	347.5	P	0.675
13391	1.054	"2,541"	P	1.054
16027	1.152	"3,912"	P	1.152
36323	2.08	"2,574"	P	2.08
5697	1.624	"2,965"	P	1.624
1413	0.762	636.2	P	0.762
34086	0.796	"3,498"	P	0.796
34973		3.581	A	0.484
23258	0.951	"32,673"	P	0.951
3252	1.049	892	P	1.049
23396	0.976	"21,180"	P	0.976
19429	1.515	"8,978"	P	1.515
33599	1.054	"2,077"	P	1.054
20712		5.068	A	0.789
563		4.211	A	0.484
8995		3.149	A	0.23
1217		13.63	A	0.738
29417	0.752	"1,434"	P	0.752
19523	0.993	710.7	P	0.993
18124	1.146	"3,098"	P	1.146
9161	1.339	168	P	1.339
2855	0.995	198.6	P	0.995
4056	0.741	389.3	P	0.741
10392	2.184	"1,283"	P	2.184
31445		3.248	A	0.487
8147	1.081	"2,014"	P	1.081
23794	0.931	249	P	0.931
1640	1.116	39.65	P	1.116
10099	1.8	"2,370"	P	1.8
10353	1.153	33.78	P	1.153
13940	1.035	142.9	P	1.035
13240	0.939	"2,955"	P	0.939
15180	1.099	"2,568"	P	1.099
5936	1.22	"1,156"	P	1.22
29523		8.414	A	1.294
2234	1.112	"5,196"	P	1.112
21238	1.3	"1,057"	P	1.3
18083	1.543	439.2	P	1.543
17312	1.28	236.6	P	1.28
28569	1.168	140.4	P	1.168
36423	1.115	54.87	P	1.115
9240	1.156	189.8	P	1.156
205	1.129	"4,111"	P	1.129
36770	1.219	"2,809"	P	1.219
41584	1.071	"3,997"	P	1.071
36196	0.994	"7,892"	P	0.994
1083	0.911	"8,786"	P	0.911
27896	0.771	311	P	0.771
29925	1.136	"1,541"	P	1.136
7571	0.991	"2,820"	P	0.991
29339	0.876	65.21	P	0.876
36317	0.956	726.3	P	0.956
8124	1.082	28.36	P	1.082
5039	1.04	"1,908"	P	1.04
23379	1.038	"4,985"	P	1.038
30826	0.763	363	P	0.763
27534	1.278	803.7	P	1.278
15850	1.166	"5,255"	P	1.166
17961	0.906	"1,953"	P	0.906
12472		2.899	A	0.0569
