Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
3841	1	42.66	P	1
1264	0.624	31.27	P	0.624
2032	1.118	"6,167"	P	1.118
17111		3.373	A	0.943
32559	1.215	172.3	P	1.215
15675	0.943	649.9	P	0.943
6090		4.97	A	1
15343	1.071	26.33	P	1.071
17422	16.32	54.12	P	16.32
32525	1.071	"1,447"	P	1.071
4639	1.07	34.5	P	1.07
10123	0.992	43.93	P	0.992
2750	1.135	523.5	P	1.135
17936	2.251	52.55	P	2.251
4621	0.903	"10,428"	P	0.903
8136	2.171	66.58	P	2.171
309	0.906	388.7	P	0.906
20509	1.01	"6,473"	P	1.01
13936		9.221	A	0.921
61	0.955	"1,271"	P	0.955
7287	1	"1,876"	P	1
41946	1.15	"2,808"	P	1.15
34028	1	56.41	P	1
13687	0.866	"1,154"	P	0.866
4846	1.178	432.3	P	1.178
29521	1	156.6	P	1
18813	0.944	"2,066"	P	0.944
2724	1	303.6	P	1
1198	0.963	558.8	P	0.963
5207	1	26.01	P	1
2372	0.784	858.1	P	0.784
3084	1.055	"1,774"	P	1.055
26222	1.015	"1,594"	P	1.015
5233	1	"7,882"	P	1
32326	1.133	"37,051"	P	1.133
3329	0.883	539.6	P	0.883
28015	1.019	106.6	P	1.019
14307	0.851	672	P	0.851
21201		3.058	A	0.787
7684	0.95	"2,708"	P	0.95
28979	1	336.2	P	1
13730	1	47.9	P	1
5487	0.994	862.4	P	0.994
28394	0.868	682	P	0.868
36736		3.676	A	1.044
10699	1.113	41.64	P	1.113
22104	0.759	242.5	P	0.759
7980	1.201	96.85	P	1.201
4444	1.286	410.7	P	1.286
10166	1.059	"5,279"	P	1.059
11674	0.914	"2,756"	P	0.914
4767	1	318.4	P	1
4931	1.213	"4,622"	P	1.213
16677	0.982	415.2	P	0.982
7570		3.465	A	1.004
3279	0.644	719.1	P	0.644
13498	1.216	"5,122"	P	1.216
8908	1.134	155.3	P	1.134
7015	1	"3,698"	P	1
29272		6.572	A	1.205
2270	0.997	"3,880"	P	0.997
21522	1.048	555.3	P	1.048
19884	1.069	"1,750"	P	1.069
12952		7.198	A	0.536
6091		3.428	A	0.557
22868	0.968	"2,561"	P	0.968
32089		3.686	A	1.053
27729		4.277	A	1.223
14700	0.99	"1,271"	P	0.99
11419		7.703	A	1.045
25840	0.982	45.9	P	0.982
30806	1	520.9	P	1
19859	1.076	"1,975"	P	1.076
142	1.057	71.75	P	1.057
9465	0.85	455.7	P	0.85
3440	0.791	"1,232"	P	0.791
9795	0.741	148.5	P	0.741
15990	1.073	"1,764"	P	1.073
27933	1	"2,177"	P	1
22099	0.857	21.21	P	0.857
5537	1	576.1	P	1
12075		3.911	A	1.143
28577	1.661	41.42	P	1.661
9324	1.356	558.9	P	1.356
15330		3.713	A	0.945
35234	1.053	"9,268"	P	1.053
443	1.014	"1,468"	P	1.014
2589	1.003	"2,129"	P	1.003
1180	1	"1,728"	P	1
16668	1.367	516.4	P	1.367
30329	0.949	"16,526"	P	0.949
6360	1.275	189.6	P	1.275
11324	1.373	253.3	P	1.373
25326	1.315	608.2	P	1.315
1879	1.209	207.5	P	1.209
18306	1	493.4	P	1
21726	0.864	"5,913"	P	0.864
25145	1.003	"4,952"	P	1.003
11150	1.111	"6,718"	P	1.111
32030		4.154	A	0.575
6786	1.123	"4,893"	P	1.123
7658	1	"17,500"	P	1
9128	0.803	36.2	P	0.803
10530	1	65.93	P	1
14212	0.713	"8,248"	P	0.713
12604		3.217	A	1.039
3821	1.312	"4,540"	P	1.312
21093	0.785	115.6	P	0.785
14820	1.07	688.4	P	1.07
16473	7.628	29.31	P	7.628
25444		11.91	A	0.778
3687	0.825	102.9	P	0.825
7402	1.213	25.14	P	1.213
9544		4.551	A	1.375
19971	1.59	"51,282"	P	1.59
20623	1	190.4	P	1
5970	1.134	"3,141"	P	1.134
298	0.916	58	P	0.916
5985	1	"1,779"	P	1
7955	1.065	"1,528"	P	1.065
21051	1.36	"17,856"	P	1.36
5984	0.968	"28,706"	P	0.968
22694	1.535	271.4	P	1.535
1952	0.953	20.17	P	0.953
32715	0.736	"5,427"	P	0.736
28185	0.879	17.94	P	0.879
24012	1.003	"8,151"	P	1.003
3070	1	124.9	P	1
5906	1	218	P	1
3212	1	202.9	P	1
10412	1.098	"3,221"	P	1.098
13051	1	118.3	P	1
37499	1.417	"135,990"	P	1.417
535		4.996	A	1.362
31386		3.574	A	1.048
1257	0.827	73.5	P	0.827
4191	1.445	33.54	P	1.445
6895	1.24	"127,354"	P	1.24
5576	1	"14,892"	P	1
26849	1	"12,371"	P	1
2862	0.963	15.9	P	0.963
8443		4.65	A	0.76
999	1.043	82.15	P	1.043
2420		9.805	A	1.491
26182	1.056	"3,836"	P	1.056
22669	0.802	19.09	P	0.802
20903	1	720.1	P	1
4438	0.913	867.8	P	0.913
35429	0.924	34.38	P	0.924
24752	1	559	P	1
2831	1.013	"1,032"	P	1.013
12280	0.872	654.3	P	0.872
29916	0.993	"5,345"	P	0.993
5596	1	"6,990"	P	1
3788	1.001	"7,713"	P	1.001
10959	1	"4,985"	P	1
14052	1.062	"4,344"	P	1.062
9439		3.915	A	0.694
25223	1	71.95	P	1
4288	1.991	497	P	1.991
3078	1.292	403.5	P	1.292
33760	1.07	"5,154"	P	1.07
4712	1	263	P	1
27583	1	211.9	P	1
2809	1.113	793.3	P	1.113
5843	1.143	81.66	P	1.143
6582	1	"1,192"	P	1
5648	1	465.2	P	1
24224	1.202	"4,798"	P	1.202
19383	0.979	884.4	P	0.979
2070	0.98	698.9	P	0.98
31257	1.294	"19,421"	P	1.294
31513		3.235	A	1.077
9564		8.731	A	1
3683	1	"1,504"	P	1
33676	1	"1,275"	P	1
22260	1	268.6	P	1
3647		13.64	A	1
15341		3.879	A	0.711
21411		3.819	A	0.307
17175	1.114	"2,164"	P	1.114
11371	1	299.1	P	1
4470	1	216.2	P	1
35267	1.011	"2,102"	P	1.011
4950	2.106	531.3	P	2.106
31116		3.769	A	1
5007	0.858	48.67	P	0.858
26966	0.772	346.2	P	0.772
4570	1.258	"1,646"	P	1.258
28356	1.222	826.7	P	1.222
5602	1	"2,466"	P	1
10139	0.829	376.7	P	0.829
31275	0.927	"1,471"	P	0.927
458	0.785	"11,397"	P	0.785
538	1.147	"10,927"	P	1.147
18924	1.051	462.5	P	1.051
14632	0.937	51.46	P	0.937
5983	1.01	"4,905"	P	1.01
21805	1.142	"4,071"	P	1.142
12272		10.46	A	1.867
12134	1	"1,002"	P	1
13078	1	878.2	P	1
10951	1.029	229	P	1.029
24061	0.869	80.88	P	0.869
15821	0.523	46	P	0.523
9137	1.006	637.6	P	1.006
9060	0.979	"11,932"	P	0.979
8510		5.371	A	1.276
7634	1	151	P	1
35289		6.071	A	1
17142	1.207	199.7	P	1.207
1691	1.149	80.82	P	1.149
3162	1	755.7	P	1
1311	0.879	"5,476"	P	0.879
6387	1	154.6	P	1
16534	0.927	"10,113"	P	0.927
7409	0.911	"1,389"	P	0.911
6389	0.778	"3,498"	P	0.778
4471	0.641	"1,453"	P	0.641
11473	1	81.04	P	1
4559	0.893	481.6	P	0.893
20116	1.006	"6,736"	P	1.006
23102	1.129	729.1	P	1.129
236	1.066	224.4	P	1.066
3031	1.145	128.3	P	1.145
4075	0.829	"2,976"	P	0.829
35768	1.313	"2,962"	P	1.313
1730	0.868	"7,364"	P	0.868
16764	0.863	"2,833"	P	0.863
18564	1.704	148	P	1.704
28399	0.899	682.3	P	0.899
2945	0.871	439.1	P	0.871
16718	0.847	"12,480"	P	0.847
4228		16.06	A	1
11016		9.288	A	0.825
26746	0.855	"1,150"	P	0.855
3790	0.782	321.2	P	0.782
17623	2.129	37.58	P	2.129
31571	1	131.2	P	1
9515	1.129	92.16	P	1.129
10210	0.701	38.03	P	0.701
20499		3.423	A	1
6058		5.169	A	1.402
10334	0.94	"3,559"	P	0.94
7286	1.159	"1,015"	P	1.159
10688	1.122	39.29	P	1.122
32473		12.71	A	0.509
20738	1.013	278.5	P	1.013
1370	1	227.8	P	1
3594	0.871	"8,572"	P	0.871
1964	0.866	234.2	P	0.866
8142	1.072	"1,547"	P	1.072
39263	0.938	"2,065"	P	0.938
18455		3.469	A	1.138
28348	1.071	252.6	P	1.071
7724	1	"2,015"	P	1
26612	1.141	"1,094"	P	1.141
13330	1.003	"2,887"	P	1.003
2824	1.029	181.9	P	1.029
20650	1.215	89.2	P	1.215
12286	1.13	"3,966"	P	1.13
27156	1	210.9	P	1
542	1.732	769.2	P	1.732
20066	1	901.1	P	1
28805		13.98	A	1
10799	1.401	265.1	P	1.401
28741	1.17	"26,368"	P	1.17
4079		12.4	A	2.254
38436	1.395	123.4	P	1.395
22802	0.831	"1,100"	P	0.831
1677		4.521	A	0.834
26117	0.839	"6,203"	P	0.839
19881	1.486	459.3	P	1.486
17196	1.226	"55,757"	P	1.226
6141	1.035	"4,811"	P	1.035
10254	1.102	280.7	P	1.102
37101	0.846	818.1	P	0.846
4010	1.301	170.3	P	1.301
22915	4.106	64.44	P	4.106
20178	1	258.4	P	1
8170	1	729.5	P	1
8544	0.896	130.9	P	0.896
17618	1	416.7	P	1
29526	1	"5,264"	P	1
18048	0.911	412.6	P	0.911
2241		4.119	A	1
35687	1	341.1	P	1
7613	1	"5,952"	P	1
7672	1.36	"2,111"	P	1.36
238	1.277	57.46	P	1.277
474	1.072	49.56	P	1.072
18400	1.028	164	P	1.028
4424		6.218	A	1.27
5046	1.044	"3,749"	P	1.044
16286	1.03	"5,398"	P	1.03
7820	1.39	290.7	P	1.39
5385		3.572	A	1.052
3003		3.988	A	1.057
29470	0.968	244.6	P	0.968
12099	1	963.4	P	1
19806	0.845	666.1	P	0.845
9868	0.871	791.4	P	0.871
13269	1	294.9	P	1
14910		3.295	A	1.06
25293	1.012	"5,710"	P	1.012
30794	1	26.44	P	1
33439	0.922	"2,986"	P	0.922
14095	1.093	"5,292"	P	1.093
9050	0.976	590.4	P	0.976
28077	1.042	846.9	P	1.042
37544	0.686	18.89	P	0.686
20460	0.96	"2,611"	P	0.96
3120	0.875	"2,927"	P	0.875
32497	0.818	19.37	P	0.818
1757		15.63	A	1.4
4565	1.175	597.3	P	1.175
5163	1	"3,332"	P	1
16499	1	73.24	P	1
16589	1	991.8	P	1
9716	0.954	"19,046"	P	0.954
16337	1	48.02	P	1
19769	1.04	751	P	1.04
15929	1	"1,727"	P	1
8211		10.55	A	1
8181	1.109	"1,977"	P	1.109
36113	1.07	"1,405"	P	1.07
16873	0.953	"1,691"	P	0.953
23224	0.929	930.3	P	0.929
156	1.057	"2,994"	P	1.057
25540	1.111	171.3	P	1.111
8738	0.865	193	P	0.865
6236	0.898	350.7	P	0.898
811		3.92	A	1
4685		3.585	A	1.029
2292	0.806	"1,322"	P	0.806
30837	1.069	"3,236"	P	1.069
14818	0.823	"2,465"	P	0.823
8714	0.794	71.28	P	0.794
9501	1	"3,078"	P	1
21804		2.793	A	0.644
1177		3.46	A	1
15428	0.741	342.5	P	0.741
521	0.866	923.6	P	0.866
15880	1.092	"4,527"	P	1.092
26420	0.336	315	P	0.336
26848	1.078	"1,433"	P	1.078
2156	1	151.9	P	1
7712		3.598	A	1
28789	0.979	"4,522"	P	0.979
17631		3.352	A	1.043
16491	1.002	27.67	P	1.002
8973	0.93	132.6	P	0.93
40873	1	138	P	1
265	1.07	475.2	P	1.07
9004	0.613	572.8	P	0.613
30054	0.818	35.23	P	0.818
23960	0.809	107.8	P	0.809
6262	0.697	30.12	P	0.697
15842	0.911	255.3	P	0.911
4315	0.906	"5,763"	P	0.906
11469		3.182	A	1
840	1.157	844	P	1.157
7477		3.729	A	1.027
8598	1.088	"5,191"	P	1.088
28850	1.001	"4,699"	P	1.001
3362	0.789	128	P	0.789
22585	1.212	984.6	P	1.212
19386	1.026	92.48	P	1.026
4419	0.979	"2,414"	P	0.979
885	0.695	"5,421"	P	0.695
6483	1.311	176.8	P	1.311
13284	1.055	"1,010"	P	1.055
12963	1.274	"1,989"	P	1.274
5945		7.202	A	1.957
7257	0.856	"6,084"	P	0.856
28096	1	624.9	P	1
10950		3.8	A	1
14931	1.191	123.3	P	1.191
4866	1	24.38	P	1
2362	1	"2,418"	P	1
7229	1.008	230.5	P	1.008
12948	0.923	228.5	P	0.923
31549	2.054	21.44	P	2.054
8234	1	95.58	P	1
11055	1	160.1	P	1
16099	0.797	327.8	P	0.797
4211	1.045	"3,754"	P	1.045
33887	1.268	743.8	P	1.268
5636	0.913	"1,055"	P	0.913
14011		8.449	A	1
7947	1.499	"6,905"	P	1.499
5004	0.951	"16,894"	P	0.951
34471		3.815	A	1.048
5507	1.032	"2,078"	P	1.032
2880	0.945	105.9	P	0.945
8287	0.896	"4,339"	P	0.896
1121	1.273	293.6	P	1.273
13236	1.085	603.6	P	1.085
35724	1.343	28.36	P	1.343
23020	1.226	"78,334"	P	1.226
20125	1.275	"1,843"	P	1.275
14823	1.231	950.8	P	1.231
23006	1	38.06	P	1
13189		9.16	A	0.473
11940	1	"2,590"	P	1
11244	9	31.68	P	9
13968	1	"10,788"	P	1
5216	0.827	"6,262"	P	0.827
9963	1.021	"9,963"	P	1.021
3386	0.861	39.57	P	0.861
29300		13.32	A	1
24928	0.903	31.67	P	0.903
32223	0.962	"2,242"	P	0.962
524	0.764	210.2	P	0.764
16088	0.815	"1,390"	P	0.815
718	1.156	"12,320"	P	1.156
19578	1.099	"17,722"	P	1.099
9866	1.403	79.78	P	1.403
395		6.45	A	1.534
15716		3.233	A	1.034
15547	0.808	"1,274"	P	0.808
9553	1	25.51	P	1
16940	0.876	"7,461"	P	0.876
21351	0.804	541.1	P	0.804
28919	0.839	260.5	P	0.839
13272	1	779.6	P	1
8158	1	88.11	P	1
17131		3.038	A	0.228
8790	1.356	279.1	P	1.356
26219	1	"2,381"	P	1
4708		3.962	A	1.045
13532	0.904	"1,593"	P	0.904
1068	1	38.84	P	1
10307	0.746	730	P	0.746
11981	1	36.36	P	1
3441	1	23.76	P	1
925	1	"1,548"	P	1
37048	1	22.73	P	1
15010	0.973	321.5	P	0.973
20568	0.649	55.19	P	0.649
20540	1.115	"2,041"	P	1.115
25479		3.114	A	1.054
942	1	"3,358"	P	1
12018		3.445	A	1.05
1770	1.043	113.2	P	1.043
4468	0.998	"1,002"	P	0.998
4001	1.035	"5,527"	P	1.035
14899	0.775	"3,756"	P	0.775
1063	1.491	951.6	P	1.491
17865	2.533	537.8	P	2.533
29253	0.962	16.76	P	0.962
26886	0.882	121.1	P	0.882
33706	1.015	634.8	P	1.015
14933	0.791	"1,563"	P	0.791
31660	1	98.46	P	1
7951	0.974	69.7	P	0.974
13744		2.937	A	0.996
11374	1	99.6	P	1
7670	1.164	552.6	P	1.164
12617	1.004	"3,340"	P	1.004
26987	1	"3,606"	P	1
1767	1.077	"2,661"	P	1.077
6322	0.995	237.2	P	0.995
4580	1	"5,661"	P	1
22081	1.001	"4,407"	P	1.001
5914	1	"22,812"	P	1
5530	1.089	"2,646"	P	1.089
24614	1.265	18.83	P	1.265
16231	1.918	44.74	P	1.918
32923	1.239	21.9	P	1.239
20694	1.051	17.4	P	1.051
13009	1.177	385.8	P	1.177
5524	1.016	870.5	P	1.016
6108		6.7	A	0.757
24606	1	86.72	P	1
1708	1	252.4	P	1
13604	1.16	97.05	P	1.16
31484		3.637	A	1.047
3321	1	15.93	P	1
19814	1.428	148.8	P	1.428
4626		3.668	A	1.037
6721	1.187	119.3	P	1.187
18939	1	148.4	P	1
10809	1.145	"1,825"	P	1.145
2668	1.31	20.39	P	1.31
21176	1.105	869	P	1.105
10836	0.744	316.9	P	0.744
18352	0.95	269.2	P	0.95
1811	1.519	126.7	P	1.519
9924	1.041	67.32	P	1.041
17752	0.757	"1,153"	P	0.757
14389	1	"10,964"	P	1
32513	1	83.56	P	1
3666		3.823	A	1.036
7041	1.21	"19,417"	P	1.21
532	0.814	412.5	P	0.814
9562	1.383	"2,224"	P	1.383
21326	1	881.4	P	1
25402	1.09	102.5	P	1.09
17774	0.94	477.3	P	0.94
36697	0.68	223.8	P	0.68
21992	1.168	"73,018"	P	1.168
2157		3.764	A	1
28383	0.97	48.97	P	0.97
1549	0.994	"1,150"	P	0.994
13027	1	20.33	P	1
4012	1.022	187	P	1.022
8399	0.654	140	P	0.654
97	1	249.1	P	1
1972		5.474	A	1.275
36659		3.509	A	1.048
3910	0.882	"4,749"	P	0.882
4088	0.778	955.9	P	0.778
20322	1.116	77.94	P	1.116
25575	0.903	68.92	P	0.903
4404		3.571	A	1
1508	9.73	38.16	P	9.73
31770		5.903	A	0.787
11585		5.546	A	1.347
24780		4.02	A	1.362
15222	1	86.63	P	1
16769		11.6	A	0.657
3437		4.137	A	1
9236	1.101	"1,797"	P	1.101
484	1.002	413.6	P	1.002
10808	1	22.98	P	1
9386	0.851	78	P	0.851
21955	1	155.5	P	1
11849	1	"2,022"	P	1
16877	1.237	"27,110"	P	1.237
2955	0.991	"1,708"	P	0.991
568	1.018	"11,319"	P	1.018
11429	0.863	"4,030"	P	0.863
18602	0.866	965.1	P	0.866
19399		3.764	A	1.132
13044	1.005	181.8	P	1.005
13254	1.428	52.39	P	1.428
14230	0.831	851.4	P	0.831
1628	0.794	"1,430"	P	0.794
18500	1	22.17	P	1
10348	1.004	"8,893"	P	1.004
12357	0.842	93.93	P	0.842
17413	1.047	54.61	P	1.047
11711		8.797	A	1
33514		6.303	A	0.807
7959		4.476	A	0.792
9105	1.074	138	P	1.074
9915	1	"2,924"	P	1
4603	1.083	565.3	P	1.083
27266	1	349.2	P	1
17389	0.842	"3,743"	P	0.842
7377	1	79.32	P	1
21323	1.167	24.78	P	1.167
4117	1.023	"2,716"	P	1.023
5284	1.128	"7,847"	P	1.128
17664		3.154	A	1
40176		13.02	A	1
30852	1	"7,128"	P	1
7502	1.069	"1,762"	P	1.069
9299		3.395	A	1.038
17905	0.643	21.04	P	0.643
13838	1	"5,962"	P	1
4573	1.096	109.5	P	1.096
23848	1	454.5	P	1
32627		3.848	A	0.894
2641	0.978	28.87	P	0.978
31702		16.29	A	1
10653	1	"7,764"	P	1
26682	1	"2,768"	P	1
15050	5.741	41.08	P	5.741
1888	0.902	557	P	0.902
11346	0.945	"3,711"	P	0.945
5600	1.122	"1,482"	P	1.122
21740	1	206	P	1
6851	1	97.29	P	1
12599	0.921	"1,158"	P	0.921
8152	0.865	303.2	P	0.865
8584	1.098	436.9	P	1.098
2402		8.277	A	1.187
3096	0.925	684.8	P	0.925
1633	1.189	"1,002"	P	1.189
23152	0.912	"3,196"	P	0.912
37003	1	164.8	P	1
1853	0.909	"4,497"	P	0.909
37328		3.733	A	1
21516	0.976	"2,027"	P	0.976
8837	1	"9,376"	P	1
24669	0.806	86.37	P	0.806
5573	1.188	"44,198"	P	1.188
11843	0.814	"12,397"	P	0.814
16634	1	258.3	P	1
31836	1.088	"3,392"	P	1.088
8621	0.913	"1,598"	P	0.913
14182		3.082	A	1
8791	1.026	396.5	P	1.026
10922	0.815	36.24	P	0.815
14845		6.368	A	0.773
33891	0.861	"7,445"	P	0.861
14171	1.025	"2,387"	P	1.025
31973	1	819.7	P	1
27355		6.119	A	1.3
28206	1	182.5	P	1
9633	1.284	"2,749"	P	1.284
6240		5.909	A	1
1481	1.464	21.95	P	1.464
627	0.92	"7,124"	P	0.92
13491	0.863	"1,639"	P	0.863
12851	1	"2,233"	P	1
1348	1	199	P	1
16810	1	"11,518"	P	1
2899		3.592	A	1
22593	1	"1,682"	P	1
18689	1.05	18.71	P	1.05
26262	0.78	239.7	P	0.78
12525	1.033	"2,487"	P	1.033
9009	1	199.7	P	1
13302	1.249	532.3	P	1.249
13143	1	"2,133"	P	1
36073	0.723	18.68	P	0.723
25776	1.045	"3,929"	P	1.045
15606	1	145.8	P	1
3509		4.123	A	1.045
10797	1	26.85	P	1
15017	0.941	427.1	P	0.941
32211	1	"4,300"	P	1
22391	1.028	58.38	P	1.028
14955	1.016	944.5	P	1.016
26016	1.409	546.4	P	1.409
23814	1.143	836.3	P	1.143
22801	0.651	88.15	P	0.651
13136		5.59	A	0.904
3962	1	722.4	P	1
357	0.931	"1,006"	P	0.931
26025	1	42.42	P	1
30913	1.018	"14,905"	P	1.018
8372	1.095	23.4	P	1.095
7129	1	23.86	P	1
23682		2.903	A	1.031
2445	1	34.27	P	1
3265	1.188	"3,870"	P	1.188
12325	1.106	"13,248"	P	1.106
2554	1.16	"7,851"	P	1.16
2316	1.013	"2,573"	P	1.013
11239		6.784	A	1
30656		3.037	A	0.913
24789	1.062	866.3	P	1.062
13229	1.635	64.5	P	1.635
2960	0.818	"1,099"	P	0.818
2991	0.9	"5,173"	P	0.9
12499	1.054	364.6	P	1.054
12568	1.135	478.4	P	1.135
5011	1.113	779.1	P	1.113
12461	0.991	72.64	P	0.991
34994	1	29.27	P	1
3635	1	128.1	P	1
17839	0.925	"1,494"	P	0.925
58	0.873	"2,355"	P	0.873
1136	1	"2,072"	P	1
20524	0.915	"7,112"	P	0.915
14346	1	"1,687"	P	1
2776	0.764	91.33	P	0.764
8370	1.007	"2,473"	P	1.007
2534	0.707	24.36	P	0.707
20917	0.856	"5,671"	P	0.856
17165	1	"1,566"	P	1
9489	1	"16,243"	P	1
32242	1	407.8	P	1
9030	1.212	"7,044"	P	1.212
20005	1.005	252.8	P	1.005
21643	2.059	19	P	2.059
24082	1.246	"6,830"	P	1.246
