Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
4247	1.072	"1,288"	P	1.072
19504	0.776	50.84	P	0.776
3007	1	217.7	P	1
14340	0.768	649.9	P	0.768
32288		16.76	A	1.897
28391	1.36	83.56	P	1.36
3075	0.952	"2,175"	P	0.952
6046	1	985.3	P	1
10705	1.045	"1,927"	P	1.045
31662		6.816	A	1
31297	1	"3,600"	P	1
3189	1.357	"1,772"	P	1.357
10965	0.863	"3,571"	P	0.863
8129	1	573.9	P	1
6315	1.169	363.5	P	1.169
26964	1	"9,404"	P	1
20196	0.804	760.6	P	0.804
11017	1.087	"1,175"	P	1.087
13901	1.122	"1,529"	P	1.122
20076	0.974	"1,737"	P	0.974
6135	0.942	"4,329"	P	0.942
29887	0.932	"8,849"	P	0.932
15651	1.001	353.4	P	1.001
11647	1	"3,246"	P	1
16056	0.888	"32,411"	P	0.888
10375	1	"5,493"	P	1
16211		6.592	A	1
25024	1	"20,992"	P	1
33165	1	853.3	P	1
37330	0.907	"2,079"	P	0.907
12576		6.877	A	1
16294	1	43.03	P	1
34355	1.116	"27,495"	P	1.116
5861	1	"1,593"	P	1
22089	0.913	"5,047"	P	0.913
25908		6.518	A	1
24164	1	295.5	P	1
18079	1.094	779.9	P	1.094
17267	1	"1,278"	P	1
13359	1.173	"4,320"	P	1.173
1661	0.868	"2,148"	P	0.868
10152	1.399	103.1	P	1.399
22112	0.771	369.9	P	0.771
10603	1.178	"12,847"	P	1.178
11753	0.958	95.69	P	0.958
16302	0.989	77.84	P	0.989
7800	1	"7,731"	P	1
30952	1.697	145.5	P	1.697
2694	1	834.1	P	1
12875	1.043	"6,486"	P	1.043
6639	1.086	869.3	P	1.086
11482	0.862	522	P	0.862
20537	1	"9,618"	P	1
37071	1	"13,164"	P	1
20132	1.002	103.3	P	1.002
13688	1	"5,831"	P	1
1674	1.118	"3,355"	P	1.118
31533	0.759	483.6	P	0.759
19120	1	130.7	P	1
30430		13.85	A	1
4345	0.894	82.29	P	0.894
41930	0.926	"6,023"	P	0.926
32567	1	647.9	P	1
5396	1.003	128.9	P	1.003
20355	0.987	613.5	P	0.987
5621	1	38.86	P	1
5248	0.872	"14,955"	P	0.872
7075	0.967	"6,851"	P	0.967
27901		16.73	A	0.502
5787		7.474	A	1
6909	0.916	"270,080"	P	0.916
747	1	"2,251"	P	1
5251		34.54	A	1.033
13947		13.16	A	1
6171	1	"5,675"	P	1
15125	1	67.05	P	1
1303	0.963	87.41	P	0.963
561	1.025	"12,334"	P	1.025
29855	1.485	336.5	P	1.485
4417	0.855	236.5	P	0.855
13945	1	166.1	P	1
32479	1.128	93.53	P	1.128
1057	1	"2,114"	P	1
20411	0.783	"84,112"	P	0.783
5703	1.038	227.6	P	1.038
1453	1	"22,207"	P	1
14446	1.156	407.8	P	1.156
19840	1.241	245.7	P	1.241
25982	1.572	35.04	P	1.572
12585	1.371	321	P	1.371
1313	1.089	"91,130"	P	1.089
35919		7.474	A	1
30443	0.879	"9,580"	P	0.879
14503	0.874	346.5	P	0.874
498	1.011	"1,952"	P	1.011
1765		22.54	A	0.729
18709	1	84.93	P	1
1983	1.12	90.69	P	1.12
23919	0.884	"7,874"	P	0.884
39892	1.178	"3,880"	P	1.178
8014	1.216	"1,025"	P	1.216
9688		11.85	A	1.683
9717	1	"1,693"	P	1
4028	1.009	"2,863"	P	1.009
13605	1	"13,842"	P	1
28043	1	"86,606"	P	1
22900	0.953	157.9	P	0.953
26422	1.18	"1,358"	P	1.18
2098	1.114	"4,479"	P	1.114
16735	1.065	"6,216"	P	1.065
14680	0.887	488	P	0.887
32907	0.924	"3,586"	P	0.924
2758	0.892	"16,347"	P	0.892
18821	0.84	119.7	P	0.84
33232		7.38	A	1
4492	1.017	723	P	1.017
18473	1	35.95	P	1
8409	0.897	"8,627"	P	0.897
8835	0.858	"6,274"	P	0.858
34731		7.482	A	1
13700	0.728	877.6	P	0.728
5497	0.916	924	P	0.916
3725	1.061	"7,181"	P	1.061
31521	0.829	"6,351"	P	0.829
22193	0.961	"203,690"	P	0.961
11394	1	"3,068"	P	1
13061	1.209	40	P	1.209
15533	1.295	"3,207"	P	1.295
4059	1.025	"3,349"	P	1.025
10390	0.882	227.7	P	0.882
22167	1.023	"2,725"	P	1.023
23519	1	532.6	P	1
31140	1	42.24	P	1
8163	1	521.4	P	1
3563		8.12	A	1.168
3668	0.999	"2,529"	P	0.999
6935	0.936	"24,139"	P	0.936
13769	0.992	"4,074"	P	0.992
20655	1	"3,014"	P	1
28733	1	54.5	P	1
20018	0.925	"6,698"	P	0.925
29302	1.109	"10,192"	P	1.109
21404	0.957	"5,373"	P	0.957
18918	0.983	41.25	P	0.983
16414	0.852	"17,560"	P	0.852
16068	1.136	"1,493"	P	1.136
30445	0.998	35.52	P	0.998
6336	1.107	534.9	P	1.107
13742	0.942	771	P	0.942
7444		13.89	A	1
12541	1	77.22	P	1
17562	1.255	"2,271"	P	1.255
7406	1.109	975.6	P	1.109
11316		21.16	A	1.417
7367	1	"5,314"	P	1
20338		5.778	A	1
26652	0.884	273.8	P	0.884
194		7.516	A	1
11412	1	926.2	P	1
8563	0.995	"37,789"	P	0.995
12207	1.033	"37,265"	P	1.033
40175	1	151.3	P	1
16145	1	89.88	P	1
1355	1.142	"56,858"	P	1.142
25498	1.021	"1,256"	P	1.021
27326	0.973	"11,043"	P	0.973
18747	0.802	123.4	P	0.802
12977	0.91	"1,390"	P	0.91
3439	1.293	426.5	P	1.293
11104	1.12	"2,962"	P	1.12
20587	1.369	"2,541"	P	1.369
13373	0.925	"3,135"	P	0.925
30800	0.898	"7,414"	P	0.898
19654	1	"12,932"	P	1
1936		19.96	A	0.591
21649	1.163	"2,106"	P	1.163
5161	1	"6,122"	P	1
6843	1.08	109.4	P	1.08
16367	1.154	966.4	P	1.154
12788	0.916	"205,623"	P	0.916
39197		12.83	A	1.233
4271	1.171	"1,547"	P	1.171
34481	1.04	"1,759"	P	1.04
2733	1.085	"17,202"	P	1.085
6495	0.75	754	P	0.75
810	0.993	"5,477"	P	0.993
17743	1	"1,342"	P	1
9861	1.493	"1,563"	P	1.493
14361		6.425	A	1
1603	1.465	88.38	P	1.465
10861	1	"19,320"	P	1
13315	1	191.4	P	1
25515		6.325	A	1
16070	0.962	"1,571"	P	0.962
25687	1.04	"1,601"	P	1.04
27984		7.857	A	1.104
32735	1.208	"1,887"	P	1.208
11919	3.18	100	P	3.18
13031	0.957	390	P	0.957
5014	1.179	332.2	P	1.179
16893	1.215	"1,006"	P	1.215
32377	1	"2,572"	P	1
15490	1	616.2	P	1
15764	1.02	"8,699"	P	1.02
37697	0.953	"3,334"	P	0.953
13893		8.037	A	1.089
20232	0.877	728.3	P	0.877
24284	1	138.3	P	1
2579	1	"2,430"	P	1
15366		6.96	A	1
5761		30.49	A	1.124
3126	1	505.7	P	1
3367	1.169	"6,127"	P	1.169
22829	1	"68,974"	P	1
21773	0.967	"1,194"	P	0.967
7033	1.049	292	P	1.049
11389	1.025	823.4	P	1.025
34283		7.031	A	0.808
2018	1.025	"3,116"	P	1.025
3129	0.943	995.4	P	0.943
8604	0.987	"8,374"	P	0.987
8691	1.058	138.5	P	1.058
799	0.888	128.6	P	0.888
29288		20.55	A	1
11619		6.499	A	1
16749	1	"6,586"	P	1
7291		11.07	A	0.727
42664	1	"5,060"	P	1
29416	1.023	"23,006"	P	1.023
6080	1.221	"1,990"	P	1.221
28848	1.027	"8,430"	P	1.027
11029		7.187	A	1.034
38598	0.805	595.5	P	0.805
19836		6.169	A	0.714
30770	1.067	"8,421"	P	1.067
26069	1.036	"7,760"	P	1.036
13386	0.77	617	P	0.77
4904	1.211	"6,499"	P	1.211
23746	1.189	"1,479"	P	1.189
2702		10.1	A	1
16232		11.42	A	1.299
9305	1.074	"3,057"	P	1.074
8574	0.933	"11,749"	P	0.933
9752	1.118	"1,669"	P	1.118
20327	1.069	82.83	P	1.069
7925	1	207.9	P	1
14430	1	141.5	P	1
17817	0.893	"5,134"	P	0.893
9499	1	"7,850"	P	1
8347		12.7	A	1
2749		11.17	A	1.377
20432	0.933	"237,002"	P	0.933
14537	1.018	"1,152"	P	1.018
5774		7.653	A	1
31229	1.134	380.4	P	1.134
14654	1	"5,206"	P	1
5857		17.67	A	1.634
541		31.06	A	2.14
2649	1.109	252.3	P	1.109
8415	6.39	45.47	P	6.39
14708	1.194	936.2	P	1.194
20667	1.299	117.7	P	1.299
5091	1.366	"12,606"	P	1.366
19096		33.2	A	1
17640	1.032	"1,776"	P	1.032
26683	0.684	45.67	P	0.684
1843	1	138.1	P	1
14934	1.148	"16,187"	P	1.148
34413	1	"16,906"	P	1
13770		12.95	A	1.81
10257		8.198	A	1.296
4990	0.888	"4,431"	P	0.888
19699	1	506.4	P	1
4514		7.288	A	0.989
9597	1	61.13	P	1
25187	1	58.73	P	1
2284	0.623	311.2	P	0.623
303	1	243.5	P	1
13065		9.8	A	1
21746	1.089	687.6	P	1.089
3871	1.095	"2,412"	P	1.095
1310		8.453	A	0.891
9839	1.033	531.4	P	1.033
8772	0.985	"16,807"	P	0.985
5346	1	"16,194"	P	1
3482	0.965	594.9	P	0.965
14376	0.952	"1,338"	P	0.952
31294	0.915	119.2	P	0.915
13393	0.951	89.45	P	0.951
5501		7.885	A	1.014
315	1	406.4	P	1
23980	0.99	"24,373"	P	0.99
21826	0.918	"4,412"	P	0.918
13184	1	138.9	P	1
12822	1	"2,934"	P	1
550		11.08	A	1.439
2939	1	"3,856"	P	1
25196		6.93	A	1
5154	1.151	"1,183"	P	1.151
28053	1.048	"3,356"	P	1.048
14892	1	80.48	P	1
22590	0.989	"12,314"	P	0.989
10791	1.116	"2,009"	P	1.116
7748		6.816	A	1
24071	1.264	254.6	P	1.264
1142	1.138	"2,072"	P	1.138
16079	1.221	"10,308"	P	1.221
16591	0.763	51.91	P	0.763
20213		8.02	A	1.222
1976		11.8	A	0.58
19053	0.957	74.73	P	0.957
8701	1	"3,537"	P	1
21763	0.84	45.12	P	0.84
6295	0.904	"7,413"	P	0.904
19646		10.52	A	1
2601	1	"72,151"	P	1
13256	1.118	94.41	P	1.118
26676	0.941	"9,228"	P	0.941
25295	0.933	"9,621"	P	0.933
29950		6.759	A	1
23070	1.334	42.06	P	1.334
5876	0.991	99.76	P	0.991
21042	1	325.4	P	1
8080		7.502	A	1
8232		19.22	A	1
12826	0.918	"36,736"	P	0.918
26026	1.091	366	P	1.091
16267	1.148	"4,488"	P	1.148
14439	1	"9,819"	P	1
6229	1	802	P	1
8566	1.002	248.4	P	1.002
15970	1	44.99	P	1
14949	1.051	329.6	P	1.051
7302	1	"9,444"	P	1
15029	0.979	374.2	P	0.979
665	0.867	562.4	P	0.867
14556		14.57	A	1
2810		12.32	A	0.636
21100		6.451	A	0.955
12899	0.861	"4,018"	P	0.861
4019	1.044	"2,556"	P	1.044
27403	9.511	69.71	P	9.511
14360	1	"66,895"	P	1
22516	1.076	"3,038"	P	1.076
3164	1	"13,870"	P	1
4611	1	"2,556"	P	1
28175	1	863.1	P	1
1001	0.77	"1,632"	P	0.77
6120		7.282	A	1
13590	1.625	528.1	P	1.625
35116	0.653	308.6	P	0.653
916	1	466.4	P	1
5903		7.322	A	1
21269	1	"12,828"	P	1
3111		21.45	A	1.086
28587	1	923.7	P	1
41237		9.445	A	1.177
317	1.295	"13,232"	P	1.295
23616	0.992	85.77	P	0.992
11746	1	60.85	P	1
27288		6.894	A	1
14562	1.23	"13,130"	P	1.23
29829	1.007	927.5	P	1.007
7009	1.169	"2,817"	P	1.169
7856	1	149.9	P	1
29796	1	75.19	P	1
18051	0.909	"13,722"	P	0.909
17065	1	874.2	P	1
2087	1	121.7	P	1
22760	1	569.7	P	1
12878		6.929	A	0.97
672		17.22	A	2.376
11955	0.808	879.5	P	0.808
12299	0.956	103.5	P	0.956
4161	1	"8,175"	P	1
34864	1.135	903.6	P	1.135
4637	0.961	"8,040"	P	0.961
2580	1.007	"14,406"	P	1.007
22353	0.96	"12,939"	P	0.96
17932	0.973	227.2	P	0.973
17910	1	"15,319"	P	1
23688	1.307	"1,030"	P	1.307
14712	0.709	164.6	P	0.709
2827		15.11	A	1.995
17976	1	"101,482"	P	1
11984	0.902	"3,832"	P	0.902
13404	1	34.47	P	1
25097	1.084	531.2	P	1.084
21733	0.908	"3,349"	P	0.908
14193	1	"18,470"	P	1
22573	0.688	331.4	P	0.688
38667		9.274	A	1.074
1297		16.19	A	1.983
25221	1	"3,797"	P	1
1082		8.563	A	1
14344	0.992	225.7	P	0.992
11720		6.575	A	1
34155	1.445	"6,262"	P	1.445
9263	0.908	"8,633"	P	0.908
954		16.23	A	1
10984	1	"1,966"	P	1
12855	1.018	"28,678"	P	1.018
21120	0.929	"2,622"	P	0.929
19272	1	"6,858"	P	1
19339	0.916	61.04	P	0.916
8849	1	"135,475"	P	1
25949	1.144	"2,718"	P	1.144
27585	1.148	"11,346"	P	1.148
14071	1	"5,446"	P	1
21038		6.512	A	1
22864	1.045	"7,126"	P	1.045
7904		7.627	A	1
10675	1.024	"6,502"	P	1.024
32409		7.619	A	1
22205	1	"3,724"	P	1
3449		9.1	A	1
2748	1.006	"5,008"	P	1.006
20793	1	"3,854"	P	1
4408	1.038	"19,449"	P	1.038
35115	1.277	350.1	P	1.277
19774	0.87	582.2	P	0.87
7140	1.016	"1,801"	P	1.016
1916	1.119	"31,494"	P	1.119
8792		13.52	A	1.063
4981		26.61	A	1.112
13951	1.149	"4,450"	P	1.149
10190	1.039	"3,286"	P	1.039
656	1.012	232.5	P	1.012
34826	0.968	"1,643"	P	0.968
5062	1.133	"1,306"	P	1.133
29378	1	"2,863"	P	1
29468	0.937	727.8	P	0.937
12660	1.095	"14,444"	P	1.095
33270	0.785	"145,075"	P	0.785
3561	1.069	"1,706"	P	1.069
3598	1	"3,385"	P	1
9770		19.07	A	1.479
18280	1.002	"21,790"	P	1.002
26859	1.044	68.02	P	1.044
11240	1.493	430.1	P	1.493
7218	0.988	666.6	P	0.988
394		8.075	A	1.023
891	1.077	"11,778"	P	1.077
19271		6.149	A	1
38690	0.866	"5,959"	P	0.866
4107	0.868	75.59	P	0.868
26442	0.805	941.3	P	0.805
4084		12.23	A	1.194
23403		5.99	A	1
12324	1.153	"2,576"	P	1.153
24815	1.057	"15,306"	P	1.057
3000		24.56	A	0.669
7664	1.034	700.9	P	1.034
7093	1	73.59	P	1
16515		9.427	A	1
16478		20.43	A	2.973
40955	1	530.6	P	1
4280	1	"5,317"	P	1
10136	0.801	221.2	P	0.801
25673	1.037	533.6	P	1.037
13391	1.171	"2,823"	P	1.171
16027	1	"3,394"	P	1
36323	1	"1,237"	P	1
5697	1	"1,825"	P	1
1413	0.932	778.6	P	0.932
34086	1.34	"5,891"	P	1.34
34973		7.398	A	1
23258	0.935	"32,114"	P	0.935
3252	1.388	"1,180"	P	1.388
23396	1	"21,704"	P	1
19429	0.994	"5,890"	P	0.994
33599	0.81	"1,595"	P	0.81
20712		6.283	A	0.979
563		9.189	A	1.057
8995		17.7	A	1.291
1217		10.66	A	0.577
29417	1.139	"2,173"	P	1.139
19523	1	715.6	P	1
18124	0.874	"2,363"	P	0.874
9161	0.87	109.1	P	0.87
2855	1.061	211.8	P	1.061
4056	0.771	405.3	P	0.771
10392	1	587.1	P	1
31445		6.67	A	1
8147	1	"1,863"	P	1
23794	0.989	264.6	P	0.989
1640	1.393	49.5	P	1.393
10099	1.044	"1,374"	P	1.044
10353	1.17	34.27	P	1.17
13940	0.779	107.5	P	0.779
13240	1	"3,145"	P	1
15180	1.092	"2,553"	P	1.092
5936	0.955	904.1	P	0.955
29523		6.502	A	1
2234	1	"4,671"	P	1
21238	1.119	909.2	P	1.119
18083	1.351	384.4	P	1.351
17312	1.372	253.6	P	1.372
28569	0.599	72.03	P	0.599
36423	1	49.21	P	1
9240	0.905	148.7	P	0.905
205	0.675	"2,457"	P	0.675
36770	1	"2,304"	P	1
41584	1.138	"4,245"	P	1.138
36196	0.926	"7,348"	P	0.926
1083	0.917	"8,837"	P	0.917
27896	1.171	472.2	P	1.171
29925	1	"1,357"	P	1
7571	1	"2,844"	P	1
29339	1.016	75.6	P	1.016
36317	0.782	593.9	P	0.782
8124		12.27	A	0.468
5039	1.176	"2,158"	P	1.176
23379	0.949	"4,559"	P	0.949
30826	1	476	P	1
27534	1.128	709.2	P	1.128
15850	0.967	"4,358"	P	0.967
17961	1	"2,157"	P	1
12472	1.215	61.95	P	1.215
5594	0.603	"1,145"	P	0.603
20871	1.204	"13,584"	P	1.204
30538	1	"6,012"	P	1
4048	1	853.3	P	1
24085	1	"4,215"	P	1
22972	0.97	217.3	P	0.97
25495	1.034	139.5	P	1.034
15635	1.242	"4,085"	P	1.242
5612		28.15	A	0.672
37376	1	84.29	P	1
3310	1	705.8	P	1
5436	1.073	186.9	P	1.073
4125	1	94.32	P	1
23520	1.029	994.8	P	1.029
15456	0.963	"11,178"	P	0.963
5898	1.134	"3,864"	P	1.134
10122	1	495.9	P	1
3595	1	"2,913"	P	1
129	1.255	266.6	P	1.255
20478	0.925	"8,493"	P	0.925
17207	1.013	"33,663"	P	1.013
9211	0.971	"2,221"	P	0.971
308		8.873	A	1
20020	1	749.7	P	1
3633		11.2	A	1
18843	7.179	44.42	P	7.179
17225	0.893	"1,593"	P	0.893
21010	0.858	"3,444"	P	0.858
19143	1.008	"1,050"	P	1.008
17872	1.376	"2,670"	P	1.376
11979	1.171	"1,289"	P	1.171
5557		16.09	A	1
25627		6.345	A	1
3527	1.004	"1,040"	P	1.004
5595		7.275	A	1.054
1386	1.008	"39,694"	P	1.008
10680	1.03	"10,254"	P	1.03
22820		6.223	A	1
24693	1.125	"4,353"	P	1.125
19112		17.13	A	1
3107	1.051	306.5	P	1.051
17756		24.46	A	0.951
21962	1.493	75.78	P	1.493
1720		7.606	A	1
19021	1.081	"1,237"	P	1.081
20345		17.31	A	1
14266	1.047	630.2	P	1.047
33157	1.021	798.9	P	1.021
39219	1	"14,537"	P	1
21737	1	"1,660"	P	1
8765	0.939	"261,340"	P	0.939
25359		13.34	A	1.801
21396	1	"9,242"	P	1
24647	1.175	"26,276"	P	1.175
8860		14.23	A	1
10664	0.857	"48,607"	P	0.857
21621	0.97	"10,384"	P	0.97
1129	1.176	"35,476"	P	1.176
9791		11.23	A	1.565
13248	1.017	"18,967"	P	1.017
4917		8.922	A	1.319
3246		17.47	A	2.033
2248	0.843	"10,097"	P	0.843
7159	1	"1,233"	P	1
10876	0.892	"9,136"	P	0.892
3225	0.869	704.9	P	0.869
30263	1.12	66.46	P	1.12
201	1.147	"2,845"	P	1.147
1542	0.92	183.4	P	0.92
1672	1.268	60.37	P	1.268
3796	1.3	132.3	P	1.3
17305		12.29	A	1.734
1066		8.608	A	1.083
6487	1	"3,841"	P	1
16226	1.064	"6,286"	P	1.064
1164	0.809	902.6	P	0.809
8007	1	"1,561"	P	1
31162		6.918	A	1
17085	0.848	"3,382"	P	0.848
9533		7.116	A	0.992
12189	1.018	717.2	P	1.018
5437	1	"5,927"	P	1
17785		7.847	A	0.733
8674	1	428.5	P	1
16374	0.943	"10,130"	P	0.943
1546	0.947	"1,157"	P	0.947
6853	1.075	"6,885"	P	1.075
16108		12.54	A	1.912
10312	1.164	291	P	1.164
26773	0.949	"6,328"	P	0.949
12439	1	"3,613"	P	1
32989	1.189	112.9	P	1.189
36611	1.303	910.1	P	1.303
10366	1.165	64.01	P	1.165
19395	0.86	"1,284"	P	0.86
9726	0.999	"14,523"	P	0.999
2709	1.825	67.53	P	1.825
13981	0.876	"4,551"	P	0.876
7693	1	46.79	P	1
21972	0.936	186.7	P	0.936
6530		7.357	A	1.023
30947	1.028	"9,648"	P	1.028
13091	0.978	"8,667"	P	0.978
21837	0.885	275.9	P	0.885
9071	2.19	34.44	P	2.19
6157	1	"1,119"	P	1
14788	1.249	"1,225"	P	1.249
14379	1	35.81	P	1
5548		7.268	A	1
22261	0.912	226.9	P	0.912
3613	0.739	112.8	P	0.739
3035	0.862	192.1	P	0.862
6831	1.048	"19,165"	P	1.048
823	0.832	89.38	P	0.832
12245	1.076	"3,528"	P	1.076
27620		8.298	A	1
3709	1	"12,279"	P	1
20688	1.238	593.6	P	1.238
25612	1	"1,333"	P	1
6263	1	"6,356"	P	1
17927	1.046	"1,762"	P	1.046
29329	1.184	91.05	P	1.184
3325		7.65	A	1.035
18840	1	"3,503"	P	1
20882	1	"6,645"	P	1
18614	1	"3,296"	P	1
37299	1.316	78.75	P	1.316
25228	1	"3,795"	P	1
5886	1.213	"1,848"	P	1.213
15422	0.902	"154,932"	P	0.902
3960	1.151	"11,505"	P	1.151
9355	1.058	280.7	P	1.058
14764	1	"1,302"	P	1
9685		6.919	A	1
31185	0.849	163.1	P	0.849
1966	1.148	415.2	P	1.148
14870		13.59	A	1
18458		6.178	A	1
8752	1	"4,322"	P	1
19307	1	209.8	P	1
21594	1	"1,602"	P	1
27999	0.901	"19,219"	P	0.901
8223	1	98.14	P	1
19624	1	"4,069"	P	1
23780	0.952	"1,294"	P	0.952
17608		14.84	A	1
34399	0.863	253.7	P	0.863
36726	1.062	"6,774"	P	1.062
26137		11.01	A	1.651
13331	1.114	148.6	P	1.114
12002	0.915	"2,748"	P	0.915
38253	0.922	"7,978"	P	0.922
31685	1.084	672.6	P	1.084
12994		21.82	A	1.052
14332	0.993	"7,847"	P	0.993
28183	0.972	213	P	0.972
1007	1	"1,210"	P	1
15284	7.586	66.11	P	7.586
3475	1.214	"4,962"	P	1.214
10264	0.834	"1,631"	P	0.834
32720		9.748	A	0.981
5707	0.906	97.73	P	0.906
3317	1.273	702.7	P	1.273
11696		16.04	A	2.518
22517	0.901	104.5	P	0.901
21086	1.279	674.6	P	1.279
43876	1	"39,828"	P	1
28338		6.638	A	1.03
7926	1	65.24	P	1
10153	1	"29,618"	P	1
1115	0.956	"202,984"	P	0.956
13309	1	"3,483"	P	1
22514	0.81	404.4	P	0.81
14295	1	"3,675"	P	1
42724	0.809	771.2	P	0.809
15344	0.825	53.41	P	0.825
6234	1	"2,862"	P	1
15332	0.91	"3,248"	P	0.91
14861		7.144	A	1
988	1.032	"35,491"	P	1.032
7446	0.939	852.7	P	0.939
2882	1	856.6	P	1
18453	1.089	"7,722"	P	1.089
23096		5.888	A	1
11874	1	"4,866"	P	1
28810	1	"13,954"	P	1
27873		6.665	A	1
27662	0.825	52.69	P	0.825
12944	0.985	466.5	P	0.985
3254		7.89	A	1
19475	1.027	945.9	P	1.027
10826	0.93	"13,921"	P	0.93
12433	1.09	694.4	P	1.09
5217	1	"10,178"	P	1
4243	1	44.86	P	1
41887		7.995	A	1
17688	1	582.9	P	1
20860	0.867	192.2	P	0.867
2791	1.072	457.2	P	1.072
18545	0.941	"5,990"	P	0.941
18232		14.74	A	1
15697	0.944	433.1	P	0.944
578	0.971	"1,132"	P	0.971
1306	1	"7,761"	P	1
15582	0.927	"78,694"	P	0.927
2428	0.999	"3,468"	P	0.999
15165	1.471	521.2	P	1.471
14830	0.988	"10,176"	P	0.988
9271	0.926	"9,949"	P	0.926
15689	1	764.2	P	1
19184		7.333	A	1
4826		13.94	A	1
1171	1	"2,232"	P	1
14103	0.968	167.9	P	0.968
37919	1	"1,032"	P	1
21143	0.938	"4,196"	P	0.938
16648	0.837	400.6	P	0.837
13238	0.802	265.6	P	0.802
7923	0.987	"2,485"	P	0.987
37897	0.832	"18,286"	P	0.832
1883	1	"13,399"	P	1
33973	1.053	"4,118"	P	1.053
34021	2.195	38.36	P	2.195
10393	0.934	301.6	P	0.934
25050	1.094	402.7	P	1.094
25555	0.798	"9,505"	P	0.798
1625		36.2	A	0.674
5453	1	"4,366"	P	1
17606	1	"3,800"	P	1
4735	1.022	"56,822"	P	1.022
18336	1.036	"1,669"	P	1.036
2116	1	"1,265"	P	1
9559	0.812	488.1	P	0.812
10690	1	"2,348"	P	1
31903	1	"10,633"	P	1
33603	1	"2,887"	P	1
4966	1.041	157.3	P	1.041
13903	1	409.3	P	1
16127	0.929	"10,594"	P	0.929
33506	0.877	"4,412"	P	0.877
19093	1.189	"3,696"	P	1.189
16459	0.988	"5,215"	P	0.988
13515	1.087	"1,882"	P	1.087
12843	1.044	"15,047"	P	1.044
8869	0.897	532.6	P	0.897
6217	1	177.2	P	1
26139	1.05	"1,784"	P	1.05
30277	1.497	330.4	P	1.497
40330	0.842	122.1	P	0.842
5584	0.782	42.32	P	0.782
7020	1.167	"6,052"	P	1.167
1235	1.013	"2,087"	P	1.013
1749	1.219	900.4	P	1.219
18996	1	"5,211"	P	1
11768	0.857	"1,570"	P	0.857
4023		7.098	A	1
19851	0.719	680.3	P	0.719
22175	1.136	"2,984"	P	1.136
42947		7.858	A	1
26757	1.017	"2,187"	P	1.017
7527		7.007	A	1
12259	1	"2,311"	P	1
15910	0.968	113.3	P	0.968
99	0.802	579.7	P	0.802
66		20.88	A	1
42	0.99	777.6	P	0.99
38746	0.752	300.8	P	0.752
28644		6.986	A	1
18956	1.113	"18,786"	P	1.113
17620	1.37	54.17	P	1.37
31276	0.852	328.1	P	0.852
744	0.837	"7,711"	P	0.837
15611	1	208.1	P	1
40133	1.203	604.5	P	1.203
6496	0.97	"11,492"	P	0.97
4020	1	842.2	P	1
8778	1.433	584.5	P	1.433
703	1.767	"2,021"	P	1.767
7449		7.235	A	1.043
4705	1	"10,439"	P	1
9222	0.867	"1,094"	P	0.867
6787	0.833	361.8	P	0.833
19627	1.025	150.6	P	1.025
9907	0.914	"9,688"	P	0.914
10498	1.241	182.3	P	1.241
19298	0.936	"7,097"	P	0.936
2354	1.201	"6,870"	P	1.201
6738	1.127	225.8	P	1.127
2630	1	"2,203"	P	1
21855	1.192	"1,106"	P	1.192
3051	1.124	"4,430"	P	1.124
5789		7.486	A	1
4391	0.931	46.63	P	0.931
36695	0.907	489	P	0.907
5627	1	"7,911"	P	1
35243	1.033	"7,872"	P	1.033
15844		12.86	A	1.935
7245	1	998.5	P	1
9226		11.57	A	1
8988	0.975	197.9	P	0.975
7842	1	166.1	P	1
101	0.729	289.4	P	0.729
13039	0.881	"5,572"	P	0.881
3481	1	"5,198"	P	1
2052	0.854	"1,290"	P	0.854
23297	0.787	50.71	P	0.787
6277	1.087	"3,008"	P	1.087
8270	1.002	"3,682"	P	1.002
13980	1.161	"3,351"	P	1.161
2034	1	656.5	P	1
7355	0.959	"126,036"	P	0.959
20853		12.68	A	1.991
9695	0.642	304.8	P	0.642
13011	1	256.7	P	1
23284	0.898	"1,046"	P	0.898
3861	0.571	193.3	P	0.571
17061	0.776	137.6	P	0.776
7528	1.154	832.5	P	1.154
4311		26.88	A	1
6035	0.943	"2,293"	P	0.943
23301	1.006	"5,204"	P	1.006
20664	0.759	102.4	P	0.759
878	1	"7,383"	P	1
13355	0.872	507.4	P	0.872
17080	1	943.8	P	1
13784	1	"26,978"	P	1
14705	1	125.1	P	1
6798		7.08	A	1
23606	0.991	"4,861"	P	0.991
389	1.71	94.6	P	1.71
18410	1	133.8	P	1
20505	1	"1,129"	P	1
40822	1.104	"20,441"	P	1.104
14161	1.025	"4,145"	P	1.025
409		29.84	A	0.49
10290	1.529	44.58	P	1.529
9243	1	213.1	P	1
4864		19.12	A	1
6918	0.812	"4,392"	P	0.812
35862	1	"5,390"	P	1
23548	0.857	274.9	P	0.857
17414		18.07	A	1
28618	1	741.1	P	1
191	0.848	"6,969"	P	0.848
9290		15.01	A	1.909
16192	1.037	"2,319"	P	1.037
739		8.097	A	1.113
10766	0.954	"1,778"	P	0.954
25843		9.963	A	1
33932	1	185.3	P	1
30208	5.181	33.42	P	5.181
19824		15.38	A	1
27197	1	576.7	P	1
6129	1.196	199.4	P	1.196
2226	1	"1,773"	P	1
