Reporter Identifier	VALUE	RAW	FLAGS	UNF_VALUE
556		4.819	A	1.416
1475		"106,626"	A	1.003
117		7.071	A	1.941
1414		4.999	A	1.13
1465		11.75	A	0.787
1315		134.6	A	0.9
836		412.7	A	0.928
1401		"1,476"	A	0.95
141		"3,800"	A	0.918
3027		"12,997"	A	0.936
1638		"27,080"	A	1.271
758		4.67	A	1.435
3979	1.487	167.4	P	1.487
31142		4.445	A	1.519
2410	1.668	64.27	P	1.668
3394		15.88	A	0.462
3825	1.179	703.7	P	1.179
23028	1.475	359.4	P	1.475
17598	1.497	292.1	P	1.497
11744	0.395	117.8	P	0.395
25598	0.989	204.2	P	0.989
8206		4.111	A	1.391
17970		12.38	A	3.28
1911	0.985	76.77	P	0.985
12076	0.487	594.7	P	0.487
4933		4.622	A	1.405
8475	0.93	"6,354"	P	0.93
5589		4.293	A	1.326
18182		4.357	A	0.722
31887		4.895	A	0.482
13720		8.199	A	1.879
2512	2.063	194	P	2.063
659	1.333	55.15	P	1.333
13279	1.132	"3,488"	P	1.132
20212	0.896	367.6	P	0.896
6676	0.697	"1,311"	P	0.697
32577	0.966	"2,038"	P	0.966
9958	1.002	"1,107"	P	1.002
11670	1.222	"1,536"	P	1.222
9432		15.05	A	0.566
1046		14.05	A	1.039
650	0.611	404.3	P	0.611
16737	0.807	381.4	P	0.807
4805	0.93	"2,410"	P	0.93
7018	2.105	121.2	P	2.105
28344		4.244	A	1.499
28133		4.338	A	1.234
9656	0.875	"4,720"	P	0.875
32803	0.717	26.09	P	0.717
22949	3.15	96.84	P	3.15
20308		3.82	A	1.397
29547	0.836	"2,472"	P	0.836
17855	1.522	444	P	1.522
1804	1.084	130	P	1.084
6973	0.862	177.7	P	0.862
408	0.814	60.92	P	0.814
17829	0.941	778.3	P	0.941
28150	1.107	52.61	P	1.107
881		7.464	A	2.298
22402	2.094	180.5	P	2.094
35211		5.106	A	1.508
3924		16.32	A	0.785
29269	0.524	149.3	P	0.524
11076		12.94	A	2.199
4021		4.957	A	1.442
10061	1.117	"3,409"	P	1.117
36238	1.206	102.9	P	1.206
26672		5.713	A	0.664
17497	1.152	347.9	P	1.152
5733	0.906	"1,220"	P	0.906
7696	0.603	457	P	0.603
20393	0.761	"2,950"	P	0.761
13526	1.084	26.28	P	1.084
20243		3.968	A	0.658
19005	0.913	108	P	0.913
11193	0.802	304.2	P	0.802
1795	0.743	"2,918"	P	0.743
1907		6.801	A	0.808
7429	0.705	818.1	P	0.705
20060	1.994	"5,493"	P	1.994
21859	1.373	328.7	P	1.373
18258	0.957	"8,787"	P	0.957
5532		6.124	A	0.361
11116	1.138	24.32	P	1.138
9512		4.347	A	1.195
6049	1.376	"52,980"	P	1.376
29917	0.662	800	P	0.662
23210	0.884	"15,510"	P	0.884
2986		4.824	A	0.315
34874	1.964	33.69	P	1.964
2647	1.012	636.3	P	1.012
9444	1.432	"1,009"	P	1.432
4557	1.366	224.7	P	1.366
3710		4.547	A	1.41
13079	2.03	61.98	P	2.03
20739		4.863	A	0.262
22430	1.436	"81,594"	P	1.436
17556	2.068	37.99	P	2.068
20416	0.615	46.19	P	0.615
11219	0.991	"4,135"	P	0.991
12785	0.57	109.5	P	0.57
3322	1.388	361.2	P	1.388
3655	0.993	"3,221"	P	0.993
894	0.583	381.1	P	0.583
34335		5.275	A	1.428
28190	1.581	"4,515"	P	1.581
22602	2.178	"1,096"	P	2.178
8664		10.86	A	0.349
7275	1.903	"6,732"	P	1.903
22044	1.237	"1,043"	P	1.237
2793	1.047	563.5	P	1.047
7195		4.549	A	1.409
27041	0.992	49.83	P	0.992
9644	0.754	537.9	P	0.754
15884	0.799	179.8	P	0.799
713		5.172	A	1.441
1570	1.292	"12,742"	P	1.292
24507	0.542	51.22	P	0.542
31064		8.906	A	1.096
1091	0.695	45.96	P	0.695
2477	1.388	"1,563"	P	1.388
35276	2.045	"1,852"	P	2.045
16874	1.136	76.95	P	1.136
8057	1.465	179.9	P	1.465
18309	0.984	134.9	P	0.984
19463	0.544	236.9	P	0.544
13571	1.089	"1,362"	P	1.089
17783	0.688	"1,353"	P	0.688
1480	1.416	202.7	P	1.416
12973	1.029	"11,854"	P	1.029
8750		4.692	A	1.389
8547		8.838	A	0.59
22640	1.21	"6,838"	P	1.21
15569		3.99	A	1.358
19956	1.241	471	P	1.241
20706	1.958	617.6	P	1.958
13944	1.092	217.6	P	1.092
804	1.342	"18,917"	P	1.342
44581	1.03	513.9	P	1.03
1914	0.707	969	P	0.707
17433	0.717	"2,989"	P	0.717
33513		4.49	A	1.414
6682	0.748	83.09	P	0.748
19327		4.105	A	1.285
3131		5.606	A	1.843
26566		4.073	A	1.566
13775	1.808	34.96	P	1.808
30169	1.267	"1,364"	P	1.267
7074	0.707	"2,602"	P	0.707
11717	18.6	"2,401"	P	18.6
5164	1.197	72.06	P	1.197
10024	1.232	48.55	P	1.232
2954	1.324	193.7	P	1.324
31196	1.473	347.3	P	1.473
9694	1.529	123.7	P	1.529
30883	1.086	"1,297"	P	1.086
8036		4.259	A	0.91
16999	0.631	131.2	P	0.631
31305	1.114	"5,758"	P	1.114
6223	0.767	716.3	P	0.767
7870	0.697	353.4	P	0.697
25261	0.602	796.7	P	0.602
12661	1.08	"11,307"	P	1.08
9397	1.164	202.8	P	1.164
5804	1.237	"8,167"	P	1.237
1085	2.595	"2,823"	P	2.595
121	0.81	515.1	P	0.81
26195	0.867	24.71	P	0.867
5937	0.917	558.6	P	0.917
7113	0.791	"1,388"	P	0.791
4292	1.103	"5,719"	P	1.103
15959	0.757	59.98	P	0.757
28402	0.915	111.8	P	0.915
10621	1.894	124.9	P	1.894
25679	0.851	717.3	P	0.851
1643	0.824	262.9	P	0.824
6152	0.912	"1,361"	P	0.912
2711	1.777	80.28	P	1.777
13024	1.038	"3,676"	P	1.038
20166		4.157	A	1.467
4425	1.221	76.06	P	1.221
7299		4.039	A	1.379
24109	1.038	58.33	P	1.038
19527		6.126	A	2.138
16298	0.996	403.4	P	0.996
1280	1.089	"5,142"	P	1.089
23381	0.845	311.4	P	0.845
3342		4.862	A	1.451
18112		4	A	1.353
13043	0.458	"1,306"	P	0.458
17845	1.23	"4,653"	P	1.23
12627	0.906	"3,808"	P	0.906
45		5.313	A	1.632
11686	0.793	24.97	P	0.793
10887	1.758	"2,536"	P	1.758
9349	11.62	"4,003"	P	11.62
25757	0.972	133.5	P	0.972
29496	1.169	267.1	P	1.169
15728		4.717	A	1.454
16609	0.743	"4,198"	P	0.743
862	0.721	78.5	P	0.721
2865	0.868	"5,960"	P	0.868
22200		4.29	A	0.919
30456	0.412	"2,289"	P	0.412
3841	1.122	43.48	P	1.122
1264	2.313	105.2	P	2.313
2032	1.001	"5,019"	P	1.001
17111		4.75	A	1.461
32559	1.147	147.8	P	1.147
15675	0.91	570	P	0.91
6090		5.328	A	1.18
15343	1.223	27.32	P	1.223
17422		5.583	A	1.853
32525	2.423	"2,976"	P	2.423
4639	1.192	34.91	P	1.192
10123	0.636	25.6	P	0.636
2750	0.728	305.2	P	0.728
17936	1.568	33.25	P	1.568
4621	0.929	"9,752"	P	0.929
8136	2.567	71.54	P	2.567
309	1.408	548.6	P	1.408
20509	0.685	"3,990"	P	0.685
13936		4.496	A	0.494
61	1	"1,209"	P	1
7287	1.063	"1,811"	P	1.063
41946	1.085	"2,407"	P	1.085
34028	1.287	65.96	P	1.287
13687	0.636	769.6	P	0.636
4846	0.354	117.9	P	0.354
29521	0.953	135.6	P	0.953
18813	0.809	"1,609"	P	0.809
2724	0.51	140.8	P	0.51
1198	1.727	910.8	P	1.727
5207	1.405	33.19	P	1.405
2372	0.836	832.1	P	0.836
3084	0.807	"1,234"	P	0.807
26222	0.816	"1,165"	P	0.816
5233	0.975	"6,986"	P	0.975
32326	0.586	"17,426"	P	0.586
3329	2.012	"1,117"	P	2.012
28015	0.958	91.08	P	0.958
14307	0.106	75.85	P	0.106
21201		4.019	A	1.139
7684	0.63	"1,631"	P	0.63
28979	1.142	348.8	P	1.142
13730		9.875	A	0.227
5487	1.671	"1,318"	P	1.671
28394	0.661	472.3	P	0.661
36736		4.751	A	1.485
10699	1.582	53.81	P	1.582
22104	1.154	334.9	P	1.154
7980	2.739	200.6	P	2.739
4444	0.69	200.2	P	0.69
10166	0.63	"2,856"	P	0.63
11674	1.628	"4,458"	P	1.628
4767	7.975	"2,308"	P	7.975
4931	0.94	"3,252"	P	0.94
16677	0.796	305.8	P	0.796
7570		4.36	A	1.39
3279	0.668	677.6	P	0.668
13498	1.08	"4,136"	P	1.08
8908	1.616	201.2	P	1.616
7015	0.609	"2,047"	P	0.609
29272		4.017	A	0.811
2270	0.929	"3,284"	P	0.929
21522	1.138	548.1	P	1.138
19884	1.087	"1,617"	P	1.087
12952	2.964	36.15	P	2.964
6091		5.383	A	0.963
22868	1.396	"3,356"	P	1.396
32089		4.871	A	1.532
27729		6.046	A	1.903
14700	1.021	"1,192"	P	1.021
11419		9.555	A	1.426
25840		18.18	A	0.428
30806	1.361	644.2	P	1.361
19859	1.069	"1,783"	P	1.069
142	1.018	62.8	P	1.018
9465	1.01	491.9	P	1.01
3440	0.949	"1,344"	P	0.949
9795	0.741	134.9	P	0.741
15990	0.745	"1,113"	P	0.745
27933	0.987	"1,953"	P	0.987
22099		20.19	A	0.898
5537	1.209	633.1	P	1.209
12075		4.48	A	1.441
28577	2.144	48.56	P	2.144
9324	1.234	462.3	P	1.234
15330		4.747	A	1.33
35234	1.408	"11,266"	P	1.408
443	0.866	"1,140"	P	0.866
2589	0.733	"1,413"	P	0.733
1180	1.072	"1,684"	P	1.072
16668	0.785	269.3	P	0.785
30329	0.929	"14,701"	P	0.929
6360	1.567	211.8	P	1.567
11324	2.161	362.3	P	2.161
25326	1.428	600.4	P	1.428
1879	1.798	280.5	P	1.798
18306	1.116	500.3	P	1.116
21726	1	"6,218"	P	1
25145	0.595	"2,670"	P	0.595
11150	1.083	"5,950"	P	1.083
32030		6.663	A	1.015
6786	1.06	"4,199"	P	1.06
7658	1.031	"16,391"	P	1.031
9128	0.468	19.17	P	0.468
10530		17.56	A	0.293
14212	0.278	"2,927"	P	0.278
12604		6.53	A	2.321
3821	1.666	"5,238"	P	1.666
21093	1.836	245.6	P	1.836
14820	0.921	538.5	P	0.921
16473		5.781	A	1.656
25444	2.572	35.76	P	2.572
3687	0.797	90.32	P	0.797
7402		12.93	A	0.687
9544		10.76	A	3.577
19971	1.715	"50,269"	P	1.715
20623	1.034	178.9	P	1.034
5970	0.771	"1,940"	P	0.771
298	0.835	48.02	P	0.835
5985	1.198	"1,936"	P	1.198
7955	0.626	816.8	P	0.626
21051	0.671	"8,006"	P	0.671
5984	1.078	"29,038"	P	1.078
22694	0.884	142	P	0.884
1952	1.272	24.45	P	1.272
32715	0.777	"5,207"	P	0.777
28185	1.22	22.62	P	1.22
24012	0.996	"7,358"	P	0.996
3070	1.52	172.4	P	1.52
5906	1.805	357.5	P	1.805
3212	0.167	30.72	P	0.167
10412	1.405	"3,745"	P	1.405
13051	1.398	150.3	P	1.398
37499	1.216	"106,000"	P	1.216
535		4.86	A	1.458
31386		4.726	A	1.525
1257	0.673	54.32	P	0.673
4191		19.31	A	0.916
6895	1.187	"110,747"	P	1.187
5576	0.877	"11,862"	P	0.877
26849	1.163	"13,070"	P	1.163
2862	4.13	61.95	P	4.13
8443		4.906	A	0.882
999	2.092	149.7	P	2.092
2420		7.2	A	1.205
26182	1.311	"4,326"	P	1.311
22669	2.338	50.55	P	2.338
20903	0.875	572.6	P	0.875
4438	0.53	458.1	P	0.53
35429	0.918	31.03	P	0.918
24752	0.938	476.2	P	0.938
2831	0.92	851.6	P	0.92
12280	1.037	707	P	1.037
29916	0.921	"4,507"	P	0.921
5596	0.709	"4,501"	P	0.709
3788	1.009	"7,062"	P	1.009
10959	0.695	"3,150"	P	0.695
14052	1.24	"4,609"	P	1.24
9439		7.717	A	1.504
25223	0.751	49.12	P	0.751
4288	1.005	227.9	P	1.005
3078	0.882	250.4	P	0.882
33760	0.793	"3,470"	P	0.793
4712	1.188	283.8	P	1.188
27583	0.898	172.9	P	0.898
2809	1.392	901.5	P	1.392
5843	0.874	56.73	P	0.874
6582	0.62	670.9	P	0.62
5648	1.225	517.9	P	1.225
24224	1.323	"4,799"	P	1.323
19383	1.16	951.8	P	1.16
2070	0.774	501.5	P	0.774
31257	0.893	"12,179"	P	0.893
31513		4.12	A	1.51
9564		3.976	A	0.501
3683	1.591	"2,175"	P	1.591
33676	0.741	858.8	P	0.741
22260	0.696	169.8	P	0.696
3647		13.62	A	1.099
15341	4.376	21.69	P	4.376
21411		7.927	A	0.701
17175	1.348	"2,380"	P	1.348
11371	1.155	313.9	P	1.155
4470	1.179	231.6	P	1.179
35267	1.582	"2,990"	P	1.582
4950	1.958	448.7	P	1.958
31116		4.86	A	1.419
5007	1.118	57.66	P	1.118
26966	0.741	301.7	P	0.741
4570	0.903	"1,073"	P	0.903
28356	0.76	466.9	P	0.76
5602	0.795	"1,780"	P	0.795
10139	0.969	399.9	P	0.969
31275	0.872	"1,257"	P	0.872
458	0.868	"11,457"	P	0.868
538	0.776	"6,714"	P	0.776
18924	0.788	315	P	0.788
14632	2.999	149.6	P	2.999
5983	1.029	"4,543"	P	1.029
21805	1.118	"3,622"	P	1.118
12272	5.747	29.27	P	5.747
12134	0.822	748.4	P	0.822
13078	0.858	685	P	0.858
10951	0.664	134.3	P	0.664
24061	0.862	72.86	P	0.862
15821	1.038	82.96	P	1.038
9137	0.84	483.5	P	0.84
9060	0.858	"9,497"	P	0.858
8510		5.437	A	1.421
7634	1.457	199.8	P	1.457
35289		4.645	A	0.842
17142	1.146	172.3	P	1.146
1691	1.291	82.48	P	1.291
3162	0.31	212.9	P	0.31
1311	1.042	"5,895"	P	1.042
6387	0.753	105.8	P	0.753
16534	0.925	"9,169"	P	0.925
7409	1.195	"1,656"	P	1.195
6389	1.147	"4,688"	P	1.147
4471	0.858	"1,768"	P	0.858
11473	0.834	61.44	P	0.834
4559	0.906	443.9	P	0.906
20116	0.969	"5,896"	P	0.969
23102	0.669	392.5	P	0.669
236	0.927	177.3	P	0.927
3031	1.567	159.5	P	1.567
4075	1.257	"4,102"	P	1.257
35768	1.585	"3,248"	P	1.585
1730	0.664	"5,122"	P	0.664
16764	1.292	"3,855"	P	1.292
18564	1.129	89.14	P	1.129
28399	1.933	"1,333"	P	1.933
2945	0.803	367.5	P	0.803
16718	0.873	"11,689"	P	0.873
4228		17.02	A	1.167
11016		4.778	A	0.467
26746	0.674	824	P	0.674
3790	1.474	550	P	1.474
17623	1.207	19.36	P	1.207
31571	0.906	108.1	P	0.906
9515	1.011	75.02	P	1.011
10210	1.066	52.58	P	1.066
20499		4.31	A	1.386
6058		8.985	A	2.682
10334	0.952	"3,276"	P	0.952
7286	0.963	766.1	P	0.963
10688	1.038	33.03	P	1.038
32473		10.03	A	0.442
20738	1.507	376.6	P	1.507
1370	0.993	205.5	P	0.993
3594	0.994	"8,889"	P	0.994
1964	1.011	248.3	P	1.011
8142	0.943	"1,236"	P	0.943
39263	0.932	"1,862"	P	0.932
18455		4.045	A	1.46
28348	1.103	236.3	P	1.103
7724	0.633	"1,159"	P	0.633
26612	1.249	"1,088"	P	1.249
13330	1.245	"3,257"	P	1.245
2824	0.454	72.93	P	0.454
20650	0.873	58.25	P	0.873
12286	1.235	"3,938"	P	1.235
27156	0.936	179.5	P	0.936
542	2.142	864.3	P	2.142
20066	1.07	875.9	P	1.07
28805		4.331	A	0.341
10799	1.519	261.1	P	1.519
28741	1.035	"21,198"	P	1.035
4079		5.52	A	1.105
38436	1.664	133.7	P	1.664
22802	0.917	"1,104"	P	0.917
1677		4.94	A	1.003
26117	1.174	"7,887"	P	1.174
19881	0.903	253.8	P	0.903
17196	1.41	"58,245"	P	1.41
6141	0.899	"3,795"	P	0.899
10254	1.008	233.3	P	1.008
37101	1.033	907.7	P	1.033
4010	1.977	235	P	1.977
22915	1.461	20.83	P	1.461
20178	1.58	370.9	P	1.58
8170	0.701	464.7	P	0.701
8544	1.236	164.1	P	1.236
17618	1.013	383.7	P	1.013
29526	0.873	"4,178"	P	0.873
18048	1.024	421.4	P	1.024
2241		5.445	A	1.455
35687	1.235	382.7	P	1.235
7613	0.937	"5,066"	P	0.937
7672	0.998	"1,407"	P	0.998
238	2.394	97.85	P	2.394
474	1.338	56.17	P	1.338
18400	1.44	208.7	P	1.44
4424		4.815	A	1.083
5046	1.251	"4,082"	P	1.251
16286	0.824	"3,922"	P	0.824
7820	1.632	310	P	1.632
5385		4.561	A	1.479
3003		5.224	A	1.524
29470	0.736	168.8	P	0.736
12099	0.846	740.4	P	0.846
19806	0.54	386.6	P	0.54
9868	0.909	750.3	P	0.909
13269	0.707	189.5	P	0.707
14910		4.221	A	1.494
25293	0.871	"4,469"	P	0.871
30794		12.47	A	0.519
33439	0.866	"2,548"	P	0.866
14095	0.796	"3,501"	P	0.796
9050	1.003	551.2	P	1.003
28077	0.975	719.5	P	0.975
37544		21.03	A	0.841
20460	1.206	"2,981"	P	1.206
3120	0.783	"2,380"	P	0.783
32497		6.627	A	0.308
1757		18.33	A	1.807
4565	0.779	359.6	P	0.779
5163	0.937	"2,836"	P	0.937
16499	1.553	103.3	P	1.553
16589	1.138	"1,026"	P	1.138
9716	0.662	"12,014"	P	0.662
16337	0.773	33.72	P	0.773
19769	1.099	720.9	P	1.099
15929	0.776	"1,218"	P	0.776
8211		6.992	A	0.729
8181	0.73	"1,182"	P	0.73
36113	1.119	"1,335"	P	1.119
16873	1.641	"2,647"	P	1.641
23224	0.869	791.1	P	0.869
156	0.995	"2,561"	P	0.995
25540	0.176	24.64	P	0.176
8738	1.015	205.9	P	1.015
6236	1	354.8	P	1
811		5.138	A	1.442
4685		4.591	A	1.45
2292	2.435	"3,632"	P	2.435
30837	1.326	"3,648"	P	1.326
14818	0.498	"1,356"	P	0.498
8714	1.642	133.9	P	1.642
9501	1.282	"3,585"	P	1.282
21804	6.705	26.43	P	6.705
1177		4.426	A	1.408
15428	0.719	301.8	P	0.719
521	0.844	817.2	P	0.844
15880	0.894	"3,368"	P	0.894
26420	0.265	225.7	P	0.265
26848	0.846	"1,022"	P	0.846
2156	1.412	194.8	P	1.412
7712		4.597	A	1.406
28789	1.144	"4,801"	P	1.144
17631		4.319	A	1.48
16491	0.947	23.75	P	0.947
8973	1.1	142.5	P	1.1
40873	0.604	75.72	P	0.604
265	2.615	"1,055"	P	2.615
9004	1.109	941.4	P	1.109
30054	1.22	47.72	P	1.22
23960	1.881	227.6	P	1.881
6262	1.851	72.66	P	1.851
15842	1.169	297.8	P	1.169
4315	0.821	"4,750"	P	0.821
11469		3.956	A	1.368
840	0.985	652.8	P	0.985
7477		4.865	A	1.475
8598	0.67	"2,905"	P	0.67
28850	0.88	"3,753"	P	0.88
3362	3.741	551.1	P	3.741
22585	0.948	699.6	P	0.948
19386	1.418	116.2	P	1.418
4419	0.9	"2,017"	P	0.9
885	0.434	"3,073"	P	0.434
6483	2.287	280.3	P	2.287
13284	1.082	940.6	P	1.082
12963	1.265	"1,794"	P	1.265
5945		4.515	A	1.35
7257	0.787	"5,083"	P	0.787
28096	1.426	810	P	1.426
10950		3.945	A	1.142
14931	1.373	129.2	P	1.373
4866		4.541	A	0.205
2362	0.684	"1,503"	P	0.684
7229	0.806	167.5	P	0.806
12948	0.934	210.2	P	0.934
31549	4.319	40.96	P	4.319
8234	0.823	71.51	P	0.823
11055	0.848	123.3	P	0.848
16099	0.81	302.8	P	0.81
4211	1.052	"3,434"	P	1.052
33887	1.413	753	P	1.413
5636	1.162	"1,220"	P	1.162
14011		8.664	A	1.129
7947	1.334	"5,585"	P	1.334
5004	1.3	"20,988"	P	1.3
34471		5.063	A	1.53
5507	0.809	"1,480"	P	0.809
2880	1.136	115.6	P	1.136
8287	0.838	"3,689"	P	0.838
1121	0.375	78.62	P	0.375
13236	1.751	885.1	P	1.751
35724		4.904	A	0.256
23020	1.485	"86,161"	P	1.485
20125	1.299	"1,707"	P	1.299
14823	0.862	604.9	P	0.862
23006	2.348	81.2	P	2.348
13189		12.44	A	0.707
11940	0.855	"2,012"	P	0.855
11244		4.817	A	1.506
13968	1.477	"14,475"	P	1.477
5216	0.917	"6,312"	P	0.917
9963	0.859	"7,612"	P	0.859
3386	0.821	34.25	P	0.821
29300		11.24	A	0.929
24928	1.088	34.66	P	1.088
32223	1.068	"2,261"	P	1.068
524	0.728	182	P	0.728
16088	0.74	"1,147"	P	0.74
718	1.206	"11,682"	P	1.206
19578	0.913	"13,377"	P	0.913
9866	1.414	73.02	P	1.414
395		6.366	A	1.666
15716		4.027	A	1.417
15547	0.608	871.3	P	0.608
9553	1.229	28.49	P	1.229
16940	0.977	"7,560"	P	0.977
21351	0.721	441.1	P	0.721
28919	0.677	190.8	P	0.677
13272	1.186	840.5	P	1.186
8158	0.836	66.96	P	0.836
17131	3.592	43.42	P	3.592
8790	0.836	156.3	P	0.836
26219	1.005	"2,173"	P	1.005
4708		5.258	A	1.526
13532	0.912	"1,460"	P	0.912
1068	1.379	48.67	P	1.379
10307	0.984	874.8	P	0.984
11981		7.845	A	0.237
3441	1.625	35.09	P	1.625
925	0.955	"1,344"	P	0.955
37048	1.724	35.61	P	1.724
15010	1.021	306.5	P	1.021
20568	1.537	118.8	P	1.537
20540	0.607	"1,010"	P	0.607
25479		3.918	A	1.459
942	0.8	"2,441"	P	0.8
12018		4.4	A	1.476
1770	1.414	139.3	P	1.414
4468	1.021	931.1	P	1.021
4001	1.357	"6,586"	P	1.357
14899	1.161	"5,113"	P	1.161
1063	0.929	538.9	P	0.929
17865	2.201	424.6	P	2.201
29253	1.387	21.94	P	1.387
26886	0.814	101.6	P	0.814
33706	1.019	579	P	1.019
14933	0.99	"1,778"	P	0.99
31660	0.626	55.99	P	0.626
7951	0.568	36.91	P	0.568
13744		4.8	A	1.791
11374	1.315	119	P	1.315
7670	1.442	622.3	P	1.442
12617	0.874	"2,642"	P	0.874
26987	1.488	"4,874"	P	1.488
1767	0.936	"2,102"	P	0.936
6322	0.611	132.5	P	0.611
4580	1.573	"8,090"	P	1.573
22081	0.838	"3,355"	P	0.838
5914	0.0304	630.3	P	0.0304
5530	0.5	"1,103"	P	0.5
24614	1.315	17.78	P	1.315
16231	1.176	24.92	P	1.176
32923	24.18	388.3	P	24.18
20694	1.538	23.15	P	1.538
13009	1.479	440.5	P	1.479
5524	0.916	713.7	P	0.916
6108		10.91	A	1.356
24606	0.76	59.85	P	0.76
1708	1.187	272.2	P	1.187
13604	0.601	45.72	P	0.601
31484		4.713	A	1.493
3321		4.755	A	0.328
19814	1.344	127.2	P	1.344
4626		4.851	A	1.509
6721	0.308	28.08	P	0.308
18939	0.446	60.12	P	0.446
10809	0.872	"1,263"	P	0.872
2668	2.488	35.21	P	2.488
21176	0.468	334.9	P	0.468
10836	0.892	345.2	P	0.892
18352	0.942	242.6	P	0.942
1811	1.056	80.03	P	1.056
9924	1.27	74.67	P	1.27
17752	0.61	844.6	P	0.61
14389	3.132	"31,205"	P	3.132
32513	1.113	84.54	P	1.113
3666		4.99	A	1.489
7041	1.357	"19,791"	P	1.357
532	0.791	363.9	P	0.791
9562	1.555	"2,273"	P	1.555
21326	0.667	533.8	P	0.667
25402	1.499	128.1	P	1.499
17774	0.688	317.6	P	0.688
36697	0.875	261.6	P	0.875
21992	1.412	"80,173"	P	1.412
2157		4.894	A	1.431
28383	1.831	83.97	P	1.831
1549	1.085	"1,140"	P	1.085
13027	1.159	21.41	P	1.159
4012	1.142	189.8	P	1.142
8399	0.375	72.97	P	0.375
97	1.063	240.7	P	1.063
1972		5.377	A	1.378
36659		4.532	A	1.489
3910	0.284	"1,390"	P	0.284
4088	0.692	773.3	P	0.692
20322	0.523	33.19	P	0.523
25575	1.075	74.58	P	1.075
4404		4.516	A	1.392
1508		8.86	A	2.486
31770		9.376	A	1.375
11585		4.376	A	1.17
24780		7.661	A	2.857
15222	1.737	136.7	P	1.737
16769		15.09	A	0.941
3437		5.474	A	1.456
9236	1.523	"2,259"	P	1.523
484	0.758	284.2	P	0.758
10808		13.28	A	0.636
9386	1.027	85.55	P	1.027
21955	0.788	111.3	P	0.788
11849	0.942	"1,731"	P	0.942
16877	1.504	"29,961"	P	1.504
2955	1.191	"1,866"	P	1.191
568	0.367	"3,705"	P	0.367
11429	0.759	"3,222"	P	0.759
18602	0.411	415.9	P	0.411
19399		4.534	A	1.501
13044	1.654	271.9	P	1.654
13254		16.65	A	0.5
14230	0.66	614.4	P	0.66
1628	1.288	"2,108"	P	1.288
18500	2.734	55.06	P	2.734
10348	0.932	"7,506"	P	0.932
12357	1.163	117.9	P	1.163
17413	1.235	58.53	P	1.235
11711		8.39	A	1.05
33514		4.474	A	0.63
7959		4.807	A	0.936
9105	1.689	197.1	P	1.689
9915	0.531	"1,412"	P	0.531
4603	1.064	504.6	P	1.064
27266	0.243	77.03	P	0.243
17389	3.51	"14,180"	P	3.51
7377	0.997	71.89	P	0.997
21323	1.14	22.01	P	1.14
4117	0.902	"2,177"	P	0.902
5284	0.978	"6,179"	P	0.978
17664		3.925	A	1.369
40176		25.57	A	2.161
30852	1.088	"7,047"	P	1.088
7502	0.932	"1,396"	P	0.932
9299		4.324	A	1.456
17905	2.943	87.48	P	2.943
13838	0.697	"3,775"	P	0.697
4573	1.03	93.5	P	1.03
23848	0.888	366.8	P	0.888
32627		4.992	A	1.277
2641	1.047	28.08	P	1.047
31702		17.1	A	1.155
10653	1.062	"7,495"	P	1.062
26682	0.986	"2,480"	P	0.986
15050		15.7	A	2.415
1888	1.677	941.2	P	1.677
11346	0.906	"3,233"	P	0.906
5600	1.026	"1,232"	P	1.026
21740	1.236	231.4	P	1.236
6851		6.071	A	0.0687
12599	0.765	874.1	P	0.765
8152	1.488	474.2	P	1.488
8584	0.764	276.3	P	0.764
2402		5.45	A	0.86
3096	0.827	556.2	P	0.827
1633	0.801	613.1	P	0.801
23152	1.441	"4,589"	P	1.441
37003	1.19	178.1	P	1.19
1853	0.898	"4,035"	P	0.898
37328		4.938	A	1.456
21516	1.206	"2,275"	P	1.206
8837	1.012	"8,618"	P	1.012
24669	1.045	101.7	P	1.045
5573	1.453	"49,129"	P	1.453
11843	0.978	"13,540"	P	0.978
16634	1.133	265.8	P	1.133
31836	1.196	"3,389"	P	1.196
8621	1.16	"1,845"	P	1.16
14182		3.852	A	1.375
8791	1.124	394.4	P	1.124
10922	0.556	22.49	P	0.556
14845	7.674	57.46	P	7.674
33891	0.729	"5,731"	P	0.729
14171	1.12	"2,369"	P	1.12
31973	1.177	876.4	P	1.177
27355		4.516	A	1.056
28206	0.738	122.3	P	0.738
9633	1.03	"2,005"	P	1.03
6240		4.468	A	0.832
1481		24.39	A	1.791
627	0.955	"6,719"	P	0.955
13491	1.112	"1,919"	P	1.112
12851	0.612	"1,242"	P	0.612
1348	2.063	373	P	2.063
16810	1.415	"14,809"	P	1.415
2899		4.618	A	1.415
22593	0.934	"1,428"	P	0.934
18689		8.564	A	0.529
26262	1.364	381.1	P	1.364
12525	0.836	"1,830"	P	0.836
9009	1.157	210	P	1.157
13302	1.012	391.8	P	1.012
13143	1.065	"2,064"	P	1.065
36073	2.045	48.02	P	2.045
25776	0.849	"2,898"	P	0.849
15606	1.333	176.6	P	1.333
3509		6.599	A	1.841
10797	2.004	48.89	P	2.004
15017	0.979	403.8	P	0.979
32211	0.869	"3,395"	P	0.869
22391	1.196	61.69	P	1.196
14955	1.197	"1,011"	P	1.197
26016	1.608	566.6	P	1.608
23814	0.906	602.3	P	0.906
22801	1.021	125.7	P	1.021
13136		4.495	A	0.8
3962	1.104	724.5	P	1.104
357	1.226	"1,203"	P	1.226
